WP_002725873.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725873.1_2097	100.000	106	106
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	98.726	314	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	24.308	325	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	22.277	202	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	25.137	183	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	23.868	243	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	25.723	311	314
WP_002733579.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	20.809	173	314
WP_002733646.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750963.1_1321	36.364	154	185
WP_002733646.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669938.1_2065	33.898	177	185
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	31.153	321	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	30.476	315	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	31.343	335	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	31.511	311	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	29.180	305	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	27.273	341	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671143.1_3019	29.712	313	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002754065.1_2781	27.576	330	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671074.1_2930	26.277	274	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	27.309	249	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_017859386.1_1929	26.592	267	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669959.1_2043	25.632	277	329
WP_002733534.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669202.1_2358	24.629	337	329
WP_002733627.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669956.1_2046	26.957	230	267
WP_002733627.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669974.1_2024	27.513	189	267
WP_002733627.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670832.1_2589	33.636	110	267
WP_002733627.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002766579.1_652	36.047	86	267
WP_002733627.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670812.1_2563	26.344	186	267
WP_002740779.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670269.1_1772	28.028	289	509
WP_002740779.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002751286.1_1773	31.111	90	509
WP_002740779.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670269.1_1772	28.028	289	509
WP_002740779.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002751286.1_1773	31.111	90	509
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	25.641	273	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	23.273	275	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	27.607	326	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	25.526	333	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671074.1_2930	26.009	223	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669202.1_2358	24.898	245	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671143.1_3019	27.329	322	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	26.761	142	330
WP_002740721.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_017859386.1_1929	24.803	254	330
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669968.1_2031	34.844	353	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753028.1_2574	28.307	378	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669926.1_2086	36.296	270	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669932.1_2071	29.412	391	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753888.1_2718	29.444	360	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669923.1_2089	37.379	206	366
WP_002740826.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750680.1_2931	32.086	187	366
WP_002740861.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669968.1_2031	36.585	369	367
