WP_002725873.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	93.902	82	106
WP_002733579.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	92.994	314	314
WP_002733579.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	58.730	63	314
WP_002733579.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	27.711	249	314
WP_002733579.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	23.171	328	314
WP_002733579.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	22.909	275	314
WP_002733579.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	23.875	289	314
WP_002733579.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	24.540	326	314
WP_026054882.1	lcl|NZ_AFLB01000066.1_cds_WP_000604524.1_2255	85.479	365	365
WP_002733646.1	lcl|NZ_AFLB01000066.1_cds_WP_000884059.1_2254	95.676	185	185
WP_002733646.1	lcl|NZ_AFLB01000022.1_cds_WP_000351733.1_3395	40.714	140	185
WP_002733534.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	97.568	329	329
WP_002733534.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	32.063	315	329
WP_002733534.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	30.746	335	329
WP_002733534.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	31.677	322	329
WP_002733534.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	31.803	305	329
WP_002733534.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	30.183	328	329
WP_002733534.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	28.923	325	329
WP_002733534.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	24.727	275	329
WP_002733534.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	28.990	307	329
WP_002733534.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	29.682	283	329
