WP_002725873.1	lcl|NZ_AOVV01000149.1_cds_WP_000340715.1_3463	93.902	82	106
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_000410273.1_3464	92.994	314	314
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_000093099.1_3484	58.730	63	314
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	27.711	249	314
WP_002733579.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	23.171	328	314
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	22.909	275	314
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	23.875	289	314
WP_002733579.1	lcl|NZ_AOVV01000149.1_cds_WP_001067557.1_3470	24.540	326	314
WP_026054882.1	lcl|NZ_AOVV01000149.1_cds_WP_000604524.1_3465	85.479	365	365
WP_002733646.1	lcl|NZ_AOVV01000149.1_cds_WP_000884059.1_3466	95.676	185	185
WP_002733646.1	lcl|NZ_AOVV01000009.1_cds_WP_000351733.1_99	40.714	140	185
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	97.872	329	329
WP_002733534.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	32.063	315	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	30.746	335	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	31.677	322	329
WP_002733534.1	lcl|NZ_AOVV01000008.1_cds_WP_001984071.1_43	31.803	305	329
WP_002733534.1	lcl|NZ_AOVV01000087.1_cds_WP_000649925.1_1592	30.183	328	329
WP_002733534.1	lcl|NZ_AOVV01000015.1_cds_WP_000709511.1_208	28.923	325	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000601375.1_3520	24.727	275	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_001067557.1_3470	28.990	307	329
WP_002733534.1	lcl|NZ_AOVV01000092.1_cds_WP_000688695.1_1715	29.682	283	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000475904.1_3529	27.007	274	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000410273.1_3464	25.078	319	329
WP_002733534.1	lcl|NZ_AOVV01000076.1_cds_WP_001074785.1_1211	29.434	265	329
WP_002733534.1	lcl|NZ_AOVV01000053.1_cds_WP_001003555.1_777	26.772	254	329
WP_002733534.1	lcl|NZ_AOVV01000149.1_cds_WP_000487322.1_3518	26.852	324	329
WP_002733627.1	lcl|NZ_AOVV01000149.1_cds_WP_000774262.1_3468	92.884	267	267
WP_002733627.1	lcl|NZ_AOVV01000149.1_cds_WP_000859505.1_3517	28.155	206	267
WP_002733627.1	lcl|NZ_AOVV01000149.1_cds_WP_000800438.1_3498	28.492	179	267
WP_002733627.1	lcl|NZ_AOVV01000149.1_cds_WP_000842260.1_3547	27.895	190	267
WP_002733627.1	lcl|NZ_AOVV01000066.1_cds_WP_000805357.1_999	27.660	188	267
WP_002740779.1	lcl|NZ_AOVV01000149.1_cds_WP_000612797.1_3469	96.071	509	509
WP_002740779.1	lcl|NZ_AOVV01000108.1_cds_WP_000291591.1_2052	26.852	324	509
WP_002740779.1	lcl|NZ_AOVV01000108.1_cds_WP_000364507.1_2051	31.111	90	509
WP_002740779.1	lcl|NZ_AOVV01000149.1_cds_WP_000612797.1_3469	96.071	509	509
WP_002740779.1	lcl|NZ_AOVV01000108.1_cds_WP_000291591.1_2052	26.852	324	509
WP_002740779.1	lcl|NZ_AOVV01000108.1_cds_WP_000364507.1_2051	31.111	90	509
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_001067557.1_3470	95.455	330	330
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	28.664	307	330
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	27.068	266	330
WP_002740721.1	lcl|NZ_AOVV01000008.1_cds_WP_001984071.1_43	24.265	272	330
WP_002740721.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	26.582	316	330
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	24.625	333	330
WP_002740721.1	lcl|NZ_AOVV01000053.1_cds_WP_001003555.1_777	27.888	251	330
WP_002740721.1	lcl|NZ_AOVV01000087.1_cds_WP_000649925.1_1592	29.249	253	330
WP_002740721.1	lcl|NZ_AOVV01000092.1_cds_WP_000688695.1_1715	25.571	219	330
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_000487322.1_3518	27.208	283	330
WP_002740721.1	lcl|NZ_AOVV01000149.1_cds_WP_000601375.1_3520	26.374	273	330
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_001198107.1_3471	95.628	366	366
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_000608295.1_3472	40.000	365	366
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_000575178.1_3540	34.262	359	366
WP_002740826.1	lcl|NZ_AOVV01000097.1_cds_WP_001281953.1_1734	28.232	379	366
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_000346036.1_3501	28.090	356	366
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_000582222.1_3482	32.113	355	366
WP_002740826.1	lcl|NZ_AOVV01000073.1_cds_WP_000538752.1_1123	30.084	359	366
WP_002740826.1	lcl|NZ_AOVV01000149.1_cds_WP_000947844.1_3494	26.957	345	366
WP_002740826.1	lcl|NZ_AOVV01000138.1_cds_WP_001982414.1_2955	31.579	190	366
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_000608295.1_3472	95.368	367	367
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_001198107.1_3471	39.452	365	367
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_000575178.1_3540	36.314	369	367
WP_002740861.1	lcl|NZ_AOVV01000073.1_cds_WP_000538752.1_1123	31.383	376	367
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_000582222.1_3482	36.000	325	367
WP_002740861.1	lcl|NZ_AOVV01000097.1_cds_WP_001281953.1_1734	30.159	378	367
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_000346036.1_3501	24.665	373	367
WP_002740861.1	lcl|NZ_AOVV01000149.1_cds_WP_000947844.1_3494	26.404	356	367
WP_002740861.1	lcl|NZ_AOVV01000138.1_cds_WP_001982414.1_2955	24.581	358	367
WP_002740729.1	lcl|NZ_AOVV01000149.1_cds_WP_000689743.1_3473	91.912	544	544
WP_002740729.1	lcl|NZ_AOVV01000149.1_cds_WP_000689743.1_3473	91.912	544	544
WP_002740998.1	lcl|NZ_AOVV01000149.1_cds_WP_000342713.1_3474	94.340	265	265
WP_002740998.1	lcl|NZ_AOVV01000144.1_cds_WP_001002663.1_3102	46.091	243	265
WP_032853071.1	lcl|NZ_AOVV01000149.1_cds_WP_001246618.1_3475	92.258	310	310
WP_032853071.1	lcl|NZ_AOVV01000056.1_cds_WP_000501205.1_859	36.513	304	310
WP_032853071.1	lcl|NZ_AOVV01000032.1_cds_WP_001183723.1_429	26.471	306	310
WP_032853071.1	lcl|NZ_AOVV01000148.1_cds_WP_000279894.1_3443	23.282	262	310
WP_032853071.1	lcl|NZ_AOVV01000149.1_cds_WP_001246618.1_3475	92.258	310	310
WP_032853071.1	lcl|NZ_AOVV01000056.1_cds_WP_000501205.1_859	36.513	304	310
WP_032853071.1	lcl|NZ_AOVV01000032.1_cds_WP_001183723.1_429	26.471	306	310
WP_032853071.1	lcl|NZ_AOVV01000148.1_cds_WP_000279894.1_3443	23.282	262	310
WP_002740848.1	lcl|NZ_AOVV01000149.1_cds_WP_000479982.1_3476	93.182	264	264
WP_032853450.1	lcl|NZ_AOVV01000149.1_cds_WP_000715958.1_3477	95.349	129	130
WP_004777167.1	lcl|NZ_AOVV01000149.1_cds_WP_001088866.1_3478	97.222	144	144
WP_002740917.1	lcl|NZ_AOVV01000149.1_cds_WP_000517242.1_3479	95.475	221	221
WP_002740917.1	lcl|NZ_AOVV01000147.1_cds_WP_001082180.1_3378	29.487	78	221
WP_002740917.1	lcl|NZ_AOVV01000149.1_cds_WP_001206409.1_3489	30.097	103	221
WP_002740917.1	lcl|NZ_AOVV01000137.1_cds_WP_001069834.1_2934	28.440	109	221
WP_002740692.1	lcl|NZ_AOVV01000149.1_cds_WP_000601375.1_3520	27.152	151	283
WP_230456811.1	lcl|NZ_AOVV01000147.1_cds_WP_001082180.1_3378	30.588	170	388
WP_230456811.1	lcl|NZ_AOVV01000137.1_cds_WP_000347681.1_2933	32.168	143	388
WP_230456811.1	lcl|NZ_AOVV01000149.1_cds_WP_002082140.1_3505	34.746	118	388
WP_230456811.1	lcl|NZ_AOVV01000149.1_cds_WP_001206409.1_3489	30.201	149	388
WP_230456811.1	lcl|NZ_AOVV01000115.1_cds_WP_000402845.1_2226	27.891	147	388
WP_230456811.1	lcl|NZ_AOVV01000117.1_cds_WP_000283287.1_2323	22.353	170	388
WP_230456811.1	lcl|NZ_AOVV01000149.1_cds_WP_000661932.1_3514	22.277	202	388
WP_002740804.1	lcl|NZ_AOVV01000149.1_cds_WP_001106774.1_3486	44.022	368	411
