WP_002725873.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	93.902	82	106
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.994	314	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	58.730	63	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	27.711	249	314
WP_002733579.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	23.171	328	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	22.909	275	314
WP_002733579.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.875	289	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.540	326	314
WP_026054882.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	85.479	365	365
WP_002733646.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	95.676	185	185
WP_002733646.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	40.714	140	185
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	97.568	329	329
WP_002733534.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	32.063	315	329
WP_002733534.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	30.746	335	329
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	31.677	322	329
WP_002733534.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	31.803	305	329
WP_002733534.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	30.183	328	329
WP_002733534.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	28.923	325	329
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	24.727	275	329
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	28.990	307	329
WP_002733534.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	29.682	283	329
WP_002733534.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.007	274	329
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	25.078	319	329
WP_002733534.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	29.434	265	329
WP_002733534.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	26.772	254	329
WP_002733534.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	26.852	324	329
WP_002733627.1	lcl|NZ_AFKU01000213.1_cds_WP_000774262.1_1856	92.884	267	267
WP_002733627.1	lcl|NZ_AFKU01000213.1_cds_WP_000859505.1_1905	28.155	206	267
WP_002733627.1	lcl|NZ_AFKU01000213.1_cds_WP_000800438.1_1886	28.492	179	267
WP_002733627.1	lcl|NZ_AFKU01000157.1_cds_WP_000842260.1_2506	27.895	190	267
WP_002733627.1	lcl|NZ_AFKU01000179.1_cds_WP_000667727.1_2220	31.818	110	267
WP_002733627.1	lcl|NZ_AFKU01000330.1_cds_WP_000805357.1_1174	27.660	188	267
WP_002740779.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	96.071	509	509
WP_002740779.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.622	286	509
WP_002740779.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	31.111	90	509
WP_002740779.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	96.071	509	509
WP_002740779.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.622	286	509
WP_002740779.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	31.111	90	509
WP_002740721.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	95.455	330	330
WP_002740721.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	28.664	307	330
WP_002740721.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	27.068	266	330
WP_002740721.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	24.265	272	330
WP_002740721.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	26.582	316	330
WP_002740721.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	24.625	333	330
WP_002740721.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	27.888	251	330
WP_002740721.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.249	253	330
WP_002740721.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	25.571	219	330
WP_002740721.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	27.208	283	330
WP_002740721.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	26.374	273	330
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	95.628	366	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	40.000	365	366
WP_002740826.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	33.871	372	366
WP_002740826.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	28.232	379	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	28.090	356	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	32.113	355	366
WP_002740826.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	30.084	359	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	26.957	345	366
WP_002740826.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	31.579	190	366
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	95.368	367	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	39.452	365	367
WP_002740861.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	35.359	362	367
WP_002740861.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	31.383	376	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	36.000	325	367
WP_002740861.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	30.159	378	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	24.665	373	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	26.404	356	367
WP_002740861.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	24.581	358	367
WP_002740729.1	lcl|NZ_AFKU01000213.1_cds_WP_000689743.1_1861	91.912	544	544
WP_002740729.1	lcl|NZ_AFKU01000213.1_cds_WP_000689743.1_1861	91.912	544	544
WP_002740998.1	lcl|NZ_AFKU01000213.1_cds_WP_000342713.1_1862	94.340	265	265
WP_002740998.1	lcl|NZ_AFKU01000164.1_cds_WP_001002663.1_2396	46.091	243	265
WP_032853071.1	lcl|NZ_AFKU01000213.1_cds_WP_001246618.1_1863	92.258	310	310
WP_032853071.1	lcl|NZ_AFKU01000519.1_cds_WP_000501205.1_459	36.513	304	310
WP_032853071.1	lcl|NZ_AFKU01000149.1_cds_WP_001183723.1_2624	26.471	306	310
WP_032853071.1	lcl|NZ_AFKU01000213.1_cds_WP_001246618.1_1863	92.258	310	310
WP_032853071.1	lcl|NZ_AFKU01000519.1_cds_WP_000501205.1_459	36.513	304	310
WP_032853071.1	lcl|NZ_AFKU01000149.1_cds_WP_001183723.1_2624	26.471	306	310
WP_002740848.1	lcl|NZ_AFKU01000213.1_cds_WP_000479982.1_1864	93.182	264	264
WP_032853450.1	lcl|NZ_AFKU01000213.1_cds_WP_000715958.1_1865	95.349	129	130
WP_004777167.1	lcl|NZ_AFKU01000213.1_cds_WP_001088866.1_1866	97.222	144	144
WP_002740917.1	lcl|NZ_AFKU01000213.1_cds_WP_000517242.1_1867	95.475	221	221
WP_002740917.1	lcl|NZ_AFKU01000228.1_cds_WP_001082180.1_1750	29.487	78	221
WP_002740917.1	lcl|NZ_AFKU01000213.1_cds_WP_001206409.1_1877	30.097	103	221
WP_002740917.1	lcl|NZ_AFKU01000317.1_cds_WP_001069835.1_1296	28.440	109	221
WP_002740692.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	27.152	151	283
WP_230456811.1	lcl|NZ_AFKU01000228.1_cds_WP_001082180.1_1750	30.588	170	388
WP_230456811.1	lcl|NZ_AFKU01000317.1_cds_WP_000347681.1_1295	32.168	143	388
WP_230456811.1	lcl|NZ_AFKU01000213.1_cds_WP_002082140.1_1893	34.746	118	388
WP_230456811.1	lcl|NZ_AFKU01000213.1_cds_WP_001206409.1_1877	30.201	149	388
WP_230456811.1	lcl|NZ_AFKU01000544.1_cds_WP_000402845.1_206	27.891	147	388
WP_230456811.1	lcl|NZ_AFKU01000283.1_cds_WP_000283287.1_1386	22.353	170	388
WP_230456811.1	lcl|NZ_AFKU01000213.1_cds_WP_000661932.1_1902	22.277	202	388
WP_002740804.1	lcl|NZ_AFKU01000213.1_cds_WP_001106774.1_1874	44.022	368	411
WP_002740724.1	lcl|NZ_AFKU01000213.1_cds_WP_000834715.1_1875	65.017	586	596
WP_002740724.1	lcl|NZ_AFKU01000346.1_cds_WP_000172202.1_1046	31.102	508	596
WP_002740724.1	lcl|NZ_AFKU01000028.1_cds_WP_000667646.1_3680	35.154	421	596
WP_002740724.1	lcl|NZ_AFKU01000119.1_cds_WP_000828455.1_3127	41.202	233	596
WP_002740724.1	lcl|NZ_AFKU01000564.1_cds_WP_001052498.1_95	32.773	238	596
WP_002740724.1	lcl|NZ_AFKU01000175.1_cds_WP_000536762.1_2274	32.536	209	596
WP_002740724.1	lcl|NZ_AFKU01000038.1_cds_WP_001161019.1_3593	28.270	237	596
WP_002740724.1	lcl|NZ_AFKU01000331.1_cds_WP_000510777.1_1152	30.472	233	596
WP_002740724.1	lcl|NZ_AFKU01000045.1_cds_WP_000942282.1_3529	27.935	247	596
WP_002740724.1	lcl|NZ_AFKU01000132.1_cds_WP_000666552.1_2906	30.172	232	596
WP_002740724.1	lcl|NZ_AFKU01000191.1_cds_WP_033111269.1_2118	26.636	214	596
WP_002740724.1	lcl|NZ_AFKU01000009.1_cds_WP_000433117.1_3835	27.731	238	596
WP_002740724.1	lcl|NZ_AFKU01000131.1_cds_WP_001089500.1_2930	28.033	239	596
WP_002740724.1	lcl|NZ_AFKU01000272.1_cds_WP_000603361.1_1423	26.786	224	596
WP_002740724.1	lcl|NZ_AFKU01000231.1_cds_WP_000619175.1_1690	29.876	241	596
WP_002740724.1	lcl|NZ_AFKU01000236.1_cds_WP_000598571.1_1612	28.125	224	596
WP_002740724.1	lcl|NZ_AFKU01000114.1_cds_WP_001288326.1_3200	31.250	240	596
WP_002740724.1	lcl|NZ_AFKU01000186.1_cds_WP_001982953.1_2154	27.805	205	596
WP_002740724.1	lcl|NZ_AFKU01000231.1_cds_WP_000218838.1_1691	28.829	222	596
WP_002740724.1	lcl|NZ_AFKU01000272.1_cds_WP_025176766.1_1439	25.346	217	596
