WP_002725873.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000340715.1_659	93.902	82	106
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000410273.1_660	92.994	314	314
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000093099.1_680	58.730	63	314
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000646250.1_663	27.711	249	314
WP_002733579.1	lcl|NZ_JAGGCR010000007.1_cds_WP_000744700.1_1360	23.171	328	314
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000600889.1_689	22.909	275	314
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000723090.1_742	23.875	289	314
WP_002733579.1	lcl|NZ_JAGGCR010000003.1_cds_WP_001067557.1_666	24.540	326	314
WP_026054882.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000604524.1_661	85.479	365	365
WP_002733646.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000884059.1_662	95.676	185	185
WP_002733646.1	lcl|NZ_JAGGCR010000002.1_cds_WP_000351733.1_518	40.714	140	185
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000646250.1_663	97.872	329	329
WP_002733534.1	lcl|NZ_JAGGCR010000007.1_cds_WP_000744700.1_1360	32.063	315	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000723090.1_742	30.746	335	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000600889.1_689	31.677	322	329
WP_002733534.1	lcl|NZ_JAGGCR010000027.1_cds_WP_001984071.1_2896	31.803	305	329
WP_002733534.1	lcl|NZ_JAGGCR010000009.1_cds_WP_000649925.1_1588	30.183	328	329
WP_002733534.1	lcl|NZ_JAGGCR010000060.1_cds_WP_000709511.1_3683	28.923	325	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000601375.1_716	24.727	275	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_001067557.1_666	28.990	307	329
WP_002733534.1	lcl|NZ_JAGGCR010000027.1_cds_WP_000688695.1_2916	29.682	283	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000475904.1_725	27.007	274	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000410273.1_660	25.078	319	329
WP_002733534.1	lcl|NZ_JAGGCR010000002.1_cds_WP_001074785.1_313	29.434	265	329
WP_002733534.1	lcl|NZ_JAGGCR010000018.1_cds_WP_001003555.1_2411	26.772	254	329
WP_002733534.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000487322.1_714	26.852	324	329
WP_002733627.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000774262.1_664	92.884	267	267
WP_002733627.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000859505.1_713	28.155	206	267
WP_002733627.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000800438.1_694	28.492	179	267
WP_002733627.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000842260.1_743	27.895	190	267
WP_002733627.1	lcl|NZ_JAGGCR010000024.1_cds_WP_000667727.1_2787	31.818	110	267
WP_002733627.1	lcl|NZ_JAGGCR010000021.1_cds_WP_000805357.1_2608	27.660	188	267
WP_002740779.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000612797.1_665	96.071	509	509
WP_002740779.1	lcl|NZ_JAGGCR010000019.1_cds_WP_000291591.1_2448	26.852	324	509
WP_002740779.1	lcl|NZ_JAGGCR010000019.1_cds_WP_000364507.1_2449	31.111	90	509
WP_002740779.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000612797.1_665	96.071	509	509
WP_002740779.1	lcl|NZ_JAGGCR010000019.1_cds_WP_000291591.1_2448	26.852	324	509
WP_002740779.1	lcl|NZ_JAGGCR010000019.1_cds_WP_000364507.1_2449	31.111	90	509
WP_002740721.1	lcl|NZ_JAGGCR010000003.1_cds_WP_001067557.1_666	95.455	330	330
WP_002740721.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000646250.1_663	28.664	307	330
WP_002740721.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000600889.1_689	27.068	266	330
WP_002740721.1	lcl|NZ_JAGGCR010000027.1_cds_WP_001984071.1_2896	24.265	272	330
WP_002740721.1	lcl|NZ_JAGGCR010000007.1_cds_WP_000744700.1_1360	26.582	316	330
WP_002740721.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000723090.1_742	24.625	333	330
WP_002740721.1	lcl|NZ_JAGGCR010000018.1_cds_WP_001003555.1_2411	27.888	251	330
WP_002740721.1	lcl|NZ_JAGGCR010000009.1_cds_WP_000649925.1_1588	29.249	253	330
WP_002740721.1	lcl|NZ_JAGGCR010000027.1_cds_WP_000688695.1_2916	25.571	219	330
WP_002740721.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000487322.1_714	27.208	283	330
