WP_002725873.1	lcl|NZ_VWOW01000005.1_cds_WP_000340715.1_2663	93.902	82	106
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	92.994	314	314
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_000093099.1_2684	58.730	63	314
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	27.711	249	314
WP_002733579.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	23.171	328	314
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	22.909	275	314
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	23.875	289	314
WP_002733579.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	24.540	326	314
WP_026054882.1	lcl|NZ_VWOW01000005.1_cds_WP_000604524.1_2665	85.479	365	365
WP_002733646.1	lcl|NZ_VWOW01000005.1_cds_WP_000884059.1_2666	95.676	185	185
WP_002733646.1	lcl|NZ_VWOW01000001.1_cds_WP_000351733.1_105	40.714	140	185
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	97.872	329	329
WP_002733534.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	32.063	315	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	30.746	335	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	31.677	322	329
WP_002733534.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	31.803	305	329
WP_002733534.1	lcl|NZ_VWOW01000006.1_cds_WP_000649925.1_3064	30.183	328	329
WP_002733534.1	lcl|NZ_VWOW01000059.1_cds_WP_000709511.1_2996	28.923	325	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000601375.1_2720	24.727	275	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	28.990	307	329
WP_002733534.1	lcl|NZ_VWOW01000026.1_cds_WP_000688695.1_1599	29.682	283	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000475904.1_2729	27.007	274	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	25.078	319	329
WP_002733534.1	lcl|NZ_VWOW01000027.1_cds_WP_001074785.1_1650	29.434	265	329
WP_002733534.1	lcl|NZ_VWOW01000016.1_cds_WP_001003555.1_783	26.772	254	329
WP_002733534.1	lcl|NZ_VWOW01000005.1_cds_WP_000487322.1_2718	26.852	324	329
WP_002733627.1	lcl|NZ_VWOW01000005.1_cds_WP_000774262.1_2668	92.884	267	267
WP_002733627.1	lcl|NZ_VWOW01000005.1_cds_WP_000859505.1_2717	28.155	206	267
WP_002733627.1	lcl|NZ_VWOW01000005.1_cds_WP_000800438.1_2698	28.492	179	267
WP_002733627.1	lcl|NZ_VWOW01000005.1_cds_WP_000842260.1_2747	27.895	190	267
WP_002733627.1	lcl|NZ_VWOW01000025.1_cds_WP_000667727.1_1544	31.818	110	267
WP_002733627.1	lcl|NZ_VWOW01000022.1_cds_WP_000805357.1_1390	27.660	188	267
WP_002740779.1	lcl|NZ_VWOW01000005.1_cds_WP_000612797.1_2669	96.071	509	509
WP_002740779.1	lcl|NZ_VWOW01000020.1_cds_WP_000291591.1_1264	26.852	324	509
WP_002740779.1	lcl|NZ_VWOW01000020.1_cds_WP_000364507.1_1263	31.111	90	509
WP_002740779.1	lcl|NZ_VWOW01000005.1_cds_WP_000612797.1_2669	96.071	509	509
WP_002740779.1	lcl|NZ_VWOW01000020.1_cds_WP_000291591.1_1264	26.852	324	509
WP_002740779.1	lcl|NZ_VWOW01000020.1_cds_WP_000364507.1_1263	31.111	90	509
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	95.455	330	330
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	28.664	307	330
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	27.068	266	330
WP_002740721.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	24.265	272	330
WP_002740721.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	26.582	316	330
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	24.625	333	330
WP_002740721.1	lcl|NZ_VWOW01000016.1_cds_WP_001003555.1_783	27.888	251	330
WP_002740721.1	lcl|NZ_VWOW01000006.1_cds_WP_000649925.1_3064	29.249	253	330
WP_002740721.1	lcl|NZ_VWOW01000026.1_cds_WP_000688695.1_1599	25.571	219	330
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_000487322.1_2718	27.208	283	330
WP_002740721.1	lcl|NZ_VWOW01000005.1_cds_WP_000601375.1_2720	26.374	273	330
WP_002740826.1	lcl|NZ_VWOW01000005.1_cds_WP_001198107.1_2671	95.628	366	366
WP_002740826.1	lcl|NZ_VWOW01000005.1_cds_WP_000608295.1_2672	40.000	365	366
WP_002740826.1	lcl|NZ_VWOW01000005.1_cds_WP_000575178.1_2740	34.262	359	366
WP_002740826.1	lcl|NZ_VWOW01000026.1_cds_WP_001281953.1_1585	28.232	379	366
WP_002740826.1	lcl|NZ_VWOW01000005.1_cds_WP_000346036.1_2701	28.090	356	366
WP_002740826.1	lcl|NZ_VWOW01000005.1_cds_WP_000582222.1_2682	32.113	355	366
