WP_002725873.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462903.1_1762	97.561	82	106
WP_002733579.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	91.720	314	314
WP_002733579.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	24.000	325	314
WP_002733579.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	22.464	276	314
WP_002733579.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	23.132	281	314
WP_002733579.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	25.087	287	314
WP_002733579.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	25.087	287	314
WP_002733646.1	lcl|NZ_JASEXK010000005.1_cds_WP_004460143.1_1435	35.714	154	185
WP_002733534.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462894.1_1767	30.925	346	329
WP_002733534.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	29.524	315	329
WP_002733534.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	31.045	335	329
WP_002733534.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	30.435	299	329
WP_002733534.1	lcl|NZ_JASEXK010000001.1_cds_WP_004472946.1_55	28.882	322	329
WP_002733534.1	lcl|NZ_JASEXK010000021.1_cds_WP_004466638.1_2932	27.097	310	329
WP_002733534.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_734	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_617	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205836.1_1818	24.627	268	329
WP_002733534.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962081.1_414	26.277	274	329
WP_002733534.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	25.926	270	329
