WP_002725873.1	lcl|NZ_ANOJ01000058.1_cds_WP_000340715.1_1072	93.902	82	106
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_WP_000410273.1_1071	92.994	314	314
WP_002733579.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	23.171	328	314
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	27.309	249	314
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_LEP1GSC111_RS01000000127555_1052	63.043	46	314
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	22.909	275	314
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	23.875	289	314
WP_002733579.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	24.540	326	314
WP_026054882.1	lcl|NZ_ANOJ01000058.1_cds_WP_000604524.1_1070	85.479	365	365
WP_002733646.1	lcl|NZ_ANOJ01000058.1_cds_WP_000884059.1_1069	95.676	185	185
WP_002733646.1	lcl|NZ_ANOJ01000159.1_cds_WP_004752075.1_2598	41.429	140	185
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	98.480	329	329
WP_002733534.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	32.063	315	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	30.746	335	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	31.677	322	329
WP_002733534.1	lcl|NZ_ANOJ01000140.1_cds_WP_001984071.1_2217	31.803	305	329
WP_002733534.1	lcl|NZ_ANOJ01000039.1_cds_WP_000649923.1_599	30.183	328	329
WP_002733534.1	lcl|NZ_ANOJ01000007.1_cds_WP_000709513.1_123	29.129	333	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784363.1_1015	25.993	277	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	29.316	307	329
WP_002733534.1	lcl|NZ_ANOJ01000140.1_cds_WP_000688696.1_2197	29.682	283	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000475904.1_1006	27.007	274	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000410273.1_1071	25.078	319	329
WP_002733534.1	lcl|NZ_ANOJ01000132.1_cds_WP_001074783.1_2110	28.679	265	329
WP_002733534.1	lcl|NZ_ANOJ01000103.1_cds_WP_001003562.1_1775	26.378	254	329
WP_002733534.1	lcl|NZ_ANOJ01000058.1_cds_WP_000487322.1_1017	26.852	324	329
WP_002733627.1	lcl|NZ_ANOJ01000058.1_cds_WP_000774261.1_1067	93.258	267	267
WP_002733627.1	lcl|NZ_ANOJ01000058.1_cds_WP_000859505.1_1018	28.155	206	267
WP_002733627.1	lcl|NZ_ANOJ01000058.1_cds_WP_000800438.1_1038	28.492	179	267
WP_002733627.1	lcl|NZ_ANOJ01000058.1_cds_WP_000842260.1_988	27.895	190	267
WP_002733627.1	lcl|NZ_ANOJ01000186.1_cds_WP_000667727.1_3096	31.818	110	267
WP_002733627.1	lcl|NZ_ANOJ01000043.1_cds_WP_000805357.1_747	27.660	188	267
WP_002740779.1	lcl|NZ_ANOJ01000058.1_cds_WP_000612798.1_1066	97.250	509	509
WP_002740779.1	lcl|NZ_ANOJ01000239.1_cds_WP_000291585.1_4113	26.852	324	509
WP_002740779.1	lcl|NZ_ANOJ01000239.1_cds_WP_000364507.1_4112	31.111	90	509
WP_002740779.1	lcl|NZ_ANOJ01000058.1_cds_WP_000612798.1_1066	97.250	509	509
WP_002740779.1	lcl|NZ_ANOJ01000239.1_cds_WP_000291585.1_4113	26.852	324	509
WP_002740779.1	lcl|NZ_ANOJ01000239.1_cds_WP_000364507.1_4112	31.111	90	509
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	95.455	330	330
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	28.990	307	330
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	27.068	266	330
WP_002740721.1	lcl|NZ_ANOJ01000140.1_cds_WP_001984071.1_2217	24.265	272	330
WP_002740721.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	26.582	316	330
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	24.625	333	330
WP_002740721.1	lcl|NZ_ANOJ01000103.1_cds_WP_001003562.1_1775	27.490	251	330
WP_002740721.1	lcl|NZ_ANOJ01000039.1_cds_WP_000649923.1_599	29.249	253	330
WP_002740721.1	lcl|NZ_ANOJ01000140.1_cds_WP_000688696.1_2197	25.571	219	330
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_000487322.1_1017	27.208	283	330
WP_002740721.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784363.1_1015	25.275	273	330
WP_002740826.1	lcl|NZ_ANOJ01000058.1_cds_WP_000575178.1_995	34.262	359	366
WP_002740826.1	lcl|NZ_ANOJ01000101.1_cds_WP_020784522.1_1681	28.232	379	366
WP_002740826.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784354.1_1034	28.371	356	366
WP_002740826.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784356.1_1054	31.831	355	366
WP_002740826.1	lcl|NZ_ANOJ01000052.1_cds_WP_000538757.1_906	30.084	359	366
WP_002740826.1	lcl|NZ_ANOJ01000058.1_cds_WP_000947839.1_1042	26.957	345	366
WP_002740826.1	lcl|NZ_ANOJ01000099.1_cds_WP_001982414.1_1652	31.579	190	366
WP_002740861.1	lcl|NZ_ANOJ01000058.1_cds_WP_000575178.1_995	36.314	369	367
WP_002740861.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784356.1_1054	34.604	341	367
