WP_002725873.1	lcl|NZ_RQFP01000014.1_cds_WP_100790840.1_3069	63.514	74	106
WP_002733579.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	80.968	310	314
WP_002733579.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	26.087	322	314
WP_002733579.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	23.839	323	314
WP_002733579.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	23.188	276	314
WP_002733579.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	26.738	187	314
WP_002733579.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	21.925	187	314
WP_002733579.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	22.796	329	314
WP_002733646.1	lcl|NZ_RQFP01000014.1_cds_WP_100790120.1_2646	31.214	173	185
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	32.515	326	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	31.210	314	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	28.529	333	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	30.990	313	329
WP_002733534.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	28.739	341	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	28.483	323	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	27.653	311	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	27.397	219	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	26.730	318	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_100790960.1_3033	27.372	274	329
WP_002733534.1	lcl|NZ_RQFP01000008.1_cds_WP_208861468.1_3371	26.407	231	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_135677254.1_3000	25.843	267	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	26.923	182	329
WP_002733534.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	28.800	250	329
WP_002733534.1	lcl|NZ_RQFP01000014.1_cds_WP_100790807.1_3031	22.973	222	329
WP_002733627.1	lcl|NZ_RQFP01000014.1_cds_WP_100790833.1_3060	25.316	237	267
WP_002733627.1	lcl|NZ_RQFP01000014.1_cds_WP_100790739.1_2939	25.670	261	267
WP_002733627.1	lcl|NZ_RQFP01000001.1_cds_WP_100788841.1_1265	28.977	176	267
WP_002733627.1	lcl|NZ_RQFP01000001.1_cds_WP_135676725.1_1410	29.825	171	267
WP_002733627.1	lcl|NZ_RQFP01000014.1_cds_WP_135677262.1_3014	25.258	194	267
WP_002733627.1	lcl|NZ_RQFP01000008.1_cds_WP_135676976.1_3383	27.979	193	267
WP_002740779.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	25.309	324	509
WP_002740779.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	29.245	106	509
WP_002740779.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	25.309	324	509
WP_002740779.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	29.245	106	509
WP_002740721.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	26.766	269	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	24.820	278	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	26.506	332	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	27.174	276	330
WP_002740721.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	23.171	328	330
WP_002740721.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	24.058	345	330
WP_002740721.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	24.299	214	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	26.570	207	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_135676713.1_1358	29.921	127	330
WP_002740721.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	27.132	129	330
WP_002740826.1	lcl|NZ_RQFP01000001.1_cds_WP_100788870.1_1229	29.659	381	366
WP_002740826.1	lcl|NZ_RQFP01000001.1_cds_WP_100791495.1_2185	28.933	356	366
WP_002740826.1	lcl|NZ_RQFP01000014.1_cds_WP_208861425.1_3064	34.513	226	366
WP_002740861.1	lcl|NZ_RQFP01000001.1_cds_WP_100791495.1_2185	29.815	379	367
WP_002740861.1	lcl|NZ_RQFP01000001.1_cds_WP_100788870.1_1229	28.307	378	367
WP_002740861.1	lcl|NZ_RQFP01000014.1_cds_WP_208861425.1_3064	30.323	310	367
WP_002740861.1	lcl|NZ_RQFP01000001.1_cds_WP_100789913.1_1838	25.210	357	367
WP_002740861.1	lcl|NZ_RQFP01000001.1_cds_WP_100791555.1_309	35.106	94	367
WP_002740998.1	lcl|NZ_RQFP01000001.1_cds_WP_100789867.1_1786	42.798	243	265
WP_032853071.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	35.806	310	310
WP_032853071.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	28.571	308	310
WP_032853071.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	22.137	262	310
WP_032853071.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	35.806	310	310
WP_032853071.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	28.571	308	310
WP_032853071.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	22.137	262	310
WP_032853450.1	lcl|NZ_RQFP01000009.1_cds_WP_135677016.1_3483	27.619	105	130
WP_002740917.1	lcl|NZ_RQFP01000014.1_cds_WP_135677164.1_2556	38.889	72	221
WP_002740917.1	lcl|NZ_RQFP01000008.1_cds_WP_100791954.1_3323	29.293	99	221
WP_002740692.1	lcl|NZ_RQFP01000014.1_cds_WP_135677261.1_3013	26.446	242	283
WP_230456811.1	lcl|NZ_RQFP01000001.1_cds_WP_100789819.1_1732	28.972	214	388
WP_230456811.1	lcl|NZ_RQFP01000014.1_cds_WP_135677163.1_2555	29.197	137	388
WP_230456811.1	lcl|NZ_RQFP01000014.1_cds_WP_100790922.1_3157	25.424	177	388
WP_230456811.1	lcl|NZ_RQFP01000008.1_cds_WP_135676942.1_3301	28.000	125	388
WP_230456811.1	lcl|NZ_RQFP01000014.1_cds_WP_135677084.1_2262	30.693	101	388
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100791325.1_1993	43.182	264	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100788854.1_1249	34.096	437	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100788908.1_1185	42.241	232	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_341864918.1_3066	41.410	227	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100789629.1_1521	39.655	232	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_135676746.1_1523	38.057	247	596
WP_002740724.1	lcl|NZ_RQFP01000004.1_cds_WP_100791244.1_16	35.319	235	596
WP_002740724.1	lcl|NZ_RQFP01000009.1_cds_WP_100792018.1_3447	31.760	233	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100789748.1_1653	30.568	229	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_135676568.1_507	31.556	225	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_100790119.1_2647	29.565	230	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_100790243.1_2503	31.100	209	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_100790495.1_2674	26.977	215	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_100790692.1_2885	25.911	247	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100791582.1_340	33.186	226	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100791661.1_429	31.401	207	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_135676749.1_1540	26.496	234	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_100790748.1_2948	30.196	255	596
WP_002740724.1	lcl|NZ_RQFP01000014.1_cds_WP_135677247.1_2922	29.956	227	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_135676809.1_1908	26.749	243	596
WP_002740724.1	lcl|NZ_RQFP01000001.1_cds_WP_100789556.1_1435	26.141	241	596
