WP_002725873.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	63.514	74	106
WP_002733579.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	81.290	310	314
WP_002733579.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	24.458	323	314
WP_002733579.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.708	322	314
WP_002733579.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	23.551	276	314
WP_002733579.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	21.354	192	314
WP_002733579.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	23.292	322	314
WP_002733579.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	19.703	269	314
WP_002733646.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	31.973	147	185
WP_002733646.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	32.370	173	185
WP_002733534.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	30.892	314	329
WP_002733534.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.972	321	329
WP_002733534.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	31.046	306	329
WP_002733534.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	28.446	341	329
WP_002733534.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	27.157	313	329
WP_002733534.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	26.168	321	329
WP_002733534.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.037	270	329
WP_002733534.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	24.528	318	329
WP_002733534.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.660	265	329
WP_002733534.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	24.026	308	329
WP_002733534.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	28.862	246	329
WP_002733534.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	28.177	181	329
WP_002733534.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	23.200	250	329
WP_002733627.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284686.1_3799	27.053	207	267
WP_002733627.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285418.1_936	24.904	261	267
WP_002733627.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284679.1_3792	26.111	180	267
WP_002733627.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286536.1_694	35.652	115	267
WP_002733627.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284866.1_2014	28.070	171	267
WP_002733627.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285257.1_3406	26.425	193	267
WP_002740779.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	25.610	328	509
WP_002740779.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	29.245	106	509
WP_002740779.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	25.610	328	509
WP_002740779.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	29.245	106	509
WP_002740721.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	26.910	301	330
WP_002740721.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	24.460	278	330
WP_002740721.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	27.536	276	330
WP_002740721.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.126	333	330
WP_002740721.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	25.856	263	330
WP_002740721.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	25.391	256	330
WP_002740721.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	23.768	345	330
WP_002740721.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	26.809	235	330
WP_002740721.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	29.139	151	330
WP_002740721.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	24.638	207	330
WP_002740826.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	34.493	345	366
WP_002740826.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	30.184	381	366
WP_002740826.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	29.213	356	366
WP_002740826.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	27.654	358	366
WP_002740826.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	23.145	337	366
WP_002740861.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	32.044	362	367
WP_002740861.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	27.660	376	367
WP_002740861.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	27.778	378	367
WP_002740861.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	29.254	335	367
WP_002740861.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	25.210	357	367
WP_002740861.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284060.1_3000	34.043	94	367
WP_002740998.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287242.1_253	41.975	243	265
WP_032853071.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	35.806	310	310
WP_032853071.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.836	305	310
WP_032853071.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	22.137	262	310
WP_032853071.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	35.806	310	310
WP_032853071.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.836	305	310
WP_032853071.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	22.137	262	310
WP_032853450.1	lcl|NZ_JAFFPR010000054.1_cds_WP_205286760.1_2861	27.619	105	130
WP_002740917.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284206.1_1322	32.110	109	221
WP_002740917.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	30.597	134	221
WP_002740692.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285359.1_844	26.991	226	283
WP_230456811.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287287.1_304	31.667	180	388
WP_230456811.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284207.1_1323	29.197	137	388
WP_230456811.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284675.1_3788	28.467	137	388
WP_230456811.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	27.612	134	388
WP_230456811.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205286049.1_2767	27.848	158	388
WP_230456811.1	lcl|NZ_JAFFPR010000035.1_cds_WP_205285884.1_2341	28.000	125	388
