WP_002725873.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	93.902	82	106
WP_002733579.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	92.994	314	314
WP_002733579.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	23.171	328	314
WP_002733579.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	27.309	249	314
WP_002733579.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	23.875	289	314
WP_002733579.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	24.540	326	314
WP_026054882.1	lcl|NZ_AFMB02000163.1_cds_WP_000604524.1_1148	85.479	365	365
WP_002733646.1	lcl|NZ_AFMB02000163.1_cds_WP_000884059.1_1149	95.676	185	185
WP_002733646.1	lcl|NZ_AFMB02000042.1_cds_WP_000351733.1_3330	40.714	140	185
WP_002733534.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	98.480	329	329
WP_002733534.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	32.063	315	329
WP_002733534.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	30.746	335	329
WP_002733534.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	31.803	305	329
WP_002733534.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	30.183	328	329
WP_002733534.1	lcl|NZ_AFMB02000086.1_cds_WP_000709511.1_2566	28.923	325	329
WP_002733534.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	28.990	307	329
WP_002733534.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	29.682	283	329
WP_002733534.1	lcl|NZ_AFMB02000204.1_cds_WP_000475904.1_303	27.007	274	329
WP_002733534.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	25.078	319	329
WP_002733534.1	lcl|NZ_AFMB02000198.1_cds_WP_001074785.1_408	29.434	265	329
WP_002733534.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	26.772	254	329
WP_002733534.1	lcl|NZ_AFMB02000163.1_cds_WP_000378095.1_1170	25.000	172	329
WP_002733627.1	lcl|NZ_AFMB02000163.1_cds_WP_000774260.1_1151	93.258	267	267
WP_002733627.1	lcl|NZ_AFMB02000117.1_cds_WP_000842255.1_1980	28.796	191	267
WP_002733627.1	lcl|NZ_AFMB02000025.1_cds_WP_000667727.1_3577	31.818	110	267
WP_002733627.1	lcl|NZ_AFMB02000017.1_cds_WP_000805357.1_3704	27.660	188	267
WP_002740779.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	96.857	509	509
WP_002740779.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	26.543	324	509
WP_002740779.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	509
WP_002740779.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	96.857	509	509
WP_002740779.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	26.543	324	509
WP_002740779.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	509
WP_002740721.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	95.455	330	330
WP_002740721.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	28.990	307	330
WP_002740721.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	24.265	272	330
WP_002740721.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	26.582	316	330
WP_002740721.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	24.625	333	330
WP_002740721.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	27.888	251	330
WP_002740721.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	29.249	253	330
WP_002740721.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	25.571	219	330
WP_002740826.1	lcl|NZ_AFMB02000163.1_cds_WP_001198107.1_1154	95.628	366	366
WP_002740826.1	lcl|NZ_AFMB02000163.1_cds_WP_000608286.1_1155	39.726	365	366
WP_002740826.1	lcl|NZ_AFMB02000204.1_cds_WP_025185598.1_292	33.983	359	366
WP_002740826.1	lcl|NZ_AFMB02000137.1_cds_WP_001281953.1_1615	28.232	379	366
WP_002740826.1	lcl|NZ_AFMB02000163.1_cds_WP_000172660.1_1171	31.675	382	366
WP_002740826.1	lcl|NZ_AFMB02000150.1_cds_WP_000538750.1_1287	30.084	359	366
WP_002740826.1	lcl|NZ_AFMB02000085.1_cds_WP_001982414.1_2575	31.579	190	366
WP_002740861.1	lcl|NZ_AFMB02000163.1_cds_WP_000608286.1_1155	95.095	367	367
WP_002740861.1	lcl|NZ_AFMB02000163.1_cds_WP_001198107.1_1154	39.452	365	367
WP_002740861.1	lcl|NZ_AFMB02000204.1_cds_WP_025185598.1_292	36.314	369	367
WP_002740861.1	lcl|NZ_AFMB02000163.1_cds_WP_000172660.1_1171	31.967	366	367
WP_002740861.1	lcl|NZ_AFMB02000150.1_cds_WP_000538750.1_1287	31.383	376	367
WP_002740861.1	lcl|NZ_AFMB02000137.1_cds_WP_001281953.1_1615	30.159	378	367
WP_002740861.1	lcl|NZ_AFMB02000085.1_cds_WP_001982414.1_2575	24.581	358	367
WP_002740729.1	lcl|NZ_AFMB02000163.1_cds_WP_000689744.1_1156	91.728	544	544
WP_002740729.1	lcl|NZ_AFMB02000163.1_cds_WP_000689744.1_1156	91.728	544	544
WP_002740998.1	lcl|NZ_AFMB02000163.1_cds_WP_000342715.1_1157	94.340	265	265
WP_002740998.1	lcl|NZ_AFMB02000024.1_cds_WP_001002663.1_3597	46.091	243	265
WP_032853071.1	lcl|NZ_AFMB02000163.1_cds_WP_001246622.1_1158	93.871	310	310
WP_032853071.1	lcl|NZ_AFMB02000144.1_cds_WP_000501205.1_1491	36.513	304	310
WP_032853071.1	lcl|NZ_AFMB02000119.1_cds_WP_001183723.1_1970	26.471	306	310
WP_032853071.1	lcl|NZ_AFMB02000215.1_cds_WP_000279894.1_194	23.282	262	310
WP_032853071.1	lcl|NZ_AFMB02000163.1_cds_WP_001246622.1_1158	93.871	310	310
WP_032853071.1	lcl|NZ_AFMB02000144.1_cds_WP_000501205.1_1491	36.513	304	310
WP_032853071.1	lcl|NZ_AFMB02000119.1_cds_WP_001183723.1_1970	26.471	306	310
WP_032853071.1	lcl|NZ_AFMB02000215.1_cds_WP_000279894.1_194	23.282	262	310
WP_002740848.1	lcl|NZ_AFMB02000163.1_cds_WP_000479982.1_1159	93.182	264	264
WP_032853450.1	lcl|NZ_AFMB02000163.1_cds_WP_000715956.1_1160	95.349	129	130
WP_004777167.1	lcl|NZ_AFMB02000163.1_cds_WP_001088861.1_1161	98.611	144	144
WP_002740917.1	lcl|NZ_AFMB02000163.1_cds_WP_000517242.1_1162	95.475	221	221
WP_002740917.1	lcl|NZ_AFMB02000094.1_cds_WP_001082178.1_2390	29.487	78	221
WP_002740917.1	lcl|NZ_AFMB02000091.1_cds_WP_001069831.1_2454	29.358	109	221
WP_002740692.1	lcl|NZ_AFMB02000163.1_cds_WP_000378095.1_1170	26.552	290	283
WP_230456811.1	lcl|NZ_AFMB02000094.1_cds_WP_001082178.1_2390	30.588	170	388
