WP_002725873.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	93.902	82	106
WP_002733579.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	92.994	314	314
WP_002733579.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	23.171	328	314
WP_002733579.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	27.309	249	314
WP_002733579.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	24.221	289	314
WP_002733579.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	24.540	326	314
WP_026054882.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	84.932	365	365
WP_002733646.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	95.676	185	185
WP_002733646.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	40.714	140	185
WP_002733534.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	97.872	329	329
WP_002733534.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	32.063	315	329
WP_002733534.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	31.045	335	329
WP_002733534.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	31.475	305	329
WP_002733534.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	30.183	328	329
WP_002733534.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	28.615	325	329
WP_002733534.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	28.990	307	329
WP_002733534.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	29.682	283	329
WP_002733534.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	27.007	274	329
WP_002733534.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	24.765	319	329
WP_002733534.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	29.057	265	329
WP_002733534.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	26.378	254	329
WP_002733534.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	24.419	172	329
WP_002733627.1	lcl|NZ_VCHG01000065.1_cds_WP_000774259.1_3031	92.884	267	267
WP_002733627.1	lcl|NZ_VCHG01000056.1_cds_WP_000842260.1_2758	27.895	190	267
WP_002733627.1	lcl|NZ_VCHG01000010.1_cds_WP_000667727.1_156	31.818	110	267
WP_002733627.1	lcl|NZ_VCHG01000022.1_cds_WP_000805357.1_1301	27.660	188	267
WP_002740779.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	97.053	509	509
WP_002740779.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	26.852	324	509
WP_002740779.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	509
WP_002740779.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	97.053	509	509
WP_002740779.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	26.852	324	509
WP_002740779.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	509
WP_002740721.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	95.455	330	330
WP_002740721.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	28.990	307	330
WP_002740721.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	24.632	272	330
WP_002740721.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	26.899	316	330
WP_002740721.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	24.324	333	330
WP_002740721.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	27.490	251	330
WP_002740721.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	29.249	253	330
WP_002740721.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	25.571	219	330
WP_002740826.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	95.628	366	366
WP_002740826.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	39.726	365	366
WP_002740826.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	33.705	359	366
WP_002740826.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	28.232	379	366
WP_002740826.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	31.937	382	366
WP_002740826.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	32.544	338	366
WP_002740826.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	30.084	359	366
WP_002740826.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	31.579	190	366
WP_002740861.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	95.640	367	367
WP_002740861.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	39.452	365	367
WP_002740861.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	36.043	369	367
WP_002740861.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	32.240	366	367
WP_002740861.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	31.383	376	367
WP_002740861.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	33.787	367	367
WP_002740861.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	30.159	378	367
WP_002740861.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	24.581	358	367
WP_002740729.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	92.096	544	544
WP_002740729.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	92.096	544	544
WP_002740998.1	lcl|NZ_VCHG01000065.1_cds_WP_000342716.1_3025	94.717	265	265
WP_002740998.1	lcl|NZ_VCHG01000038.1_cds_WP_001002662.1_2089	46.091	243	265
WP_032853071.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	93.871	310	310
WP_032853071.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	36.513	304	310
WP_032853071.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	26.471	306	310
WP_032853071.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	22.901	262	310
WP_032853071.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	93.871	310	310
WP_032853071.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	36.513	304	310
WP_032853071.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	26.471	306	310
WP_032853071.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	22.901	262	310
WP_002740848.1	lcl|NZ_VCHG01000065.1_cds_WP_000479980.1_3023	93.561	264	264
WP_032853450.1	lcl|NZ_VCHG01000065.1_cds_WP_000715958.1_3022	95.349	129	130
WP_004777167.1	lcl|NZ_VCHG01000065.1_cds_WP_001088861.1_3021	98.611	144	144
WP_002740917.1	lcl|NZ_VCHG01000065.1_cds_WP_000517242.1_3020	95.475	221	221
WP_002740917.1	lcl|NZ_VCHG01000007.1_cds_WP_001082181.1_3178	29.487	78	221
WP_002740917.1	lcl|NZ_VCHG01000066.1_cds_WP_001069832.1_3047	28.440	109	221
WP_002740692.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	26.207	290	283
WP_230456811.1	lcl|NZ_VCHG01000007.1_cds_WP_001082181.1_3178	30.588	170	388
