WP_002725873.1	lcl|NZ_JACCKC010000002.1_cds_WP_040913380.1_2527	97.561	82	106
WP_002733579.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740012.1_2528	92.258	310	314
WP_002733579.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	24.000	325	314
WP_002733579.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	24.809	262	314
WP_002733579.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	22.101	276	314
WP_002733579.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	23.571	280	314
WP_002733579.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	22.024	168	314
WP_002733579.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	22.364	313	314
WP_002733646.1	lcl|NZ_JACCKC010000004.1_cds_WP_118956693.1_3115	38.312	154	185
WP_002733646.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740034.1_2551	32.768	177	185
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	31.737	334	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	32.704	318	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	30.794	315	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	31.090	312	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	30.592	304	329
WP_002733534.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	27.381	336	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739586.1_1741	30.422	332	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_118964863.1_1994	28.571	322	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740047.1_2564	25.758	264	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739408.1_1384	28.458	253	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739332.1_1223	27.236	246	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740012.1_2528	26.866	268	329
WP_002733534.1	lcl|NZ_JACCKC010000003.1_cds_WP_218740159.1_2726	26.718	262	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739471.1_1493	27.010	311	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740057.1_2574	25.623	281	329
WP_002733534.1	lcl|NZ_JACCKC010000007.1_cds_WP_135780142.1_3797	25.194	258	329
WP_002733534.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740045.1_2562	31.447	159	329
WP_002733534.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739724.1_2047	25.820	244	329
WP_002733627.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740054.1_2571	27.193	228	267
WP_002733627.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740044.1_2561	25.604	207	267
WP_002733627.1	lcl|NZ_JACCKC010000002.1_cds_WP_135571464.1_2591	25.926	189	267
WP_002733627.1	lcl|NZ_JACCKC010000001.1_cds_WP_135779348.1_1032	35.455	110	267
WP_002733627.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739292.1_1140	27.128	188	267
WP_002733627.1	lcl|NZ_JACCKC010000012.1_cds_WP_135780440.1_211	24.737	190	267
WP_002740779.1	lcl|NZ_JACCKC010000004.1_cds_WP_135780757.1_3269	25.959	339	509
WP_002740779.1	lcl|NZ_JACCKC010000004.1_cds_WP_135780756.1_3270	33.333	90	509
WP_002740779.1	lcl|NZ_JACCKC010000004.1_cds_WP_135780757.1_3269	25.959	339	509
WP_002740779.1	lcl|NZ_JACCKC010000004.1_cds_WP_135780756.1_3270	33.333	90	509
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	25.368	272	330
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	28.623	276	330
WP_002740721.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	23.875	289	330
WP_002740721.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	27.576	330	330
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739408.1_1384	26.971	241	330
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739332.1_1223	27.876	226	330
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739471.1_1493	27.778	252	330
WP_002740721.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739586.1_1741	29.762	252	330
WP_002740721.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	27.972	143	330
WP_002740721.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740047.1_2564	25.085	295	330
WP_002740721.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	21.923	260	330
WP_002740721.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740012.1_2528	24.925	333	330
WP_002740826.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740028.1_2545	31.268	355	366
WP_002740826.1	lcl|NZ_JACCKC010000001.1_cds_WP_135573907.1_1026	28.496	379	366
WP_002740826.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740022.1_2538	31.733	375	366
WP_002740826.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740014.1_2530	31.215	362	366
WP_002740826.1	lcl|NZ_JACCKC010000009.1_cds_WP_218740884.1_4060	31.302	361	366
WP_002740826.1	lcl|NZ_JACCKC010000001.1_cds_WP_167883347.1_1154	32.086	187	366
WP_002740861.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740014.1_2530	35.230	369	367
WP_002740861.1	lcl|NZ_JACCKC010000009.1_cds_WP_218740884.1_4060	33.770	382	367
WP_002740861.1	lcl|NZ_JACCKC010000001.1_cds_WP_135573907.1_1026	30.688	378	367
WP_002740861.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740022.1_2538	31.962	316	367
WP_002740861.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740028.1_2545	26.359	368	367
WP_002740861.1	lcl|NZ_JACCKC010000001.1_cds_WP_167883347.1_1154	24.860	358	367
