WP_002725873.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	97.561	82	106
WP_002733579.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	91.613	310	314
WP_002733579.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	23.692	325	314
WP_002733579.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.302	278	314
WP_002733579.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	25.543	184	314
WP_002733579.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	23.132	281	314
WP_002733579.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	25.087	287	314
WP_002733579.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	20.710	169	314
WP_002733646.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	35.714	154	185
WP_002733646.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.028	177	185
WP_002733534.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	31.776	321	329
WP_002733534.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	29.524	315	329
WP_002733534.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	32.797	311	329
WP_002733534.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	30.838	334	329
WP_002733534.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.492	305	329
WP_002733534.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.381	336	329
WP_002733534.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	29.193	322	329
WP_002733534.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	27.950	322	329
WP_002733534.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.277	274	329
WP_002733534.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	25.926	270	329
WP_002733534.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.099	262	329
WP_002733534.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	25.632	277	329
WP_002733534.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	24.773	331	329
WP_002733534.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	26.923	286	329
WP_002733627.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	26.531	245	267
WP_002733627.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	31.313	198	267
WP_002733627.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	27.895	190	267
WP_002733627.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	26.344	186	267
WP_002733627.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	26.344	186	267
WP_002740779.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	26.687	326	509
WP_002740779.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_002740779.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	26.687	326	509
WP_002740779.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_002740721.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	24.542	273	330
WP_002740721.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.909	275	330
WP_002740721.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	28.417	278	330
WP_002740721.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	26.647	334	330
WP_002740721.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	25.909	220	330
WP_002740721.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	24.691	243	330
WP_002740721.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	29.084	251	330
WP_002740721.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.143	140	330
WP_002740721.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	24.809	262	330
WP_002740826.1	lcl|NZ_AOXB01000098.1_cds_WP_004462146.1_2691	32.558	344	366
WP_002740826.1	lcl|NZ_AOXB01000051.1_cds_WP_004466571.1_913	28.989	376	366
WP_002740826.1	lcl|NZ_AOXB01000098.1_cds_WP_004475202.1_2636	34.202	307	366
WP_002740826.1	lcl|NZ_AOXB01000098.1_cds_WP_004465299.1_2653	29.668	391	366
WP_002740826.1	lcl|NZ_AOXB01000090.1_cds_WP_004465893.1_2123	30.556	360	366
WP_002740826.1	lcl|NZ_AOXB01000098.1_cds_WP_004476552.1_2633	37.379	206	366
WP_002740826.1	lcl|NZ_AOXB01000091.1_cds_WP_004460480.1_2206	32.447	188	366
WP_002740861.1	lcl|NZ_AOXB01000098.1_cds_WP_004462146.1_2691	35.714	350	367
WP_002740861.1	lcl|NZ_AOXB01000090.1_cds_WP_004465893.1_2123	32.718	379	367
WP_002740861.1	lcl|NZ_AOXB01000098.1_cds_WP_004465299.1_2653	31.720	372	367
WP_002740861.1	lcl|NZ_AOXB01000051.1_cds_WP_004466571.1_913	30.159	378	367
WP_002740861.1	lcl|NZ_AOXB01000098.1_cds_WP_004475202.1_2636	33.910	289	367
WP_002740861.1	lcl|NZ_AOXB01000098.1_cds_WP_004476552.1_2633	28.696	345	367
WP_002740861.1	lcl|NZ_AOXB01000091.1_cds_WP_004460480.1_2206	25.978	358	367
WP_002740861.1	lcl|NZ_AOXB01000092.1_cds_WP_026131391.1_2309	34.884	86	367
WP_002740998.1	lcl|NZ_AOXB01000095.1_cds_WP_004457662.1_2474	46.091	243	265
WP_032853071.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	37.966	295	310
WP_032853071.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	26.623	308	310
WP_032853071.1	lcl|NZ_AOXB01000028.1_cds_WP_004462208.1_436	24.434	221	310
WP_032853071.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	37.966	295	310
WP_032853071.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	26.623	308	310
WP_032853071.1	lcl|NZ_AOXB01000028.1_cds_WP_004462208.1_436	24.434	221	310
WP_002740917.1	lcl|NZ_AOXB01000033.1_cds_WP_004462594.1_535	27.723	101	221
WP_002740917.1	lcl|NZ_AOXB01000098.1_cds_WP_004475084.1_2641	27.273	143	221
WP_002740692.1	lcl|NZ_AOXB01000098.1_cds_WP_004465173.1_2679	27.815	151	283
WP_230456811.1	lcl|NZ_AOXB01000116.1_cds_WP_004469895.1_3534	28.972	214	388
WP_230456811.1	lcl|NZ_AOXB01000033.1_cds_WP_004480789.1_536	32.609	138	388
WP_230456811.1	lcl|NZ_AOXB01000078.1_cds_WP_004481151.1_1687	26.991	226	388
WP_230456811.1	lcl|NZ_AOXB01000080.1_cds_WP_004461184.1_1761	24.161	149	388
WP_230456811.1	lcl|NZ_AOXB01000098.1_cds_WP_004494292.1_2668	23.214	168	388
WP_002740724.1	lcl|NZ_AOXB01000096.1_cds_WP_004457781.1_2549	36.927	371	596
WP_002740724.1	lcl|NZ_AOXB01000112.1_cds_WP_017863782.1_3187	34.679	421	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004459265.1_3353	42.489	233	596
WP_002740724.1	lcl|NZ_AOXB01000098.1_cds_WP_004494288.1_2654	33.333	207	596
WP_002740724.1	lcl|NZ_AOXB01000111.1_cds_WP_017863703.1_3082	34.956	226	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004473839.1_3382	31.674	221	596
WP_002740724.1	lcl|NZ_AOXB01000114.1_cds_WP_004461439.1_3317	32.189	233	596
WP_002740724.1	lcl|NZ_AOXB01000074.1_cds_LEP2GSC025_RS0109040_1490	30.357	224	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004460145.1_2275	29.918	244	596
WP_002740724.1	lcl|NZ_AOXB01000095.1_cds_WP_004480113.1_2450	27.935	247	596
WP_002740724.1	lcl|NZ_AOXB01000018.1_cds_WP_004460645.1_319	26.168	214	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004481334.1_2241	27.778	252	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004460182.1_2294	29.437	231	596
WP_002740724.1	lcl|NZ_AOXB01000093.1_cds_WP_004466161.1_2410	26.432	227	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004469900.1_3337	28.444	225	596
WP_002740724.1	lcl|NZ_AOXB01000084.1_cds_WP_004480402.1_1950	29.148	223	596
WP_002740724.1	lcl|NZ_AOXB01000063.1_cds_WP_004467532.1_1236	30.493	223	596
WP_002740724.1	lcl|NZ_AOXB01000119.1_cds_WP_004466296.1_3645	29.388	245	596
WP_002740724.1	lcl|NZ_AOXB01000063.1_cds_WP_004469508.1_1235	30.233	215	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461802.1_1749	26.697	221	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461802.1_1749	23.684	152	596
WP_002740724.1	lcl|NZ_AOXB01000083.1_cds_WP_004464119.1_1812	26.570	207	596
WP_002740724.1	lcl|NZ_AOXB01000084.1_cds_WP_004480385.1_1929	27.843	255	596
WP_002740724.1	lcl|NZ_AOXB01000088.1_cds_WP_004467934.1_2044	24.096	249	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461812.1_1740	25.000	220	596
WP_002740724.1	lcl|NZ_AOXB01000103.1_cds_WP_004479667.1_2845	22.897	214	596
WP_002740724.1	lcl|NZ_AOXB01000112.1_cds_WP_017863779.1_3176	25.346	217	596
WP_002740724.1	lcl|NZ_AOXB01000111.1_cds_WP_004474610.1_3008	24.444	225	596
WP_002740724.1	lcl|NZ_AOXB01000096.1_cds_WP_004457781.1_2549	36.927	371	596
WP_002740724.1	lcl|NZ_AOXB01000112.1_cds_WP_017863782.1_3187	34.679	421	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004459265.1_3353	42.489	233	596
WP_002740724.1	lcl|NZ_AOXB01000098.1_cds_WP_004494288.1_2654	33.333	207	596
WP_002740724.1	lcl|NZ_AOXB01000111.1_cds_WP_017863703.1_3082	34.956	226	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004473839.1_3382	31.674	221	596
WP_002740724.1	lcl|NZ_AOXB01000114.1_cds_WP_004461439.1_3317	32.189	233	596
WP_002740724.1	lcl|NZ_AOXB01000074.1_cds_LEP2GSC025_RS0109040_1490	30.357	224	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004460145.1_2275	29.918	244	596
WP_002740724.1	lcl|NZ_AOXB01000095.1_cds_WP_004480113.1_2450	27.935	247	596
WP_002740724.1	lcl|NZ_AOXB01000018.1_cds_WP_004460645.1_319	26.168	214	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004481334.1_2241	27.778	252	596
WP_002740724.1	lcl|NZ_AOXB01000092.1_cds_WP_004460182.1_2294	29.437	231	596
WP_002740724.1	lcl|NZ_AOXB01000093.1_cds_WP_004466161.1_2410	26.432	227	596
WP_002740724.1	lcl|NZ_AOXB01000115.1_cds_WP_004469900.1_3337	28.444	225	596
WP_002740724.1	lcl|NZ_AOXB01000084.1_cds_WP_004480402.1_1950	29.148	223	596
WP_002740724.1	lcl|NZ_AOXB01000063.1_cds_WP_004467532.1_1236	30.493	223	596
WP_002740724.1	lcl|NZ_AOXB01000119.1_cds_WP_004466296.1_3645	29.388	245	596
WP_002740724.1	lcl|NZ_AOXB01000063.1_cds_WP_004469508.1_1235	30.233	215	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461802.1_1749	26.697	221	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461802.1_1749	23.684	152	596
WP_002740724.1	lcl|NZ_AOXB01000083.1_cds_WP_004464119.1_1812	26.570	207	596
WP_002740724.1	lcl|NZ_AOXB01000084.1_cds_WP_004480385.1_1929	27.843	255	596
WP_002740724.1	lcl|NZ_AOXB01000088.1_cds_WP_004467934.1_2044	24.096	249	596
WP_002740724.1	lcl|NZ_AOXB01000079.1_cds_WP_004461812.1_1740	25.000	220	596
WP_002740724.1	lcl|NZ_AOXB01000103.1_cds_WP_004479667.1_2845	22.897	214	596
WP_002740724.1	lcl|NZ_AOXB01000112.1_cds_WP_017863779.1_3176	25.346	217	596
WP_002740724.1	lcl|NZ_AOXB01000111.1_cds_WP_004474610.1_3008	24.444	225	596
WP_002740977.1	lcl|NZ_AOXB01000033.1_cds_WP_004480789.1_536	21.622	148	409
WP_002733737.1	lcl|NZ_AOXB01000098.1_cds_WP_004462146.1_2691	37.709	358	363
WP_002733737.1	lcl|NZ_AOXB01000090.1_cds_WP_004465893.1_2123	35.127	353	363
WP_002733737.1	lcl|NZ_AOXB01000051.1_cds_WP_004466571.1_913	28.418	373	363
WP_002733737.1	lcl|NZ_AOXB01000098.1_cds_WP_004465299.1_2653	29.189	370	363
WP_002733737.1	lcl|NZ_AOXB01000098.1_cds_WP_004475202.1_2636	31.818	264	363
WP_002733737.1	lcl|NZ_AOXB01000098.1_cds_WP_004476552.1_2633	31.050	219	363
WP_002733737.1	lcl|NZ_AOXB01000091.1_cds_WP_004460480.1_2206	24.928	345	363
WP_002733611.1	lcl|NZ_AOXB01000098.1_cds_WP_004462151.1_2696	40.000	180	176
WP_016749081.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	28.443	334	313
WP_016749081.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.719	306	313
WP_016749081.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	25.949	316	313
WP_016749081.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	25.818	275	313
WP_016749081.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	26.718	262	313
WP_016749081.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	23.438	256	313
WP_016749081.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	20.186	322	313
WP_016749081.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	23.620	326	313
WP_016749081.1	lcl|NZ_AOXB01000061.1_cds_WP_004478741.1_1161	24.468	188	313
