WP_002725873.1	lcl|NZ_JQGU01000025.1_cds_WP_020985020.1_630	97.561	82	106
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	96.497	314	314
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	78.378	37	314
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	80.000	30	314
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	75.000	12	314
WP_002733579.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	24.308	325	314
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	27.632	228	314
WP_002733579.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	23.118	186	314
WP_002733579.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	23.132	281	314
WP_002733579.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	24.615	260	314
WP_002733579.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	24.024	333	314
WP_002733579.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	20.118	169	314
WP_026054882.1	lcl|NZ_JQGU01000025.1_cds_WP_020984893.1_632	93.973	365	365
WP_002733646.1	lcl|NZ_JQGU01000025.1_cds_WP_010578411.1_633	96.216	185	185
WP_002733646.1	lcl|NZ_JQGU01000083.1_cds_WP_010578083.1_2021	34.416	154	185
WP_002733534.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	95.137	329	329
WP_002733534.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	31.454	337	329
WP_002733534.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	30.818	318	329
WP_002733534.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	30.159	315	329
WP_002733534.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	31.833	311	329
WP_002733534.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	28.060	335	329
WP_002733534.1	lcl|NZ_JQGU01000005.1_cds_WP_078127178.1_118	29.808	312	329
WP_002733534.1	lcl|NZ_JQGU01000009.1_cds_WP_039940969.1_198	27.950	322	329
WP_002733534.1	lcl|NZ_JQGU01000057.1_cds_WP_020984967.1_1522	24.627	268	329
WP_002733534.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	29.316	307	329
WP_002733534.1	lcl|NZ_JQGU01000184.1_cds_WP_010577666.1_3367	27.737	274	329
WP_002733534.1	lcl|NZ_JQGU01000175.1_cds_WP_176082411.1_3289	28.013	307	329
WP_002733534.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	24.516	310	329
WP_002733534.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	27.381	252	329
WP_002733534.1	lcl|NZ_JQGU01000098.1_cds_WP_010578958.1_2297	26.616	263	329
WP_002733534.1	lcl|NZ_JQGU01000057.1_cds_WP_020984891.1_1530	24.370	238	329
WP_002733534.1	lcl|NZ_JQGU01000058.1_cds_WP_010577477.1_1591	24.471	331	329
WP_002733534.1	lcl|NZ_JQGU01000057.1_cds_WP_010578343.1_1520	30.409	171	329
WP_002733534.1	lcl|NZ_JQGU01000109.1_cds_WP_020983113.1_2486	27.459	244	329
WP_002733627.1	lcl|NZ_JQGU01000025.1_cds_WP_020984930.1_635	90.637	267	267
WP_002733627.1	lcl|NZ_JQGU01000057.1_cds_WP_010578344.1_1519	27.184	206	267
WP_002733627.1	lcl|NZ_JQGU01000175.1_cds_WP_078127704.1_3280	25.751	233	267
WP_002733627.1	lcl|NZ_JQGU01000017.1_cds_WP_020985037.1_444	29.798	198	267
WP_002733627.1	lcl|NZ_JQGU01000057.1_cds_WP_010578324.1_1548	27.895	190	267
WP_002733627.1	lcl|NZ_JQGU01000115.1_cds_WP_078123690.1_2604	26.344	186	267
WP_002733627.1	lcl|NZ_JQGU01000157.1_cds_WP_176082408.1_3062	26.596	188	267
WP_002740779.1	lcl|NZ_JQGU01000025.1_cds_WP_020984935.1_636	87.992	508	509
WP_002740779.1	lcl|NZ_JQGU01000061.1_cds_WP_010579017.1_1676	26.606	327	509
WP_002740779.1	lcl|NZ_JQGU01000061.1_cds_WP_010579016.1_1677	31.111	90	509
WP_002740779.1	lcl|NZ_JQGU01000025.1_cds_WP_020984935.1_636	87.992	508	509
