WP_002725873.1	lcl|NZ_RQFO01000004.1_cds_WP_135568908.1_115	62.162	74	106
WP_002733579.1	lcl|NZ_RQFO01000004.1_cds_WP_135568910.1_116	82.258	310	314
WP_002733579.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	26.198	313	314
WP_002733579.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	22.727	330	314
WP_002733579.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	22.043	186	314
WP_002733579.1	lcl|NZ_RQFO01000004.1_cds_WP_135568977.1_150	21.983	232	314
WP_002733579.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	23.750	320	314
WP_002733579.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	25.758	264	314
WP_026054882.1	lcl|NZ_RQFO01000004.1_cds_WP_135568914.1_118	54.469	358	365
WP_002733646.1	lcl|NZ_RQFO01000004.1_cds_WP_135569690.1_573	31.792	173	185
WP_002733534.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	30.892	314	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	29.464	336	329
WP_002733534.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	29.967	307	329
WP_002733534.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	29.326	341	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_261637304.1_160	30.323	310	329
WP_002733534.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	28.939	311	329
WP_002733534.1	lcl|NZ_RQFO01000017.1_cds_WP_135572418.1_1805	27.327	333	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135568953.1_138	27.389	314	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135568977.1_150	25.796	314	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135568910.1_116	26.019	319	329
WP_002733534.1	lcl|NZ_RQFO01000017.1_cds_WP_135572557.1_1882	28.740	254	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135569009.1_167	26.104	249	329
WP_002733534.1	lcl|NZ_RQFO01000016.1_cds_WP_135573262.1_2370	28.159	277	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135568990.1_157	32.278	158	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135569093.1_210	25.095	263	329
WP_002733534.1	lcl|NZ_RQFO01000011.1_cds_WP_208652756.1_3132	26.407	231	329
WP_002733534.1	lcl|NZ_RQFO01000016.1_cds_WP_135573773.1_2088	28.333	180	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135569011.1_168	20.238	252	329
WP_002733534.1	lcl|NZ_RQFO01000017.1_cds_WP_135572540.1_1874	23.333	270	329
WP_002733534.1	lcl|NZ_RQFO01000004.1_cds_WP_135570383.1_968	25.185	270	329
WP_002733627.1	lcl|NZ_RQFO01000004.1_cds_WP_135568967.1_145	25.561	223	267
WP_002733627.1	lcl|NZ_RQFO01000004.1_cds_WP_135568994.1_159	27.317	205	267
WP_002733627.1	lcl|NZ_RQFO01000004.1_cds_WP_135569153.1_271	25.670	261	267
WP_002733627.1	lcl|NZ_RQFO01000017.1_cds_WP_135572287.1_1731	29.240	171	267
WP_002733627.1	lcl|NZ_RQFO01000017.1_cds_WP_135572606.1_1910	35.135	111	267
WP_002733627.1	lcl|NZ_RQFO01000004.1_cds_WP_135569065.1_196	24.870	193	267
WP_002733627.1	lcl|NZ_RQFO01000011.1_cds_WP_135568493.1_3144	26.943	193	267
WP_002740779.1	lcl|NZ_RQFO01000004.1_cds_WP_135570942.1_551	24.299	321	509
WP_002740779.1	lcl|NZ_RQFO01000004.1_cds_WP_135569650.1_550	30.909	110	509
WP_002740779.1	lcl|NZ_RQFO01000004.1_cds_WP_135570942.1_551	24.299	321	509
WP_002740779.1	lcl|NZ_RQFO01000004.1_cds_WP_135569650.1_550	30.909	110	509
WP_002740721.1	lcl|NZ_RQFO01000004.1_cds_WP_135568953.1_138	33.754	317	330
WP_002740721.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	25.540	278	330
WP_002740721.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	25.000	328	330
WP_002740721.1	lcl|NZ_RQFO01000017.1_cds_WP_135572557.1_1882	28.788	264	330
WP_002740721.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	27.174	276	330
WP_002740721.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	27.206	272	330
WP_002740721.1	lcl|NZ_RQFO01000017.1_cds_WP_135572540.1_1874	26.415	265	330
WP_002740721.1	lcl|NZ_RQFO01000004.1_cds_WP_135568977.1_150	26.718	262	330
WP_002740721.1	lcl|NZ_RQFO01000017.1_cds_WP_135572403.1_1792	28.662	157	330
WP_002740721.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	23.762	303	330
WP_002740721.1	lcl|NZ_RQFO01000016.1_cds_WP_135573262.1_2370	25.366	205	330
WP_002740721.1	lcl|NZ_RQFO01000016.1_cds_WP_135573773.1_2088	27.907	129	330
WP_002740721.1	lcl|NZ_RQFO01000017.1_cds_WP_135572418.1_1805	29.139	151	330
WP_002740826.1	lcl|NZ_RQFO01000004.1_cds_WP_135569029.1_177	32.571	350	366
WP_002740826.1	lcl|NZ_RQFO01000004.1_cds_WP_135568971.1_147	41.564	243	366
WP_002740826.1	lcl|NZ_RQFO01000004.1_cds_WP_135568916.1_120	33.058	363	366
WP_002740826.1	lcl|NZ_RQFO01000017.1_cds_WP_135572665.1_1946	29.921	381	366
WP_002740826.1	lcl|NZ_RQFO01000001.1_cds_WP_135570661.1_3441	29.888	358	366
WP_002740826.1	lcl|NZ_RQFO01000004.1_cds_WP_135568955.1_139	33.186	226	366
WP_002740826.1	lcl|NZ_RQFO01000017.1_cds_WP_135571537.1_1318	22.647	340	366
WP_002740861.1	lcl|NZ_RQFO01000004.1_cds_WP_135569029.1_177	36.712	365	367
WP_002740861.1	lcl|NZ_RQFO01000004.1_cds_WP_135568971.1_147	37.121	264	367
WP_002740861.1	lcl|NZ_RQFO01000004.1_cds_WP_135568916.1_120	31.215	362	367
WP_002740861.1	lcl|NZ_RQFO01000001.1_cds_WP_135570661.1_3441	29.912	341	367
WP_002740861.1	lcl|NZ_RQFO01000017.1_cds_WP_135572665.1_1946	28.307	378	367
WP_002740861.1	lcl|NZ_RQFO01000004.1_cds_WP_135568955.1_139	30.742	283	367
WP_002740861.1	lcl|NZ_RQFO01000017.1_cds_WP_135571537.1_1318	26.331	357	367
WP_002740998.1	lcl|NZ_RQFO01000017.1_cds_WP_135571635.1_1369	42.387	243	265
WP_032853071.1	lcl|NZ_RQFO01000016.1_cds_WP_135573606.1_2180	35.161	310	310
WP_032853071.1	lcl|NZ_RQFO01000009.1_cds_WP_135574747.1_2869	30.612	294	310
WP_032853071.1	lcl|NZ_RQFO01000004.1_cds_WP_135569801.1_639	22.917	240	310
WP_032853071.1	lcl|NZ_RQFO01000016.1_cds_WP_135573606.1_2180	35.161	310	310
WP_032853071.1	lcl|NZ_RQFO01000009.1_cds_WP_135574747.1_2869	30.612	294	310
WP_032853071.1	lcl|NZ_RQFO01000004.1_cds_WP_135569801.1_639	22.917	240	310
WP_002740917.1	lcl|NZ_RQFO01000004.1_cds_WP_135569838.1_661	28.713	101	221
WP_002740692.1	lcl|NZ_RQFO01000004.1_cds_WP_208652706.1_193	24.506	253	283
WP_230456811.1	lcl|NZ_RQFO01000017.1_cds_WP_135571721.1_1418	28.037	214	388
WP_230456811.1	lcl|NZ_RQFO01000004.1_cds_WP_135569840.1_662	27.536	138	388
WP_230456811.1	lcl|NZ_RQFO01000004.1_cds_WP_135568679.1_23	28.000	150	388
WP_230456811.1	lcl|NZ_RQFO01000011.1_cds_WP_135568422.1_3062	28.000	125	388
WP_230456811.1	lcl|NZ_RQFO01000004.1_cds_WP_135570339.1_944	27.957	186	388
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135571248.1_1164	31.789	475	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572631.1_1926	42.562	242	596
WP_002740724.1	lcl|NZ_RQFO01000016.1_cds_WP_135572740.1_2662	42.731	227	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135570908.1_119	32.432	407	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572089.1_1617	40.517	232	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572087.1_1615	38.710	248	596
WP_002740724.1	lcl|NZ_RQFO01000014.1_cds_WP_135574226.1_3236	33.740	246	596
WP_002740724.1	lcl|NZ_RQFO01000020.1_cds_WP_135568586.1_3606	31.718	227	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569688.1_572	33.036	224	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135570427.1_992	31.760	233	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135574912.1_2749	30.263	228	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572051.1_1597	28.509	228	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135571859.1_1496	31.466	232	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569135.1_262	34.000	250	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_100717123.1_545	26.636	214	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569918.1_707	29.907	214	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135574677.1_2909	32.456	228	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135575063.1_2817	31.884	207	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569264.1_332	26.939	245	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572125.1_1640	31.304	230	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572240.1_1705	26.141	241	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569183.1_288	30.088	226	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135571417.1_1250	25.926	243	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569157.1_273	28.636	220	596
WP_002740724.1	lcl|NZ_RQFO01000014.1_cds_WP_135574480.1_3385	26.512	215	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572127.1_1641	27.869	244	596
WP_002740724.1	lcl|NZ_RQFO01000001.1_cds_WP_135570851.1_3554	23.166	259	596
WP_002740724.1	lcl|NZ_RQFO01000020.1_cds_WP_135568613.1_3635	25.108	231	596
WP_002740724.1	lcl|NZ_RQFO01000016.1_cds_WP_135573486.1_2244	27.273	231	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135570154.1_839	27.982	218	596
WP_002740724.1	lcl|NZ_RQFO01000016.1_cds_WP_135573779.1_2085	26.852	216	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135569139.1_264	24.020	204	596
WP_002740724.1	lcl|NZ_RQFO01000004.1_cds_WP_135570343.1_946	27.895	190	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135574817.1_2805	24.074	216	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572223.1_1697	26.882	186	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	23.684	152	596
WP_002740724.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	25.551	227	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135571248.1_1164	31.789	475	596
WP_002740724.1	lcl|NZ_RQFO01000017.1_cds_WP_135572631.1_1926	42.562	242	596
