WP_002725873.1	lcl|NZ_JQOO01000034.1_cds_WP_000340715.1_781	93.902	82	106
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	92.994	314	314
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_000093099.1_802	58.730	63	314
WP_002733579.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	23.171	328	314
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	27.309	249	314
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	22.909	275	314
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	23.875	289	314
WP_002733579.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	24.540	326	314
WP_026054882.1	lcl|NZ_JQOO01000034.1_cds_WP_000604524.1_783	85.479	365	365
WP_002733646.1	lcl|NZ_JQOO01000034.1_cds_WP_000884059.1_784	95.676	185	185
WP_002733646.1	lcl|NZ_JQOO01000046.1_cds_WP_000351733.1_1311	40.714	140	185
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	98.176	329	329
WP_002733534.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	32.063	315	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	30.746	335	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	31.677	322	329
WP_002733534.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	31.803	305	329
WP_002733534.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	30.183	328	329
WP_002733534.1	lcl|NZ_JQOO01000051.1_cds_WP_000709513.1_1415	29.129	333	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000601375.1_838	24.727	275	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	28.990	307	329
WP_002733534.1	lcl|NZ_JQOO01000027.1_cds_WP_000688696.1_603	29.682	283	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000475901.1_848	27.007	274	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	25.078	319	329
WP_002733534.1	lcl|NZ_JQOO01000144.1_cds_WP_001074785.1_3212	29.434	265	329
WP_002733534.1	lcl|NZ_JQOO01000108.1_cds_WP_001003556.1_2595	26.772	254	329
WP_002733534.1	lcl|NZ_JQOO01000034.1_cds_WP_000487322.1_836	26.852	324	329
WP_002733627.1	lcl|NZ_JQOO01000034.1_cds_WP_000774263.1_786	92.884	267	267
WP_002733627.1	lcl|NZ_JQOO01000034.1_cds_WP_000859505.1_835	28.155	206	267
WP_002733627.1	lcl|NZ_JQOO01000034.1_cds_WP_000800438.1_816	28.492	179	267
WP_002733627.1	lcl|NZ_JQOO01000034.1_cds_WP_000842260.1_866	27.895	190	267
WP_002733627.1	lcl|NZ_JQOO01000001.1_cds_WP_000667727.1_6	31.818	110	267
WP_002733627.1	lcl|NZ_JQOO01000083.1_cds_WP_000805357.1_2037	27.660	188	267
WP_002740779.1	lcl|NZ_JQOO01000034.1_cds_WP_002163445.1_787	96.071	509	509
WP_002740779.1	lcl|NZ_JQOO01000095.1_cds_WP_000291586.1_2325	26.852	324	509
WP_002740779.1	lcl|NZ_JQOO01000095.1_cds_WP_000364507.1_2326	31.111	90	509
WP_002740779.1	lcl|NZ_JQOO01000034.1_cds_WP_002163445.1_787	96.071	509	509
WP_002740779.1	lcl|NZ_JQOO01000095.1_cds_WP_000291586.1_2325	26.852	324	509
WP_002740779.1	lcl|NZ_JQOO01000095.1_cds_WP_000364507.1_2326	31.111	90	509
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	95.152	330	330
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	29.316	307	330
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	27.068	266	330
WP_002740721.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	24.265	272	330
WP_002740721.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	26.582	316	330
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	24.625	333	330
WP_002740721.1	lcl|NZ_JQOO01000108.1_cds_WP_001003556.1_2595	27.888	251	330
WP_002740721.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	29.249	253	330
WP_002740721.1	lcl|NZ_JQOO01000027.1_cds_WP_000688696.1_603	25.571	219	330
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_000487322.1_836	27.208	283	330
WP_002740721.1	lcl|NZ_JQOO01000034.1_cds_WP_000601375.1_838	26.374	273	330
WP_002740826.1	lcl|NZ_JQOO01000034.1_cds_WP_000575178.1_859	34.262	359	366
WP_002740826.1	lcl|NZ_JQOO01000140.1_cds_WP_001281953.1_3175	28.232	379	366
WP_002740826.1	lcl|NZ_JQOO01000034.1_cds_WP_000346036.1_819	28.090	356	366
WP_002740826.1	lcl|NZ_JQOO01000034.1_cds_WP_000582222.1_800	32.113	355	366
WP_002740826.1	lcl|NZ_JQOO01000190.1_cds_WP_000538757.1_3666	30.084	359	366
WP_002740826.1	lcl|NZ_JQOO01000034.1_cds_WP_000947844.1_812	26.957	345	366
WP_002740826.1	lcl|NZ_JQOO01000077.1_cds_WP_001982414.1_1927	31.579	190	366
WP_002740861.1	lcl|NZ_JQOO01000034.1_cds_WP_000575178.1_859	36.314	369	367
WP_002740861.1	lcl|NZ_JQOO01000190.1_cds_WP_000538757.1_3666	31.383	376	367
WP_002740861.1	lcl|NZ_JQOO01000034.1_cds_WP_000582222.1_800	36.000	325	367
WP_002740861.1	lcl|NZ_JQOO01000140.1_cds_WP_001281953.1_3175	30.159	378	367
WP_002740861.1	lcl|NZ_JQOO01000034.1_cds_WP_000346036.1_819	24.665	373	367
WP_002740861.1	lcl|NZ_JQOO01000034.1_cds_WP_000947844.1_812	26.404	356	367
WP_002740861.1	lcl|NZ_JQOO01000077.1_cds_WP_001982414.1_1927	24.581	358	367
WP_002740729.1	lcl|NZ_JQOO01000034.1_cds_WP_000776640.1_789	38.278	546	544
WP_002740729.1	lcl|NZ_JQOO01000034.1_cds_WP_000776640.1_789	38.278	546	544
WP_002740998.1	lcl|NZ_JQOO01000034.1_cds_WP_000424609.1_790	67.045	264	265
WP_002740998.1	lcl|NZ_JQOO01000133.1_cds_WP_001002663.1_3107	46.091	243	265
WP_032853071.1	lcl|NZ_JQOO01000034.1_cds_WP_002074065.1_791	88.710	310	310
WP_032853071.1	lcl|NZ_JQOO01000047.1_cds_WP_000501205.1_1358	36.513	304	310
WP_032853071.1	lcl|NZ_JQOO01000148.1_cds_WP_001183723.1_3282	26.471	306	310
WP_032853071.1	lcl|NZ_JQOO01000003.1_cds_WP_000279894.1_40	23.282	262	310
WP_032853071.1	lcl|NZ_JQOO01000034.1_cds_WP_002074065.1_791	88.710	310	310
WP_032853071.1	lcl|NZ_JQOO01000047.1_cds_WP_000501205.1_1358	36.513	304	310
WP_032853071.1	lcl|NZ_JQOO01000148.1_cds_WP_001183723.1_3282	26.471	306	310
WP_032853071.1	lcl|NZ_JQOO01000003.1_cds_WP_000279894.1_40	23.282	262	310
WP_002740848.1	lcl|NZ_JQOO01000034.1_cds_WP_000479984.1_792	93.939	264	264
WP_032853450.1	lcl|NZ_JQOO01000034.1_cds_WP_000715958.1_793	95.349	129	130
WP_004777167.1	lcl|NZ_JQOO01000034.1_cds_WP_001088863.1_794	97.222	144	144
WP_002740917.1	lcl|NZ_JQOO01000034.1_cds_WP_000517243.1_795	95.023	221	221
WP_002740917.1	lcl|NZ_JQOO01000028.1_cds_WP_001082180.1_630	29.487	78	221
WP_002740917.1	lcl|NZ_JQOO01000034.1_cds_WP_001206409.1_807	30.097	103	221
WP_002740917.1	lcl|NZ_JQOO01000102.1_cds_WP_001069832.1_2468	28.440	109	221
WP_002740692.1	lcl|NZ_JQOO01000034.1_cds_WP_000601375.1_838	27.152	151	283
WP_230456811.1	lcl|NZ_JQOO01000028.1_cds_WP_001082180.1_630	30.588	170	388
WP_230456811.1	lcl|NZ_JQOO01000102.1_cds_WP_000347675.1_2467	32.168	143	388
WP_230456811.1	lcl|NZ_JQOO01000034.1_cds_WP_002082140.1_823	34.746	118	388
WP_230456811.1	lcl|NZ_JQOO01000034.1_cds_WP_001206409.1_807	30.201	149	388
WP_230456811.1	lcl|NZ_JQOO01000034.1_cds_JG94_RS04120_797	26.000	150	388
WP_230456811.1	lcl|NZ_JQOO01000154.1_cds_WP_000402846.1_3381	27.211	147	388
WP_230456811.1	lcl|NZ_JQOO01000094.1_cds_WP_000283287.1_2312	22.353	170	388
WP_230456811.1	lcl|NZ_JQOO01000034.1_cds_WP_000661932.1_832	22.277	202	388
WP_002740804.1	lcl|NZ_JQOO01000034.1_cds_WP_001106774.1_804	44.022	368	411
WP_002740724.1	lcl|NZ_JQOO01000034.1_cds_WP_000834715.1_805	65.017	586	596
WP_002740724.1	lcl|NZ_JQOO01000156.1_cds_WP_000172203.1_3398	31.299	508	596
WP_002740724.1	lcl|NZ_JQOO01000078.1_cds_WP_000667645.1_1969	35.154	421	596
WP_002740724.1	lcl|NZ_JQOO01000040.1_cds_WP_000828456.1_1064	41.202	233	596
WP_002740724.1	lcl|NZ_JQOO01000110.1_cds_JG94_RS21995_2629	32.353	238	596
WP_002740724.1	lcl|NZ_JQOO01000168.1_cds_WP_000536752.1_3488	32.536	209	596
WP_002740724.1	lcl|NZ_JQOO01000111.1_cds_WP_001161020.1_2719	28.270	237	596
WP_002740724.1	lcl|NZ_JQOO01000181.1_cds_WP_000510777.1_3594	30.472	233	596
WP_002740724.1	lcl|NZ_JQOO01000062.1_cds_WP_000942282.1_1625	27.935	247	596
WP_002740724.1	lcl|NZ_JQOO01000095.1_cds_WP_000047473.1_2331	27.103	214	596
WP_002740724.1	lcl|NZ_JQOO01000046.1_cds_WP_000666552.1_1332	30.172	232	596
WP_002740724.1	lcl|NZ_JQOO01000046.1_cds_WP_001089498.1_1312	28.033	239	596
WP_002740724.1	lcl|NZ_JQOO01000184.1_cds_WP_000433117.1_3611	27.731	238	596
WP_002740724.1	lcl|NZ_JQOO01000130.1_cds_WP_000603361.1_3074	26.786	224	596
WP_002740724.1	lcl|NZ_JQOO01000112.1_cds_WP_000619172.1_2748	29.876	241	596
WP_002740724.1	lcl|NZ_JQOO01000107.1_cds_WP_000598572.1_2576	28.125	224	596
WP_002740724.1	lcl|NZ_JQOO01000113.1_cds_WP_001288326.1_2812	31.250	240	596
WP_002740724.1	lcl|NZ_JQOO01000005.1_cds_WP_001982953.1_140	27.805	205	596
WP_002740724.1	lcl|NZ_JQOO01000112.1_cds_WP_000127309.1_2749	28.829	222	596
WP_002740724.1	lcl|NZ_JQOO01000060.1_cds_WP_000054169.1_1589	25.116	215	596
WP_002740724.1	lcl|NZ_JQOO01000192.1_cds_WP_001141162.1_3680	26.613	248	596
WP_002740724.1	lcl|NZ_JQOO01000022.1_cds_WP_000184524.1_545	26.512	215	596
WP_002740724.1	lcl|NZ_JQOO01000100.1_cds_WP_000590871.1_2426	28.372	215	596
WP_002740724.1	lcl|NZ_JQOO01000081.1_cds_WP_001049207.1_2006	25.000	224	596
WP_002740724.1	lcl|NZ_JQOO01000150.1_cds_WP_000136057.1_3314	24.664	223	596
WP_002740724.1	lcl|NZ_JQOO01000067.1_cds_WP_000651460.1_1724	23.596	267	596
WP_002740724.1	lcl|NZ_JQOO01000104.1_cds_WP_000052667.1_2504	25.854	205	596
WP_002740724.1	lcl|NZ_JQOO01000034.1_cds_WP_000834715.1_805	65.017	586	596
WP_002740724.1	lcl|NZ_JQOO01000156.1_cds_WP_000172203.1_3398	31.299	508	596
WP_002740724.1	lcl|NZ_JQOO01000078.1_cds_WP_000667645.1_1969	35.154	421	596
WP_002740724.1	lcl|NZ_JQOO01000040.1_cds_WP_000828456.1_1064	41.202	233	596
WP_002740724.1	lcl|NZ_JQOO01000110.1_cds_JG94_RS21995_2629	32.353	238	596
WP_002740724.1	lcl|NZ_JQOO01000168.1_cds_WP_000536752.1_3488	32.536	209	596
WP_002740724.1	lcl|NZ_JQOO01000111.1_cds_WP_001161020.1_2719	28.270	237	596
WP_002740724.1	lcl|NZ_JQOO01000181.1_cds_WP_000510777.1_3594	30.472	233	596
WP_002740724.1	lcl|NZ_JQOO01000062.1_cds_WP_000942282.1_1625	27.935	247	596
WP_002740724.1	lcl|NZ_JQOO01000095.1_cds_WP_000047473.1_2331	27.103	214	596
WP_002740724.1	lcl|NZ_JQOO01000046.1_cds_WP_000666552.1_1332	30.172	232	596
WP_002740724.1	lcl|NZ_JQOO01000046.1_cds_WP_001089498.1_1312	28.033	239	596
WP_002740724.1	lcl|NZ_JQOO01000184.1_cds_WP_000433117.1_3611	27.731	238	596
WP_002740724.1	lcl|NZ_JQOO01000130.1_cds_WP_000603361.1_3074	26.786	224	596
WP_002740724.1	lcl|NZ_JQOO01000112.1_cds_WP_000619172.1_2748	29.876	241	596
WP_002740724.1	lcl|NZ_JQOO01000107.1_cds_WP_000598572.1_2576	28.125	224	596
WP_002740724.1	lcl|NZ_JQOO01000113.1_cds_WP_001288326.1_2812	31.250	240	596
WP_002740724.1	lcl|NZ_JQOO01000005.1_cds_WP_001982953.1_140	27.805	205	596
WP_002740724.1	lcl|NZ_JQOO01000112.1_cds_WP_000127309.1_2749	28.829	222	596
WP_002740724.1	lcl|NZ_JQOO01000060.1_cds_WP_000054169.1_1589	25.116	215	596
WP_002740724.1	lcl|NZ_JQOO01000192.1_cds_WP_001141162.1_3680	26.613	248	596
WP_002740724.1	lcl|NZ_JQOO01000022.1_cds_WP_000184524.1_545	26.512	215	596
WP_002740724.1	lcl|NZ_JQOO01000100.1_cds_WP_000590871.1_2426	28.372	215	596
WP_002740724.1	lcl|NZ_JQOO01000081.1_cds_WP_001049207.1_2006	25.000	224	596
WP_002740724.1	lcl|NZ_JQOO01000150.1_cds_WP_000136057.1_3314	24.664	223	596
WP_002740724.1	lcl|NZ_JQOO01000067.1_cds_WP_000651460.1_1724	23.596	267	596
WP_002740724.1	lcl|NZ_JQOO01000104.1_cds_WP_000052667.1_2504	25.854	205	596
WP_002740977.1	lcl|NZ_JQOO01000034.1_cds_WP_001015425.1_799	34.146	410	409
WP_002740977.1	lcl|NZ_JQOO01000034.1_cds_JG94_RS04120_797	25.208	361	409
WP_002740977.1	lcl|NZ_JQOO01000028.1_cds_WP_001082180.1_630	24.691	162	409
WP_002740977.1	lcl|NZ_JQOO01000102.1_cds_WP_000347675.1_2467	22.297	148	409
WP_002733737.1	lcl|NZ_JQOO01000034.1_cds_WP_000575178.1_859	37.989	358	363
WP_002733737.1	lcl|NZ_JQOO01000190.1_cds_WP_000538757.1_3666	34.328	335	363
WP_002733737.1	lcl|NZ_JQOO01000140.1_cds_WP_001281953.1_3175	27.882	373	363
WP_002733737.1	lcl|NZ_JQOO01000034.1_cds_WP_000346036.1_819	27.273	374	363
WP_002733737.1	lcl|NZ_JQOO01000034.1_cds_WP_000582222.1_800	31.894	301	363
WP_002733737.1	lcl|NZ_JQOO01000034.1_cds_WP_000947844.1_812	25.246	305	363
WP_002733737.1	lcl|NZ_JQOO01000077.1_cds_WP_001982414.1_1927	24.638	345	363
WP_002733737.1	lcl|NZ_JQOO01000034.1_cds_WP_000549978.1_843	37.333	75	363
WP_002733611.1	lcl|NZ_JQOO01000034.1_cds_WP_001159758.1_863	40.556	180	176
WP_016749081.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	28.528	326	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	30.317	221	313
WP_016749081.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	25.312	320	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	23.344	317	313
WP_016749081.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	26.715	277	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	22.930	314	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	20.807	322	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_000487322.1_836	26.364	110	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_001024126.1_849	24.314	255	313
WP_016749081.1	lcl|NZ_JQOO01000144.1_cds_WP_001074785.1_3212	24.653	288	313
WP_016749081.1	lcl|NZ_JQOO01000108.1_cds_WP_001003556.1_2595	24.314	255	313
WP_016749081.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	22.086	326	313
WP_002738232.1	lcl|NZ_JQOO01000034.1_cds_WP_000799638.1_806	44.444	117	134
WP_002738232.1	lcl|NZ_JQOO01000034.1_cds_WP_000343395.1_858	31.034	116	134
WP_002744551.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	29.259	270	311
WP_002744551.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	28.685	251	311
WP_002744551.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	25.475	263	311
WP_002744551.1	lcl|NZ_JQOO01000144.1_cds_WP_001074785.1_3212	26.426	333	311
WP_002744551.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	21.672	323	311
WP_002744551.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	22.053	263	311
WP_002744551.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	23.596	267	311
WP_002744551.1	lcl|NZ_JQOO01000027.1_cds_WP_000688696.1_603	30.625	160	311
WP_002744551.1	lcl|NZ_JQOO01000034.1_cds_WP_000642163.1_864	25.253	99	311
WP_002741093.1	lcl|NZ_JQOO01000034.1_cds_WP_000282880.1_861	29.412	119	361
WP_002741093.1	lcl|NZ_JQOO01000034.1_cds_WP_000853994.1_862	23.684	266	361
WP_002741093.1	lcl|NZ_JQOO01000034.1_cds_WP_001068986.1_839	28.829	111	361
WP_002741093.1	lcl|NZ_JQOO01000034.1_cds_WP_000125497.1_860	31.193	109	361
WP_002741093.1	lcl|NZ_JQOO01000135.1_cds_WP_001099029.1_3122	21.875	192	361
WP_002733672.1	lcl|NZ_JQOO01000034.1_cds_WP_000132016.1_810	86.404	228	227
WP_002733672.1	lcl|NZ_JQOO01000034.1_cds_WP_001046757.1_820	35.616	219	227
WP_002733672.1	lcl|NZ_JQOO01000150.1_cds_WP_000721859.1_3321	33.019	106	227
WP_002733548.1	lcl|NZ_JQOO01000060.1_cds_WP_000861675.1_1590	23.457	486	485
WP_002733548.1	lcl|NZ_JQOO01000060.1_cds_WP_000861675.1_1590	23.457	486	485
WP_002733548.1	lcl|NZ_JQOO01000060.1_cds_WP_000861675.1_1590	23.457	486	485
