WP_002725873.1	lcl|NZ_AOVJ01000108.1_cds_WP_000340715.1_2485	93.902	82	106
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	92.994	314	314
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_000093099.1_2464	58.730	63	314
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	27.711	249	314
WP_002733579.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	23.171	328	314
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	22.909	275	314
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	23.875	289	314
WP_002733579.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	24.540	326	314
WP_026054882.1	lcl|NZ_AOVJ01000108.1_cds_WP_000604524.1_2483	85.479	365	365
WP_002733646.1	lcl|NZ_AOVJ01000108.1_cds_WP_000884059.1_2482	95.676	185	185
WP_002733646.1	lcl|NZ_AOVJ01000127.1_cds_WP_000351733.1_3062	40.714	140	185
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	97.872	329	329
WP_002733534.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	32.063	315	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	30.746	335	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	31.677	322	329
WP_002733534.1	lcl|NZ_AOVJ01000103.1_cds_WP_001984071.1_2289	31.803	305	329
WP_002733534.1	lcl|NZ_AOVJ01000075.1_cds_WP_000649925.1_1462	30.183	328	329
WP_002733534.1	lcl|NZ_AOVJ01000061.1_cds_WP_000709511.1_1058	28.923	325	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000601375.1_2428	24.727	275	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	28.990	307	329
WP_002733534.1	lcl|NZ_AOVJ01000035.1_cds_WP_000688695.1_616	29.682	283	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000475904.1_2419	27.007	274	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	25.078	319	329
WP_002733534.1	lcl|NZ_AOVJ01000040.1_cds_WP_001074785.1_722	29.434	265	329
WP_002733534.1	lcl|NZ_AOVJ01000078.1_cds_WP_001003555.1_1575	26.772	254	329
WP_002733534.1	lcl|NZ_AOVJ01000108.1_cds_WP_000487322.1_2430	26.852	324	329
WP_002733627.1	lcl|NZ_AOVJ01000108.1_cds_WP_000774262.1_2480	92.884	267	267
WP_002733627.1	lcl|NZ_AOVJ01000108.1_cds_WP_000859505.1_2431	28.155	206	267
WP_002733627.1	lcl|NZ_AOVJ01000108.1_cds_WP_000800438.1_2450	28.492	179	267
WP_002733627.1	lcl|NZ_AOVJ01000108.1_cds_WP_000842260.1_2401	27.895	190	267
WP_002733627.1	lcl|NZ_AOVJ01000084.1_cds_WP_000667727.1_1741	31.818	110	267
WP_002733627.1	lcl|NZ_AOVJ01000095.1_cds_WP_000805357.1_2091	27.660	188	267
WP_002740779.1	lcl|NZ_AOVJ01000108.1_cds_WP_000612797.1_2479	96.071	509	509
WP_002740779.1	lcl|NZ_AOVJ01000141.1_cds_WP_000291591.1_3683	26.852	324	509
WP_002740779.1	lcl|NZ_AOVJ01000141.1_cds_WP_000364507.1_3682	31.111	90	509
WP_002740779.1	lcl|NZ_AOVJ01000108.1_cds_WP_000612797.1_2479	96.071	509	509
WP_002740779.1	lcl|NZ_AOVJ01000141.1_cds_WP_000291591.1_3683	26.852	324	509
WP_002740779.1	lcl|NZ_AOVJ01000141.1_cds_WP_000364507.1_3682	31.111	90	509
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	95.455	330	330
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	28.664	307	330
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	27.068	266	330
WP_002740721.1	lcl|NZ_AOVJ01000103.1_cds_WP_001984071.1_2289	24.265	272	330
WP_002740721.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	26.582	316	330
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	24.625	333	330
WP_002740721.1	lcl|NZ_AOVJ01000078.1_cds_WP_001003555.1_1575	27.888	251	330
WP_002740721.1	lcl|NZ_AOVJ01000075.1_cds_WP_000649925.1_1462	29.249	253	330
WP_002740721.1	lcl|NZ_AOVJ01000035.1_cds_WP_000688695.1_616	25.571	219	330
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_000487322.1_2430	27.208	283	330
WP_002740721.1	lcl|NZ_AOVJ01000108.1_cds_WP_000601375.1_2428	26.374	273	330
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_001198107.1_2477	95.628	366	366
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_000608295.1_2476	40.000	365	366
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_000575178.1_2408	34.262	359	366
WP_002740826.1	lcl|NZ_AOVJ01000032.1_cds_WP_001281953.1_597	28.232	379	366
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_000346036.1_2447	28.090	356	366
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582222.1_2466	32.113	355	366
WP_002740826.1	lcl|NZ_AOVJ01000067.1_cds_WP_000538752.1_1214	30.084	359	366
WP_002740826.1	lcl|NZ_AOVJ01000108.1_cds_WP_000947844.1_2454	26.957	345	366
WP_002740826.1	lcl|NZ_AOVJ01000037.1_cds_WP_001982414.1_643	31.579	190	366
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_000608295.1_2476	95.368	367	367
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_001198107.1_2477	39.452	365	367
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_000575178.1_2408	36.314	369	367
WP_002740861.1	lcl|NZ_AOVJ01000067.1_cds_WP_000538752.1_1214	31.383	376	367
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582222.1_2466	36.000	325	367
WP_002740861.1	lcl|NZ_AOVJ01000032.1_cds_WP_001281953.1_597	30.159	378	367
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_000346036.1_2447	24.665	373	367
WP_002740861.1	lcl|NZ_AOVJ01000108.1_cds_WP_000947844.1_2454	26.404	356	367
WP_002740861.1	lcl|NZ_AOVJ01000037.1_cds_WP_001982414.1_643	24.581	358	367
WP_002740729.1	lcl|NZ_AOVJ01000108.1_cds_WP_000689743.1_2475	91.912	544	544
WP_002740729.1	lcl|NZ_AOVJ01000108.1_cds_WP_000689743.1_2475	91.912	544	544
WP_002740998.1	lcl|NZ_AOVJ01000108.1_cds_WP_000342713.1_2474	94.340	265	265
WP_002740998.1	lcl|NZ_AOVJ01000065.1_cds_WP_001002663.1_1132	46.091	243	265
WP_032853071.1	lcl|NZ_AOVJ01000108.1_cds_WP_001246618.1_2473	92.258	310	310
WP_032853071.1	lcl|NZ_AOVJ01000099.1_cds_WP_000501205.1_2191	36.513	304	310
WP_032853071.1	lcl|NZ_AOVJ01000071.1_cds_WP_001183723.1_1402	26.471	306	310
WP_032853071.1	lcl|NZ_AOVJ01000136.1_cds_WP_000279894.1_3484	23.282	262	310
WP_032853071.1	lcl|NZ_AOVJ01000108.1_cds_WP_001246618.1_2473	92.258	310	310
WP_032853071.1	lcl|NZ_AOVJ01000099.1_cds_WP_000501205.1_2191	36.513	304	310
WP_032853071.1	lcl|NZ_AOVJ01000071.1_cds_WP_001183723.1_1402	26.471	306	310
WP_032853071.1	lcl|NZ_AOVJ01000136.1_cds_WP_000279894.1_3484	23.282	262	310
WP_002740848.1	lcl|NZ_AOVJ01000108.1_cds_WP_000479982.1_2472	93.182	264	264
WP_032853450.1	lcl|NZ_AOVJ01000108.1_cds_WP_000715958.1_2471	95.349	129	130
WP_004777167.1	lcl|NZ_AOVJ01000108.1_cds_WP_001088866.1_2470	97.222	144	144
WP_002740917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000517242.1_2469	95.475	221	221
WP_002740917.1	lcl|NZ_AOVJ01000135.1_cds_WP_001082180.1_3418	29.487	78	221
WP_002740917.1	lcl|NZ_AOVJ01000108.1_cds_WP_001206409.1_2459	30.097	103	221
WP_002740917.1	lcl|NZ_AOVJ01000082.1_cds_WP_001069834.1_1708	28.440	109	221
WP_002740917.1	lcl|NZ_AOVJ01000076.1_cds_WP_001069834.1_1525	28.440	109	221
WP_002740692.1	lcl|NZ_AOVJ01000108.1_cds_WP_000601375.1_2428	27.152	151	283
WP_230456811.1	lcl|NZ_AOVJ01000135.1_cds_WP_001082180.1_3418	30.588	170	388
WP_230456811.1	lcl|NZ_AOVJ01000082.1_cds_WP_000347681.1_1709	32.168	143	388
WP_230456811.1	lcl|NZ_AOVJ01000076.1_cds_WP_000347681.1_1526	32.168	143	388
WP_230456811.1	lcl|NZ_AOVJ01000108.1_cds_WP_002082140.1_2443	34.746	118	388
WP_230456811.1	lcl|NZ_AOVJ01000108.1_cds_WP_001206409.1_2459	30.201	149	388
WP_230456811.1	lcl|NZ_AOVJ01000113.1_cds_WP_000402845.1_2680	27.891	147	388
WP_230456811.1	lcl|NZ_AOVJ01000098.1_cds_WP_000283287.1_2172	22.353	170	388
WP_230456811.1	lcl|NZ_AOVJ01000108.1_cds_WP_000661932.1_2434	22.277	202	388
WP_002740804.1	lcl|NZ_AOVJ01000108.1_cds_WP_001106774.1_2462	44.022	368	411
WP_002740724.1	lcl|NZ_AOVJ01000108.1_cds_WP_000834715.1_2461	65.017	586	596
WP_002740724.1	lcl|NZ_AOVJ01000144.1_cds_WP_000172202.1_3716	31.102	508	596
WP_002740724.1	lcl|NZ_AOVJ01000068.1_cds_WP_000667646.1_1300	35.154	421	596
WP_002740724.1	lcl|NZ_AOVJ01000135.1_cds_WP_000828455.1_3358	41.202	233	596
WP_002740724.1	lcl|NZ_AOVJ01000078.1_cds_WP_001052498.1_1596	32.773	238	596
WP_002740724.1	lcl|NZ_AOVJ01000059.1_cds_WP_000536762.1_1038	32.536	209	596
WP_002740724.1	lcl|NZ_AOVJ01000113.1_cds_WP_001161019.1_2630	28.270	237	596
WP_002740724.1	lcl|NZ_AOVJ01000116.1_cds_WP_000510777.1_2746	30.472	233	596
WP_002740724.1	lcl|NZ_AOVJ01000144.1_cds_WP_000942282.1_3702	27.935	247	596
WP_002740724.1	lcl|NZ_AOVJ01000141.1_cds_WP_000047473.1_3677	27.103	214	596
WP_002740724.1	lcl|NZ_AOVJ01000127.1_cds_WP_000666552.1_3083	30.172	232	596
WP_002740724.1	lcl|NZ_AOVJ01000127.1_cds_WP_000433117.1_3031	27.731	238	596
WP_002740724.1	lcl|NZ_AOVJ01000127.1_cds_WP_001089500.1_3063	28.033	239	596
WP_002740724.1	lcl|NZ_AOVJ01000029.1_cds_WP_000603361.1_552	26.786	224	596
WP_002740724.1	lcl|NZ_AOVJ01000078.1_cds_WP_000619175.1_1551	29.876	241	596
WP_002740724.1	lcl|NZ_AOVJ01000129.1_cds_WP_000598571.1_3169	28.125	224	596
WP_002740724.1	lcl|NZ_AOVJ01000006.1_cds_WP_001288326.1_51	31.250	240	596
WP_002740724.1	lcl|NZ_AOVJ01000101.1_cds_WP_001982953.1_2223	27.805	205	596
