WP_002725873.1	lcl|NZ_RQFT01000015.1_cds_WP_135594790.1_3449	62.162	74	106
WP_002733579.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	82.484	314	314
WP_002733579.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	23.077	325	314
WP_002733579.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.022	278	314
WP_002733579.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	21.895	306	314
WP_002733579.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	22.485	169	314
WP_002733579.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	24.522	314	314
WP_002733646.1	lcl|NZ_RQFT01000015.1_cds_WP_135754301.1_3482	31.606	193	185
WP_002733646.1	lcl|NZ_RQFT01000011.1_cds_WP_135741918.1_1665	30.337	178	185
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	32.890	301	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	30.892	314	329
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	31.879	298	329
WP_002733534.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	30.065	306	329
WP_002733534.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	29.032	341	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135770028.1_127	28.308	325	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	28.479	309	329
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	27.987	318	329
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135771983.1_3495	22.097	267	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	24.701	251	329
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135771982.1_3492	38.095	126	329
WP_002733534.1	lcl|NZ_RQFT01000015.1_cds_WP_135771988.1_3506	25.564	266	329
WP_002733534.1	lcl|NZ_RQFT01000001.1_cds_WP_208730825.1_3205	24.351	308	329
WP_002733534.1	lcl|NZ_RQFT01000011.1_cds_WP_135771513.1_2023	25.188	266	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	28.112	249	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	22.761	268	329
WP_002733534.1	lcl|NZ_RQFT01000003.1_cds_WP_135770351.1_857	26.257	179	329
WP_002733627.1	lcl|NZ_RQFT01000015.1_cds_WP_135754282.1_3503	26.939	245	267
WP_002733627.1	lcl|NZ_RQFT01000015.1_cds_WP_135754290.1_3494	27.650	217	267
WP_002733627.1	lcl|NZ_RQFT01000011.1_cds_WP_135754241.1_1962	25.287	261	267
WP_002733627.1	lcl|NZ_RQFT01000003.1_cds_WP_135770077.1_211	26.996	263	267
WP_002733627.1	lcl|NZ_RQFT01000003.1_cds_WP_135770010.1_61	28.324	173	267
WP_002733627.1	lcl|NZ_RQFT01000001.1_cds_WP_135753812.1_3193	25.000	232	267
WP_002740779.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	25.836	329	509
WP_002740779.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	27.358	106	509
WP_002740779.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	25.836	329	509
WP_002740779.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	27.358	106	509
WP_002740721.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	28.182	330	330
WP_002740721.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	23.571	280	330
WP_002740721.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.333	270	330
WP_002740721.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	28.261	276	330
WP_002740721.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	32.941	170	330
WP_002740721.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	25.869	259	330
WP_002740721.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	23.762	303	330
WP_002740721.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	25.229	218	330
