WP_002725873.1	lcl|NZ_RQGD01000023.1_cds_WP_135623430.1_374	60.000	75	106
WP_002733579.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	82.258	310	314
WP_002733579.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	22.981	322	314
WP_002733579.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	23.228	254	314
WP_002733579.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	23.214	168	314
WP_002733579.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	21.384	318	314
WP_026054882.1	lcl|NZ_RQGD01000023.1_cds_WP_135623417.1_359	59.452	365	365
WP_002733646.1	lcl|NZ_RQGD01000035.1_cds_WP_135624491.1_2491	33.333	156	185
WP_002733646.1	lcl|NZ_RQGD01000023.1_cds_WP_135623434.1_380	31.098	164	185
WP_002733534.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	31.861	317	329
WP_002733534.1	lcl|NZ_RQGD01000022.1_cds_WP_135623235.1_2210	30.519	308	329
WP_002733534.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	29.619	341	329
WP_002733534.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	29.836	305	329
WP_002733534.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	28.955	335	329
WP_002733534.1	lcl|NZ_RQGD01000046.1_cds_WP_135625074.1_1617	27.469	324	329
WP_002733534.1	lcl|NZ_RQGD01000023.1_cds_WP_135623450.1_396	30.153	262	329
WP_002733534.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	24.367	316	329
WP_002733534.1	lcl|NZ_RQGD01000035.1_cds_WP_135624324.1_2315	24.765	319	329
WP_002733534.1	lcl|NZ_RQGD01000035.1_cds_WP_135624331.1_2322	24.727	275	329
WP_002733534.1	lcl|NZ_RQGD01000035.1_cds_WP_135624345.1_2337	25.573	262	329
WP_002733534.1	lcl|NZ_RQGD01000014.1_cds_WP_210412779.1_2959	26.840	231	329
WP_002733534.1	lcl|NZ_RQGD01000035.1_cds_WP_246047356.1_2311	25.000	344	329
WP_002733534.1	lcl|NZ_RQGD01000034.1_cds_WP_135624177.1_1262	28.472	288	329
WP_002733627.1	lcl|NZ_RQGD01000035.1_cds_WP_135624400.1_2397	25.283	265	267
WP_002733627.1	lcl|NZ_RQGD01000023.1_cds_WP_135623432.1_377	26.776	183	267
WP_002733627.1	lcl|NZ_RQGD01000023.1_cds_WP_135623426.1_369	25.668	187	267
