WP_002725873.1	lcl|NZ_JQOW01000121.1_cds_WP_000340715.1_2786	93.902	82	106
WP_002733579.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	92.994	314	314
WP_002733579.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	27.711	249	314
WP_002733579.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	23.171	328	314
WP_002733579.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	22.909	275	314
WP_002733579.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	23.875	289	314
WP_002733579.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	25.688	327	314
WP_002733579.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	24.540	326	314
WP_026054882.1	lcl|NZ_JQOW01000121.1_cds_WP_000604524.1_2784	85.479	365	365
WP_002733646.1	lcl|NZ_JQOW01000121.1_cds_WP_000884059.1_2783	95.676	185	185
WP_002733646.1	lcl|NZ_JQOW01000045.1_cds_WP_000351733.1_1221	40.714	140	185
WP_002733534.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	97.568	329	329
WP_002733534.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	32.063	315	329
WP_002733534.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	31.988	322	329
WP_002733534.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	30.746	335	329
WP_002733534.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	31.475	305	329
WP_002733534.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	30.183	328	329
WP_002733534.1	lcl|NZ_JQOW01000127.1_cds_WP_000709511.1_2865	28.923	325	329
WP_002733534.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	24.727	275	329
WP_002733534.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	28.990	307	329
WP_002733534.1	lcl|NZ_JQOW01000021.1_cds_WP_000688698.1_494	29.682	283	329
WP_002733534.1	lcl|NZ_JQOW01000058.1_cds_WP_000475897.1_1482	27.007	274	329
WP_002733534.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	25.078	319	329
WP_002733534.1	lcl|NZ_JQOW01000037.1_cds_WP_001074779.1_975	29.057	265	329
WP_002733534.1	lcl|NZ_JQOW01000044.1_cds_WP_001003563.1_1217	26.378	254	329
WP_002733534.1	lcl|NZ_JQOW01000058.1_cds_WP_000487319.1_1492	27.160	324	329
WP_002733627.1	lcl|NZ_JQOW01000121.1_cds_WP_000774259.1_2781	92.884	267	267
WP_002733627.1	lcl|NZ_JQOW01000058.1_cds_WP_000859505.1_1493	28.155	206	267
WP_002733627.1	lcl|NZ_JQOW01000058.1_cds_WP_000800439.1_1512	28.492	179	267
WP_002733627.1	lcl|NZ_JQOW01000058.1_cds_WP_000842260.1_1464	27.895	190	267
WP_002733627.1	lcl|NZ_JQOW01000125.1_cds_WP_000667727.1_2806	31.818	110	267
WP_002733627.1	lcl|NZ_JQOW01000048.1_cds_WP_000805357.1_1278	27.660	188	267
WP_002740779.1	lcl|NZ_JQOW01000121.1_cds_WP_000612799.1_2780	96.857	509	509
WP_002740779.1	lcl|NZ_JQOW01000030.1_cds_WP_000291581.1_755	26.852	324	509
WP_002740779.1	lcl|NZ_JQOW01000030.1_cds_WP_000364504.1_754	31.111	90	509
WP_002740779.1	lcl|NZ_JQOW01000121.1_cds_WP_000612799.1_2780	96.857	509	509
WP_002740779.1	lcl|NZ_JQOW01000030.1_cds_WP_000291581.1_755	26.852	324	509
WP_002740779.1	lcl|NZ_JQOW01000030.1_cds_WP_000364504.1_754	31.111	90	509
WP_002740721.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	95.455	330	330
WP_002740721.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	28.990	307	330
WP_002740721.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	27.444	266	330
WP_002740721.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	24.632	272	330
WP_002740721.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	27.215	316	330
WP_002740721.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	24.625	333	330
WP_002740721.1	lcl|NZ_JQOW01000044.1_cds_WP_001003563.1_1217	27.092	251	330
WP_002740721.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	29.249	253	330
WP_002740721.1	lcl|NZ_JQOW01000021.1_cds_WP_000688698.1_494	24.658	219	330
WP_002740721.1	lcl|NZ_JQOW01000058.1_cds_WP_000487319.1_1492	27.208	283	330
WP_002740721.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	26.374	273	330
WP_002740826.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	95.628	366	366
WP_002740826.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	39.837	369	366
WP_002740826.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	33.705	359	366
WP_002740826.1	lcl|NZ_JQOW01000021.1_cds_WP_001281953.1_478	28.232	379	366
WP_002740826.1	lcl|NZ_JQOW01000058.1_cds_WP_000346041.1_1509	28.090	356	366
WP_002740826.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	30.084	359	366
WP_002740826.1	lcl|NZ_JQOW01000058.1_cds_WP_000947841.1_1516	26.957	345	366
WP_002740826.1	lcl|NZ_JQOW01000172.1_cds_WP_001982414.1_3387	31.579	190	366
WP_002740861.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	95.368	367	367
WP_002740861.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	39.452	365	367
WP_002740861.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	36.043	369	367
WP_002740861.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	31.383	376	367
WP_002740861.1	lcl|NZ_JQOW01000021.1_cds_WP_001281953.1_478	30.159	378	367
WP_002740861.1	lcl|NZ_JQOW01000058.1_cds_WP_000346041.1_1509	24.933	373	367
WP_002740861.1	lcl|NZ_JQOW01000058.1_cds_WP_000947841.1_1516	26.124	356	367
WP_002740861.1	lcl|NZ_JQOW01000172.1_cds_WP_001982414.1_3387	24.581	358	367
WP_002740729.1	lcl|NZ_JQOW01000121.1_cds_WP_000689739.1_2776	91.912	544	544
WP_002740729.1	lcl|NZ_JQOW01000121.1_cds_WP_000689739.1_2776	91.912	544	544
WP_002740998.1	lcl|NZ_JQOW01000121.1_cds_WP_000342716.1_2775	94.717	265	265
WP_002740998.1	lcl|NZ_JQOW01000149.1_cds_WP_001002662.1_3131	46.091	243	265
WP_032853071.1	lcl|NZ_JQOW01000121.1_cds_WP_001246623.1_2774	93.871	310	310
WP_032853071.1	lcl|NZ_JQOW01000186.1_cds_WP_000501205.1_3492	36.513	304	310
WP_032853071.1	lcl|NZ_JQOW01000126.1_cds_WP_001183714.1_2858	26.471	306	310
WP_032853071.1	lcl|NZ_JQOW01000110.1_cds_WP_000279890.1_2571	22.901	262	310
WP_032853071.1	lcl|NZ_JQOW01000121.1_cds_WP_001246623.1_2774	93.871	310	310
WP_032853071.1	lcl|NZ_JQOW01000186.1_cds_WP_000501205.1_3492	36.513	304	310
WP_032853071.1	lcl|NZ_JQOW01000126.1_cds_WP_001183714.1_2858	26.471	306	310
WP_032853071.1	lcl|NZ_JQOW01000110.1_cds_WP_000279890.1_2571	22.901	262	310
WP_002740848.1	lcl|NZ_JQOW01000121.1_cds_WP_000479984.1_2773	93.939	264	264
WP_032853450.1	lcl|NZ_JQOW01000121.1_cds_WP_000715958.1_2772	95.349	129	130
WP_004777167.1	lcl|NZ_JQOW01000121.1_cds_WP_001088861.1_2771	98.611	144	144
WP_002740917.1	lcl|NZ_JQOW01000121.1_cds_WP_000517242.1_2770	95.475	221	221
WP_002740917.1	lcl|NZ_JQOW01000018.1_cds_WP_001082179.1_455	29.487	78	221
WP_002740917.1	lcl|NZ_JQOW01000058.1_cds_WP_001206408.1_1521	30.097	103	221
WP_002740917.1	lcl|NZ_JQOW01000102.1_cds_WP_001069832.1_2463	28.440	109	221
WP_002740692.1	lcl|NZ_JQOW01000121.1_cds_WP_000721883.1_2768	82.979	282	283
WP_002740692.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	27.152	151	283
WP_230456811.1	lcl|NZ_JQOW01000121.1_cds_WP_000221107.1_2767	87.629	388	388
WP_230456811.1	lcl|NZ_JQOW01000018.1_cds_WP_001082179.1_455	30.588	170	388
WP_230456811.1	lcl|NZ_JQOW01000102.1_cds_WP_000347676.1_2462	27.053	207	388
WP_230456811.1	lcl|NZ_JQOW01000058.1_cds_WP_002115474.1_1505	34.746	118	388
WP_230456811.1	lcl|NZ_JQOW01000058.1_cds_WP_001206408.1_1521	30.201	149	388
WP_230456811.1	lcl|NZ_JQOW01000105.1_cds_WP_000402849.1_2502	26.531	147	388
WP_230456811.1	lcl|NZ_JQOW01000107.1_cds_WP_000283290.1_2524	22.353	170	388
WP_228003642.1	lcl|NZ_JQOW01000121.1_cds_WP_000284355.1_2766	88.760	258	258
WP_002740902.1	lcl|NZ_JQOW01000121.1_cds_WP_001091189.1_2765	94.444	252	252
WP_002740695.1	lcl|NZ_JQOW01000121.1_cds_WP_000406134.1_2764	76.882	372	371
WP_002740804.1	lcl|NZ_JQOW01000058.1_cds_WP_000275679.1_1524	42.276	369	411
WP_002740724.1	lcl|NZ_JQOW01000058.1_cds_WP_000834719.1_1523	65.358	586	596
WP_002740724.1	lcl|NZ_JQOW01000074.1_cds_WP_000172209.1_1863	31.299	508	596
WP_002740724.1	lcl|NZ_JQOW01000001.1_cds_WP_000667646.1_9	35.154	421	596
WP_002740724.1	lcl|NZ_JQOW01000041.1_cds_WP_000828456.1_1156	41.202	233	596
WP_002740724.1	lcl|NZ_JQOW01000044.1_cds_WP_001052496.1_1196	31.933	238	596
WP_002740724.1	lcl|NZ_JQOW01000118.1_cds_WP_000536763.1_2733	32.536	209	596
WP_002740724.1	lcl|NZ_JQOW01000069.1_cds_WP_001161019.1_1742	28.270	237	596
WP_002740724.1	lcl|NZ_JQOW01000145.1_cds_WP_000510772.1_3072	30.043	233	596
WP_002740724.1	lcl|NZ_JQOW01000074.1_cds_WP_002071818.1_1877	27.530	247	596
WP_002740724.1	lcl|NZ_JQOW01000030.1_cds_WP_000047473.1_749	27.103	214	596
WP_002740724.1	lcl|NZ_JQOW01000104.1_cds_WP_000666544.1_2488	29.741	232	596
WP_002740724.1	lcl|NZ_JQOW01000045.1_cds_WP_001089503.1_1222	28.452	239	596
WP_002740724.1	lcl|NZ_JQOW01000014.1_cds_WP_000619183.1_336	30.041	243	596
WP_002740724.1	lcl|NZ_JQOW01000089.1_cds_WP_000433117.1_2241	27.731	238	596
WP_002740724.1	lcl|NZ_JQOW01000047.1_cds_WP_000603361.1_1272	26.786	224	596
WP_002740724.1	lcl|NZ_JQOW01000014.1_cds_WP_000218834.1_335	29.464	224	596
WP_002740724.1	lcl|NZ_JQOW01000116.1_cds_WP_001288322.1_2690	31.667	240	596
WP_002740724.1	lcl|NZ_JQOW01000002.1_cds_WP_000598571.1_35	28.125	224	596
WP_002740724.1	lcl|NZ_JQOW01000068.1_cds_WP_001982953.1_1724	27.805	205	596
WP_002740724.1	lcl|NZ_JQOW01000054.1_cds_WP_000054169.1_1352	25.116	215	596
