WP_002725873.1	lcl|NZ_RQHD01000007.1_cds_WP_135576183.1_3020	63.514	74	106
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	82.258	310	314
WP_002733579.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	22.769	325	314
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	24.064	187	314
WP_002733579.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	22.485	169	314
WP_002733579.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	23.529	323	314
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	19.856	277	314
WP_002733646.1	lcl|NZ_RQHD01000007.1_cds_WP_135576144.1_3000	30.488	164	185
WP_002733646.1	lcl|NZ_RQHD01000003.1_cds_WP_135575519.1_2155	31.461	178	185
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	31.210	314	329
WP_002733534.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	31.562	320	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	29.618	314	329
WP_002733534.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	29.032	341	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135577455.1_780	28.261	322	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_012390182.1_416	28.754	313	329
WP_002733534.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	25.830	271	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135737528.1_724	27.490	251	329
WP_002733534.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	24.765	319	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	26.493	268	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135737281.1_336	28.916	249	329
WP_002733534.1	lcl|NZ_RQHD01000011.1_cds_WP_210415130.1_2797	24.351	308	329
WP_002733534.1	lcl|NZ_RQHD01000001.1_cds_WP_135737779.1_3394	25.564	266	329
WP_002733534.1	lcl|NZ_RQHD01000003.1_cds_WP_135737461.1_34	26.984	189	329
WP_002733534.1	lcl|NZ_RQHD01000007.1_cds_WP_167881718.1_2982	25.833	120	329
WP_002733627.1	lcl|NZ_RQHD01000001.1_cds_WP_012388903.1_3455	25.287	261	267
WP_002733627.1	lcl|NZ_RQHD01000007.1_cds_WP_135576163.1_3010	29.891	184	267
WP_002733627.1	lcl|NZ_RQHD01000007.1_cds_WP_135576148.1_3003	30.457	197	267
WP_002733627.1	lcl|NZ_RQHD01000003.1_cds_WP_012387270.1_848	28.324	173	267
WP_002733627.1	lcl|NZ_RQHD01000003.1_cds_WP_135737129.1_694	29.677	155	267
WP_002733627.1	lcl|NZ_RQHD01000011.1_cds_WP_135737591.1_2809	27.604	192	267
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135737483.1_2177	24.924	329	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135736421.1_2178	32.203	59	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135737483.1_2177	24.924	329	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135736421.1_2178	32.203	59	509
WP_002740721.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	26.159	302	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135737528.1_724	27.203	261	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	22.662	278	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	26.812	276	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_012390182.1_416	26.959	319	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	24.903	257	330
WP_002740721.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	25.581	258	330
WP_002740721.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	23.841	302	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135737281.1_336	26.415	212	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135737461.1_34	24.424	217	330
WP_002740721.1	lcl|NZ_RQHD01000003.1_cds_WP_135577455.1_780	28.000	150	330
WP_002740826.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	35.756	344	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	29.167	384	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	28.492	358	366
WP_002740826.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	29.430	316	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	22.419	339	366
WP_002740861.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	31.956	363	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	28.232	379	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	28.721	383	367
WP_002740861.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	29.963	267	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	25.210	357	367
WP_002740861.1	lcl|NZ_RQHD01000012.1_cds_WP_135738072.1_2706	33.019	106	367
WP_002740998.1	lcl|NZ_RQHD01000003.1_cds_WP_135578024.1_1216	42.387	243	265
WP_032853071.1	lcl|NZ_RQHD01000003.1_cds_WP_012389893.1_138	36.129	310	310
WP_032853071.1	lcl|NZ_RQHD01000012.1_cds_WP_135579642.1_2644	32.246	276	310
WP_032853071.1	lcl|NZ_RQHD01000003.1_cds_WP_135736455.1_2093	22.137	262	310
WP_032853071.1	lcl|NZ_RQHD01000003.1_cds_WP_012389893.1_138	36.129	310	310
WP_032853071.1	lcl|NZ_RQHD01000012.1_cds_WP_135579642.1_2644	32.246	276	310
WP_032853071.1	lcl|NZ_RQHD01000003.1_cds_WP_135736455.1_2093	22.137	262	310
WP_002740917.1	lcl|NZ_RQHD01000007.1_cds_WP_135737744.1_2994	28.571	126	221
WP_002740917.1	lcl|NZ_RQHD01000011.1_cds_WP_135737556.1_2747	29.293	99	221
WP_002740917.1	lcl|NZ_RQHD01000003.1_cds_WP_135577936.1_1164	26.190	84	221
WP_002740692.1	lcl|NZ_RQHD01000007.1_cds_WP_167881718.1_2982	25.896	251	283
WP_230456811.1	lcl|NZ_RQHD01000003.1_cds_WP_135577936.1_1164	28.505	214	388
WP_230456811.1	lcl|NZ_RQHD01000007.1_cds_WP_167881399.1_2999	29.197	137	388
WP_230456811.1	lcl|NZ_RQHD01000003.1_cds_WP_012388524.1_2071	27.536	207	388
WP_230456811.1	lcl|NZ_RQHD01000003.1_cds_WP_135736584.1_1795	27.397	219	388
WP_230456811.1	lcl|NZ_RQHD01000007.1_cds_WP_135737744.1_2994	28.676	136	388
WP_230456811.1	lcl|NZ_RQHD01000011.1_cds_WP_012476679.1_2724	28.000	125	388
WP_002740724.1	lcl|NZ_RQHD01000003.1_cds_WP_135736780.1_1416	44.106	263	596
