WP_002725873.1	lcl|NZ_AFLC01000031.1_cds_WP_000340715.1_3408	93.902	82	106
WP_002733579.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	92.994	314	314
WP_002733579.1	lcl|NZ_AFLC01000031.1_cds_WP_000093099.1_3429	58.730	63	314
WP_002733579.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	27.711	249	314
WP_002733579.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	23.171	328	314
WP_002733579.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	22.909	275	314
WP_002733579.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	23.875	289	314
WP_002733579.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	24.540	326	314
WP_026054882.1	lcl|NZ_AFLC01000031.1_cds_WP_000604524.1_3410	85.479	365	365
WP_002733646.1	lcl|NZ_AFLC01000031.1_cds_WP_000884059.1_3411	95.676	185	185
WP_002733646.1	lcl|NZ_AFLC01000065.1_cds_WP_000351733.1_2499	40.714	140	185
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	97.872	329	329
WP_002733534.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	32.063	315	329
WP_002733534.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	30.746	335	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	31.677	322	329
WP_002733534.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	31.803	305	329
WP_002733534.1	lcl|NZ_AFLC01000068.1_cds_WP_000649925.1_2361	30.183	328	329
WP_002733534.1	lcl|NZ_AFLC01000332.1_cds_WP_000709511.1_41	28.923	325	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000601375.1_3465	24.727	275	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	28.990	307	329
WP_002733534.1	lcl|NZ_AFLC01000051.1_cds_WP_000688695.1_2788	29.682	283	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000475904.1_3474	27.007	274	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	25.078	319	329
WP_002733534.1	lcl|NZ_AFLC01000074.1_cds_WP_001074785.1_2246	29.434	265	329
WP_002733534.1	lcl|NZ_AFLC01000190.1_cds_WP_001003555.1_1014	26.772	254	329
WP_002733534.1	lcl|NZ_AFLC01000031.1_cds_WP_000487322.1_3463	26.852	324	329
WP_002733627.1	lcl|NZ_AFLC01000031.1_cds_WP_000774262.1_3413	92.884	267	267
WP_002733627.1	lcl|NZ_AFLC01000031.1_cds_WP_000859505.1_3462	28.155	206	267
WP_002733627.1	lcl|NZ_AFLC01000031.1_cds_WP_000800438.1_3443	28.492	179	267
WP_002733627.1	lcl|NZ_AFLC01000240.1_cds_WP_000842260.1_527	27.895	190	267
WP_002733627.1	lcl|NZ_AFLC01000123.1_cds_WP_000667727.1_1594	31.818	110	267
WP_002733627.1	lcl|NZ_AFLC01000040.1_cds_WP_000805357.1_3093	27.660	188	267
WP_002740779.1	lcl|NZ_AFLC01000031.1_cds_WP_000612797.1_3414	96.071	509	509
WP_002740779.1	lcl|NZ_AFLC01000027.1_cds_WP_000291590.1_3551	26.752	314	509
WP_002740779.1	lcl|NZ_AFLC01000006.1_cds_WP_000364507.1_3695	31.111	90	509
WP_002740779.1	lcl|NZ_AFLC01000031.1_cds_WP_000612797.1_3414	96.071	509	509
WP_002740779.1	lcl|NZ_AFLC01000027.1_cds_WP_000291590.1_3551	26.752	314	509
WP_002740779.1	lcl|NZ_AFLC01000006.1_cds_WP_000364507.1_3695	31.111	90	509
WP_002740721.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	95.455	330	330
WP_002740721.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	28.664	307	330
WP_002740721.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	27.068	266	330
WP_002740721.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	24.265	272	330
WP_002740721.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	26.582	316	330
WP_002740721.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	24.625	333	330
WP_002740721.1	lcl|NZ_AFLC01000190.1_cds_WP_001003555.1_1014	27.888	251	330
WP_002740721.1	lcl|NZ_AFLC01000068.1_cds_WP_000649925.1_2361	29.249	253	330
WP_002740721.1	lcl|NZ_AFLC01000051.1_cds_WP_000688695.1_2788	25.571	219	330
WP_002740721.1	lcl|NZ_AFLC01000031.1_cds_WP_000487322.1_3463	27.208	283	330
WP_002740721.1	lcl|NZ_AFLC01000031.1_cds_WP_000601375.1_3465	26.374	273	330
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_001198107.1_3416	95.628	366	366
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_000608295.1_3417	40.000	365	366
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_000575178.1_3485	34.262	359	366
WP_002740826.1	lcl|NZ_AFLC01000233.1_cds_WP_001281953.1_582	28.232	379	366
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_000346036.1_3446	28.090	356	366
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_000582222.1_3427	32.113	355	366
WP_002740826.1	lcl|NZ_AFLC01000134.1_cds_WP_000538752.1_1429	30.084	359	366
WP_002740826.1	lcl|NZ_AFLC01000031.1_cds_WP_000947844.1_3439	26.957	345	366
WP_002740826.1	lcl|NZ_AFLC01000062.1_cds_WP_001982414.1_2572	31.579	190	366
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_000608295.1_3417	95.368	367	367
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_001198107.1_3416	39.452	365	367
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_000575178.1_3485	36.314	369	367
WP_002740861.1	lcl|NZ_AFLC01000134.1_cds_WP_000538752.1_1429	31.383	376	367
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_000582222.1_3427	36.000	325	367
WP_002740861.1	lcl|NZ_AFLC01000233.1_cds_WP_001281953.1_582	30.159	378	367
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_000346036.1_3446	24.665	373	367
WP_002740861.1	lcl|NZ_AFLC01000031.1_cds_WP_000947844.1_3439	26.404	356	367
WP_002740861.1	lcl|NZ_AFLC01000062.1_cds_WP_001982414.1_2572	24.581	358	367
WP_002740729.1	lcl|NZ_AFLC01000031.1_cds_WP_000689743.1_3418	91.912	544	544
WP_002740729.1	lcl|NZ_AFLC01000031.1_cds_WP_000689743.1_3418	91.912	544	544
WP_002740998.1	lcl|NZ_AFLC01000031.1_cds_WP_000342713.1_3419	94.340	265	265
WP_002740998.1	lcl|NZ_AFLC01000336.1_cds_WP_001002663.1_22	46.091	243	265
WP_032853071.1	lcl|NZ_AFLC01000031.1_cds_WP_001246618.1_3420	92.258	310	310
WP_032853071.1	lcl|NZ_AFLC01000004.1_cds_WP_000501205.1_3715	36.513	304	310
WP_032853071.1	lcl|NZ_AFLC01000061.1_cds_WP_001183723.1_2575	26.471	306	310
WP_032853071.1	lcl|NZ_AFLC01000058.1_cds_WP_000279894.1_2689	23.282	262	310
WP_032853071.1	lcl|NZ_AFLC01000031.1_cds_WP_001246618.1_3420	92.258	310	310
WP_032853071.1	lcl|NZ_AFLC01000004.1_cds_WP_000501205.1_3715	36.513	304	310
WP_032853071.1	lcl|NZ_AFLC01000061.1_cds_WP_001183723.1_2575	26.471	306	310
WP_032853071.1	lcl|NZ_AFLC01000058.1_cds_WP_000279894.1_2689	23.282	262	310
WP_002740848.1	lcl|NZ_AFLC01000031.1_cds_WP_000479982.1_3421	93.182	264	264
WP_032853450.1	lcl|NZ_AFLC01000031.1_cds_WP_000715958.1_3422	95.349	129	130
WP_004777167.1	lcl|NZ_AFLC01000031.1_cds_WP_001088866.1_3423	97.222	144	144
WP_002740917.1	lcl|NZ_AFLC01000031.1_cds_WP_000517242.1_3424	95.475	221	221
WP_002740917.1	lcl|NZ_AFLC01000036.1_cds_WP_001082180.1_3197	29.487	78	221
WP_002740917.1	lcl|NZ_AFLC01000031.1_cds_WP_001206409.1_3434	30.097	103	221
WP_002740917.1	lcl|NZ_AFLC01000071.1_cds_WP_001069834.1_2305	28.440	109	221
WP_002740692.1	lcl|NZ_AFLC01000031.1_cds_WP_000601375.1_3465	27.152	151	283
WP_230456811.1	lcl|NZ_AFLC01000036.1_cds_WP_001082180.1_3197	30.588	170	388
WP_230456811.1	lcl|NZ_AFLC01000071.1_cds_WP_000347681.1_2304	32.168	143	388
WP_230456811.1	lcl|NZ_AFLC01000031.1_cds_WP_002082140.1_3450	34.746	118	388
WP_230456811.1	lcl|NZ_AFLC01000031.1_cds_WP_001206409.1_3434	30.201	149	388
WP_230456811.1	lcl|NZ_AFLC01000030.1_cds_WP_000402845.1_3490	27.891	147	388
WP_230456811.1	lcl|NZ_AFLC01000110.1_cds_WP_000283287.1_1766	22.353	170	388
WP_230456811.1	lcl|NZ_AFLC01000031.1_cds_WP_000661932.1_3459	22.277	202	388
WP_002740804.1	lcl|NZ_AFLC01000031.1_cds_WP_001106774.1_3431	44.022	368	411
WP_002740724.1	lcl|NZ_AFLC01000031.1_cds_WP_000834715.1_3432	65.017	586	596
WP_002740724.1	lcl|NZ_AFLC01000067.1_cds_WP_000172202.1_2443	31.102	508	596
WP_002740724.1	lcl|NZ_AFLC01000114.1_cds_WP_000667646.1_1717	35.154	421	596
WP_002740724.1	lcl|NZ_AFLC01000032.1_cds_WP_000828455.1_3390	41.202	233	596
WP_002740724.1	lcl|NZ_AFLC01000034.1_cds_WP_001052498.1_3332	32.773	238	596
WP_002740724.1	lcl|NZ_AFLC01000120.1_cds_WP_000536762.1_1639	32.536	209	596
WP_002740724.1	lcl|NZ_AFLC01000060.1_cds_WP_001161019.1_2625	28.270	237	596
WP_002740724.1	lcl|NZ_AFLC01000182.1_cds_WP_000510777.1_1086	30.472	233	596
WP_002740724.1	lcl|NZ_AFLC01000067.1_cds_WP_000942282.1_2429	27.935	247	596
WP_002740724.1	lcl|NZ_AFLC01000006.1_cds_WP_000047473.1_3690	27.103	214	596
WP_002740724.1	lcl|NZ_AFLC01000141.1_cds_WP_000666552.1_1362	30.172	232	596
WP_002740724.1	lcl|NZ_AFLC01000065.1_cds_WP_000433117.1_2468	27.731	238	596
WP_002740724.1	lcl|NZ_AFLC01000065.1_cds_WP_001089500.1_2500	28.033	239	596
WP_002740724.1	lcl|NZ_AFLC01000077.1_cds_WP_000603361.1_2166	26.786	224	596
WP_002740724.1	lcl|NZ_AFLC01000083.1_cds_WP_000619175.1_2065	29.876	241	596
WP_002740724.1	lcl|NZ_AFLC01000080.1_cds_WP_000598571.1_2124	28.125	224	596
WP_002740724.1	lcl|NZ_AFLC01000322.1_cds_WP_001288326.1_148	31.250	240	596
WP_002740724.1	lcl|NZ_AFLC01000044.1_cds_WP_001982953.1_3017	27.805	205	596
WP_002740724.1	lcl|NZ_AFLC01000083.1_cds_WP_000218838.1_2066	28.829	222	596
WP_002740724.1	lcl|NZ_AFLC01000077.1_cds_WP_000054169.1_2150	25.116	215	596
WP_002740724.1	lcl|NZ_AFLC01000172.1_cds_WP_000184524.1_1220	26.512	215	596
WP_002740724.1	lcl|NZ_AFLC01000263.1_cds_WP_001141158.1_376	26.829	246	596
WP_002740724.1	lcl|NZ_AFLC01000321.1_cds_LEP2GSC141_RS0120525_198	25.000	224	596
WP_002740724.1	lcl|NZ_AFLC01000181.1_cds_WP_000136057.1_1098	24.664	223	596
WP_002740724.1	lcl|NZ_AFLC01000212.1_cds_WP_000590867.1_735	27.907	215	596
WP_002740724.1	lcl|NZ_AFLC01000218.1_cds_WP_000675807.1_691	23.643	258	596
WP_002740724.1	lcl|NZ_AFLC01000095.1_cds_WP_000052667.1_1914	25.854	205	596
WP_002740724.1	lcl|NZ_AFLC01000031.1_cds_WP_000834715.1_3432	65.017	586	596
WP_002740724.1	lcl|NZ_AFLC01000067.1_cds_WP_000172202.1_2443	31.102	508	596
WP_002740724.1	lcl|NZ_AFLC01000114.1_cds_WP_000667646.1_1717	35.154	421	596
WP_002740724.1	lcl|NZ_AFLC01000032.1_cds_WP_000828455.1_3390	41.202	233	596
WP_002740724.1	lcl|NZ_AFLC01000034.1_cds_WP_001052498.1_3332	32.773	238	596
WP_002740724.1	lcl|NZ_AFLC01000120.1_cds_WP_000536762.1_1639	32.536	209	596
WP_002740724.1	lcl|NZ_AFLC01000060.1_cds_WP_001161019.1_2625	28.270	237	596
WP_002740724.1	lcl|NZ_AFLC01000182.1_cds_WP_000510777.1_1086	30.472	233	596
WP_002740724.1	lcl|NZ_AFLC01000067.1_cds_WP_000942282.1_2429	27.935	247	596
