WP_002725873.1	lcl|NZ_AHQK01000326.1_cds_WP_004462903.1_1338	97.561	82	106
WP_002733579.1	lcl|NZ_AHQK01000326.1_cds_WP_004472299.1_1337	91.935	310	314
WP_002733579.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	23.692	325	314
WP_002733579.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	26.908	249	314
WP_002733579.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	23.132	281	314
WP_002733579.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	25.087	287	314
WP_026054882.1	lcl|NZ_AHQK01000326.1_cds_WP_004479563.1_1336	89.315	365	365
WP_002733646.1	lcl|NZ_AHQK01000326.1_cds_WP_016755108.1_1335	95.135	185	185
WP_002733646.1	lcl|NZ_AHQK01000165.1_cds_WP_004460143.1_2613	35.714	154	185
WP_002733534.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	93.902	328	329
WP_002733534.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	29.524	315	329
WP_002733534.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	32.797	311	329
WP_002733534.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	31.045	335	329
WP_002733534.1	lcl|NZ_AHQK01000145.1_cds_WP_004472261.1_3064	28.097	331	329
WP_002733534.1	lcl|NZ_AHQK01000298.1_cds_WP_004472946.1_1801	28.882	322	329
WP_002733534.1	lcl|NZ_AHQK01000466.1_cds_WP_004466638.1_444	27.097	310	329
WP_002733534.1	lcl|NZ_AHQK01000358.1_cds_WP_004467290.1_1008	27.950	322	329
WP_002733534.1	lcl|NZ_AHQK01000050.1_cds_WP_004479660.1_3479	31.783	258	329
WP_002733534.1	lcl|NZ_AHQK01000145.1_cds_WP_016754130.1_3105	24.254	268	329
WP_002733534.1	lcl|NZ_AHQK01000093.1_cds_WP_016754020.1_3254	28.525	305	329
WP_002733534.1	lcl|NZ_AHQK01000093.1_cds_WP_004472347.1_3252	25.890	309	329
WP_002733534.1	lcl|NZ_AHQK01000206.1_cds_WP_016754659.1_2122	26.277	274	329
WP_002733534.1	lcl|NZ_AHQK01000326.1_cds_WP_004472299.1_1337	25.926	270	329
WP_002733534.1	lcl|NZ_AHQK01000341.1_cds_WP_004492058.1_1181	27.099	262	329
WP_002733534.1	lcl|NZ_AHQK01000462.1_cds_WP_004472277.1_550	25.630	238	329
WP_002733534.1	lcl|NZ_AHQK01000360.1_cds_WP_004471043.1_989	25.076	331	329
WP_002733534.1	lcl|NZ_AHQK01000083.1_cds_WP_016754001.1_3284	26.923	286	329
WP_002733534.1	lcl|NZ_AHQK01000145.1_cds_WP_004472386.1_3103	30.460	174	329
WP_002733627.1	lcl|NZ_AHQK01000326.1_cds_WP_016755107.1_1333	89.888	267	267
WP_002733627.1	lcl|NZ_AHQK01000145.1_cds_WP_004472344.1_3069	26.702	191	267
WP_002733627.1	lcl|NZ_AHQK01000145.1_cds_WP_004477718.1_3102	27.670	206	267
WP_002733627.1	lcl|NZ_AHQK01000346.1_cds_WP_004466848.1_1148	31.313	198	267
WP_002733627.1	lcl|NZ_AHQK01000467.1_cds_WP_016755569.1_437	28.421	190	267
WP_002733627.1	lcl|NZ_AHQK01000160.1_cds_WP_016754360.1_2674	26.344	186	267
WP_002733627.1	lcl|NZ_AHQK01000466.1_cds_WP_016755548.1_445	26.882	186	267
WP_002740779.1	lcl|NZ_AHQK01000050.1_cds_WP_016753865.1_3478	87.598	508	509
WP_002740779.1	lcl|NZ_AHQK01000189.1_cds_WP_004463881.1_2412	26.994	326	509
WP_002740779.1	lcl|NZ_AHQK01000189.1_cds_WP_004460640.1_2411	33.333	90	509
WP_002740779.1	lcl|NZ_AHQK01000050.1_cds_WP_016753865.1_3478	87.598	508	509
WP_002740779.1	lcl|NZ_AHQK01000189.1_cds_WP_004463881.1_2412	26.994	326	509
WP_002740779.1	lcl|NZ_AHQK01000189.1_cds_WP_004460640.1_2411	33.333	90	509
WP_002740721.1	lcl|NZ_AHQK01000050.1_cds_WP_004479660.1_3479	92.727	330	330
WP_002740721.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	29.316	307	330
WP_002740721.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	24.542	273	330
WP_002740721.1	lcl|NZ_AHQK01000093.1_cds_WP_016754020.1_3254	24.183	306	330
WP_002740721.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	28.417	278	330
WP_002740721.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	26.946	334	330
WP_002740721.1	lcl|NZ_AHQK01000093.1_cds_WP_004472347.1_3252	30.180	222	330
WP_002740721.1	lcl|NZ_AHQK01000206.1_cds_WP_016754659.1_2122	25.909	220	330
WP_002740721.1	lcl|NZ_AHQK01000360.1_cds_WP_004471043.1_989	24.691	243	330
WP_002740721.1	lcl|NZ_AHQK01000145.1_cds_WP_004472261.1_3064	25.623	281	330
WP_002740721.1	lcl|NZ_AHQK01000298.1_cds_WP_004472946.1_1801	29.268	246	330
WP_002740721.1	lcl|NZ_AHQK01000145.1_cds_WP_016754130.1_3105	23.913	322	330
