WP_002725873.1	lcl|NZ_AOUV01000133.1_cds_WP_000340715.1_3313	93.902	82	106
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	93.312	314	314
WP_002733579.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	23.171	328	314
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	27.309	249	314
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	22.909	275	314
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	24.221	289	314
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	24.540	326	314
WP_002733579.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	21.981	323	314
WP_026054882.1	lcl|NZ_AOUV01000133.1_cds_WP_000604524.1_3311	85.479	365	365
WP_002733646.1	lcl|NZ_AOUV01000133.1_cds_WP_000884057.1_3310	95.135	185	185
WP_002733646.1	lcl|NZ_AOUV01000110.1_cds_WP_000351733.1_2542	40.714	140	185
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	98.480	329	329
WP_002733534.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	32.063	315	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	31.045	335	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	31.677	322	329
WP_002733534.1	lcl|NZ_AOUV01000053.1_cds_WP_001984071.1_897	31.803	305	329
WP_002733534.1	lcl|NZ_AOUV01000139.1_cds_WP_000649927.1_3433	30.183	328	329
WP_002733534.1	lcl|NZ_AOUV01000023.1_cds_WP_000709512.1_282	28.829	333	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000601375.1_3252	24.727	275	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	28.990	307	329
WP_002733534.1	lcl|NZ_AOUV01000053.1_cds_WP_000688700.1_877	29.329	283	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	25.078	319	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000707057.1_3285	29.670	273	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000475906.1_3242	26.277	274	329
WP_002733534.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	24.765	319	329
