WP_002725873.1	lcl|NZ_JQQZ01000209.1_cds_WP_002725873.1_3062	100.000	106	106
WP_002733579.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	100.000	313	314
WP_002733579.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	24.308	325	314
WP_002733579.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	22.043	186	314
WP_002733579.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	23.132	281	314
WP_002733579.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	25.723	311	314
WP_002733579.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	20.809	173	314
WP_002733646.1	lcl|NZ_JQQZ01000022.1_cds_WP_002750963.1_380	36.364	154	185
WP_002733534.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	31.361	338	329
WP_002733534.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	30.476	315	329
WP_002733534.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	31.343	335	329
WP_002733534.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	31.126	302	329
WP_002733534.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	31.511	311	329
WP_002733534.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	26.979	341	329
WP_002733534.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	29.393	313	329
WP_002733534.1	lcl|NZ_JQQZ01000068.1_cds_WP_002754065.1_1316	27.576	330	329
WP_002733534.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	25.000	268	329
WP_002733534.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	26.277	274	329
WP_002733534.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	26.908	249	329
WP_002733534.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208022.1_2594	26.277	274	329
WP_002733534.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	26.592	267	329
WP_002733534.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.629	337	329
WP_002733534.1	lcl|NZ_JQQZ01000117.1_cds_JG02_RS10405_2024	27.049	244	329
WP_002733534.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208031.1_2604	30.409	171	329
WP_002733627.1	lcl|NZ_JQQZ01000081.1_cds_WP_061221133.1_1536	24.681	235	267
WP_002733627.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208032.1_2605	27.184	206	267
WP_002733627.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221475.1_2576	28.421	190	267
WP_002733627.1	lcl|NZ_JQQZ01000050.1_cds_WP_061220941.1_877	33.636	110	267
WP_002733627.1	lcl|NZ_JQQZ01000146.1_cds_WP_002766579.1_2334	36.047	86	267
WP_002733627.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221462.1_2522	26.344	186	267
WP_002740779.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	28.028	289	509
WP_002740779.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_002740779.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	28.028	289	509
WP_002740779.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_002740721.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	25.641	273	330
WP_002740721.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	25.368	272	330
WP_002740721.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	27.607	326	330
WP_002740721.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	25.526	333	330
WP_002740721.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	28.571	231	330
WP_002740721.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	26.009	223	330
WP_002740721.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	27.640	322	330
WP_002740721.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.898	245	330
WP_002740721.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	26.761	142	330
WP_002740721.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	24.354	271	330
WP_002740721.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	24.803	254	330
WP_002740721.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	24.848	330	330
WP_002740826.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221479.1_2583	34.561	353	366
WP_002740826.1	lcl|NZ_JQQZ01000073.1_cds_WP_061221100.1_1377	28.307	378	366
