WP_002725873.1	lcl|NZ_AOVB01000133.1_cds_WP_000340715.1_3112	93.902	82	106
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_000410273.1_3113	92.994	314	314
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_000093099.1_3133	58.730	63	314
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_000646250.1_3116	27.711	249	314
WP_002733579.1	lcl|NZ_AOVB01000139.1_cds_WP_000744700.1_3600	23.171	328	314
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_000600889.1_3142	22.909	275	314
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_000723090.1_3195	23.875	289	314
WP_002733579.1	lcl|NZ_AOVB01000133.1_cds_WP_001067557.1_3119	24.540	326	314
WP_026054882.1	lcl|NZ_AOVB01000133.1_cds_WP_000604524.1_3114	85.479	365	365
WP_002733646.1	lcl|NZ_AOVB01000133.1_cds_WP_000884059.1_3115	95.676	185	185
WP_002733646.1	lcl|NZ_AOVB01000138.1_cds_WP_000351733.1_3499	40.714	140	185
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000646250.1_3116	97.872	329	329
WP_002733534.1	lcl|NZ_AOVB01000139.1_cds_WP_000744700.1_3600	32.063	315	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000723090.1_3195	30.746	335	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000600889.1_3142	31.677	322	329
WP_002733534.1	lcl|NZ_AOVB01000092.1_cds_WP_001984071.1_1567	31.803	305	329
WP_002733534.1	lcl|NZ_AOVB01000031.1_cds_WP_000649925.1_275	30.183	328	329
WP_002733534.1	lcl|NZ_AOVB01000093.1_cds_WP_000709511.1_1601	28.923	325	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000601375.1_3169	24.727	275	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_001067557.1_3119	28.990	307	329
WP_002733534.1	lcl|NZ_AOVB01000092.1_cds_WP_000688695.1_1587	29.682	283	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000475904.1_3178	27.007	274	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000410273.1_3113	25.078	319	329
WP_002733534.1	lcl|NZ_AOVB01000114.1_cds_WP_001074785.1_2252	29.434	265	329
WP_002733534.1	lcl|NZ_AOVB01000134.1_cds_WP_001003555.1_3280	26.772	254	329
WP_002733534.1	lcl|NZ_AOVB01000133.1_cds_WP_000487322.1_3167	26.852	324	329
WP_002733627.1	lcl|NZ_AOVB01000133.1_cds_WP_000774262.1_3117	92.884	267	267
WP_002733627.1	lcl|NZ_AOVB01000133.1_cds_WP_000859505.1_3166	28.155	206	267
WP_002733627.1	lcl|NZ_AOVB01000133.1_cds_WP_000800438.1_3147	28.492	179	267
WP_002733627.1	lcl|NZ_AOVB01000133.1_cds_WP_000842260.1_3196	27.895	190	267
WP_002733627.1	lcl|NZ_AOVB01000129.1_cds_WP_000667727.1_2924	31.818	110	267
WP_002733627.1	lcl|NZ_AOVB01000091.1_cds_WP_000805357.1_1540	27.660	188	267
WP_002740779.1	lcl|NZ_AOVB01000133.1_cds_WP_000612797.1_3118	96.071	509	509
WP_002740779.1	lcl|NZ_AOVB01000095.1_cds_WP_000291591.1_1671	26.852	324	509
WP_002740779.1	lcl|NZ_AOVB01000095.1_cds_WP_000364507.1_1670	31.111	90	509
WP_002740779.1	lcl|NZ_AOVB01000133.1_cds_WP_000612797.1_3118	96.071	509	509
WP_002740779.1	lcl|NZ_AOVB01000095.1_cds_WP_000291591.1_1671	26.852	324	509
