WP_002725873.1	lcl|NZ_AHPR01000031.1_cds_WP_000340715.1_3331	93.902	82	106
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	93.312	314	314
WP_002733579.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	23.171	328	314
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	27.309	249	314
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	22.909	275	314
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	24.221	289	314
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	24.540	326	314
WP_002733579.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	21.981	323	314
WP_026054882.1	lcl|NZ_AHPR01000031.1_cds_WP_000604524.1_3329	85.479	365	365
WP_002733646.1	lcl|NZ_AHPR01000031.1_cds_WP_000884057.1_3328	95.135	185	185
WP_002733646.1	lcl|NZ_AHPR01000009.1_cds_WP_000351733.1_3626	40.714	140	185
WP_002733534.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	98.480	329	329
WP_002733534.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	32.063	315	329
WP_002733534.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	31.045	335	329
WP_002733534.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	31.677	322	329
WP_002733534.1	lcl|NZ_AHPR01000032.1_cds_WP_001984071.1_3206	31.803	305	329
WP_002733534.1	lcl|NZ_AHPR01000135.1_cds_WP_000649927.1_1466	30.183	328	329
WP_002733534.1	lcl|NZ_AHPR01000076.1_cds_WP_000709512.1_2200	28.829	333	329
WP_002733534.1	lcl|NZ_AHPR01000031.1_cds_WP_000601375.1_3270	24.727	275	329
WP_002733534.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	28.990	307	329
WP_002733534.1	lcl|NZ_AHPR01000032.1_cds_WP_000688700.1_3226	29.329	283	329
