WP_002725873.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725873.1_2675	100.000	106	106
WP_002733579.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	99.045	314	314
WP_002733579.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	24.308	325	314
WP_002733579.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	20.939	277	314
WP_002733579.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	25.137	183	314
WP_002733579.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	23.132	281	314
WP_002733579.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	25.723	311	314
WP_002733579.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	20.809	173	314
WP_002733646.1	lcl|NZ_JADHZV010000001.1_cds_WP_002750963.1_1140	36.364	154	185
WP_002733646.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669938.1_159	33.898	177	185
WP_002733534.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	31.153	321	329
WP_002733534.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	30.476	315	329
WP_002733534.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	31.343	335	329
WP_002733534.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	31.511	311	329
WP_002733534.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	29.180	305	329
WP_002733534.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	27.273	341	329
WP_002733534.1	lcl|NZ_JADHZV010000009.1_cds_WP_193817147.1_3665	29.393	313	329
WP_002733534.1	lcl|NZ_JADHZV010000012.1_cds_WP_002754065.1_436	27.576	330	329
WP_002733534.1	lcl|NZ_JADHZV010000003.1_cds_ISU82_RS01310_2151	27.232	224	329
WP_002733534.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	26.908	249	329
WP_002733534.1	lcl|NZ_JADHZV010000089.1_cds_WP_002751102.1_3433	26.592	267	329
WP_002733534.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669959.1_138	25.632	277	329
WP_002733534.1	lcl|NZ_JADHZV010000106.1_cds_WP_011669202.1_73	24.629	337	329
WP_002733534.1	lcl|NZ_JADHZV010000147.1_cds_WP_193817227.1_637	26.506	249	329
WP_002733627.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816901.1_141	26.957	230	267
WP_002733627.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669974.1_119	27.513	189	267
WP_002733627.1	lcl|NZ_JADHZV010000151.1_cds_ISU82_RS17180_700	35.165	91	267
WP_002733627.1	lcl|NZ_JADHZV010000077.1_cds_WP_002766579.1_3189	36.047	86	267
WP_002733627.1	lcl|NZ_JADHZV010000111.1_cds_WP_193816742.1_200	26.344	186	267
WP_002740779.1	lcl|NZ_JADHZV010000005.1_cds_WP_193817070.1_2745	28.028	289	509
WP_002740779.1	lcl|NZ_JADHZV010000005.1_cds_WP_002751286.1_2746	31.111	90	509
WP_002740779.1	lcl|NZ_JADHZV010000005.1_cds_WP_193817070.1_2745	28.028	289	509
WP_002740779.1	lcl|NZ_JADHZV010000005.1_cds_WP_002751286.1_2746	31.111	90	509
WP_002740721.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	25.641	273	330
WP_002740721.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	23.273	275	330
WP_002740721.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	27.607	326	330
WP_002740721.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	25.526	333	330
WP_002740721.1	lcl|NZ_JADHZV010000009.1_cds_WP_193817147.1_3665	27.329	322	330
WP_002740721.1	lcl|NZ_JADHZV010000106.1_cds_WP_011669202.1_73	24.898	245	330
WP_002740721.1	lcl|NZ_JADHZV010000003.1_cds_ISU82_RS01310_2151	27.273	165	330
WP_002740721.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	26.761	142	330
WP_002740721.1	lcl|NZ_JADHZV010000089.1_cds_WP_002751102.1_3433	24.803	254	330
