WP_002725873.1	lcl|NZ_AOHJ01000104.1_cds_WP_000340715.1_2107	93.902	82	106
WP_002733579.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	92.994	314	314
WP_002733579.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	23.171	328	314
WP_002733579.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	27.309	249	314
WP_002733579.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	24.221	289	314
WP_002733579.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	24.540	326	314
WP_026054882.1	lcl|NZ_AOHJ01000104.1_cds_WP_000604525.1_2109	84.932	365	365
WP_002733646.1	lcl|NZ_AOHJ01000104.1_cds_WP_000884059.1_2110	95.676	185	185
WP_002733646.1	lcl|NZ_AOHJ01000018.1_cds_WP_000351733.1_382	40.714	140	185
WP_002733534.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	97.872	329	329
WP_002733534.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	32.063	315	329
WP_002733534.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	31.045	335	329
WP_002733534.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	31.475	305	329
WP_002733534.1	lcl|NZ_AOHJ01000135.1_cds_WP_000649924.1_2864	30.183	328	329
WP_002733534.1	lcl|NZ_AOHJ01000056.1_cds_WP_000709508.1_1210	28.615	325	329
WP_002733534.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	28.990	307	329
WP_002733534.1	lcl|NZ_AOHJ01000038.1_cds_WP_000688696.1_867	29.682	283	329
WP_002733534.1	lcl|NZ_AOHJ01000064.1_cds_WP_000475901.1_1383	27.007	274	329
WP_002733534.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	24.765	319	329
WP_002733534.1	lcl|NZ_AOHJ01000031.1_cds_WP_001074779.1_711	29.057	265	329
WP_002733534.1	lcl|NZ_AOHJ01000147.1_cds_WP_001003560.1_3201	26.378	254	329
WP_002733534.1	lcl|NZ_AOHJ01000150.1_cds_WP_000378097.1_3326	24.419	172	329
WP_002733627.1	lcl|NZ_AOHJ01000104.1_cds_WP_000774259.1_2112	92.884	267	267
WP_002733627.1	lcl|NZ_AOHJ01000145.1_cds_WP_000842260.1_3138	27.895	190	267
WP_002733627.1	lcl|NZ_AOHJ01000163.1_cds_WP_000667727.1_3511	31.818	110	267
WP_002733627.1	lcl|NZ_AOHJ01000174.1_cds_WP_000805357.1_3629	27.660	188	267
WP_002740779.1	lcl|NZ_AOHJ01000104.1_cds_WP_002072162.1_2113	97.053	509	509
WP_002740779.1	lcl|NZ_AOHJ01000031.1_cds_WP_000291581.1_639	26.852	324	509
WP_002740779.1	lcl|NZ_AOHJ01000031.1_cds_WP_000364504.1_640	31.111	90	509
WP_002740779.1	lcl|NZ_AOHJ01000104.1_cds_WP_002072162.1_2113	97.053	509	509
WP_002740779.1	lcl|NZ_AOHJ01000031.1_cds_WP_000291581.1_639	26.852	324	509
WP_002740779.1	lcl|NZ_AOHJ01000031.1_cds_WP_000364504.1_640	31.111	90	509
WP_002740721.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	95.455	330	330
WP_002740721.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	28.990	307	330
WP_002740721.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	24.632	272	330
WP_002740721.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	26.899	316	330
WP_002740721.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	24.324	333	330
WP_002740721.1	lcl|NZ_AOHJ01000147.1_cds_WP_001003560.1_3201	27.490	251	330
WP_002740721.1	lcl|NZ_AOHJ01000135.1_cds_WP_000649924.1_2864	29.249	253	330
WP_002740721.1	lcl|NZ_AOHJ01000038.1_cds_WP_000688696.1_867	25.571	219	330
WP_002740826.1	lcl|NZ_AOHJ01000104.1_cds_WP_001198107.1_2115	95.628	366	366
WP_002740826.1	lcl|NZ_AOHJ01000104.1_cds_WP_000608294.1_2116	39.726	365	366
WP_002740826.1	lcl|NZ_AOHJ01000064.1_cds_WP_000575181.1_1394	33.705	359	366
WP_002740826.1	lcl|NZ_AOHJ01000163.1_cds_WP_001281953.1_3517	28.232	379	366
WP_002740826.1	lcl|NZ_AOHJ01000150.1_cds_WP_000172659.1_3325	31.937	382	366
WP_002740826.1	lcl|NZ_AOHJ01000010.1_cds_WP_000228801.1_114	32.544	338	366
WP_002740826.1	lcl|NZ_AOHJ01000070.1_cds_WP_000538754.1_1537	30.084	359	366
WP_002740826.1	lcl|NZ_AOHJ01000082.1_cds_WP_001982414.1_1706	31.579	190	366
WP_002740861.1	lcl|NZ_AOHJ01000104.1_cds_WP_000608294.1_2116	95.640	367	367
WP_002740861.1	lcl|NZ_AOHJ01000104.1_cds_WP_001198107.1_2115	39.452	365	367
WP_002740861.1	lcl|NZ_AOHJ01000064.1_cds_WP_000575181.1_1394	36.043	369	367
WP_002740861.1	lcl|NZ_AOHJ01000150.1_cds_WP_000172659.1_3325	32.240	366	367
WP_002740861.1	lcl|NZ_AOHJ01000070.1_cds_WP_000538754.1_1537	31.383	376	367
WP_002740861.1	lcl|NZ_AOHJ01000010.1_cds_WP_000228801.1_114	33.787	367	367
WP_002740861.1	lcl|NZ_AOHJ01000163.1_cds_WP_001281953.1_3517	30.159	378	367
WP_002740861.1	lcl|NZ_AOHJ01000082.1_cds_WP_001982414.1_1706	24.581	358	367
WP_002740729.1	lcl|NZ_AOHJ01000104.1_cds_WP_000689740.1_2117	92.096	544	544
WP_002740729.1	lcl|NZ_AOHJ01000104.1_cds_WP_000689740.1_2117	92.096	544	544
WP_002740998.1	lcl|NZ_AOHJ01000104.1_cds_WP_000342716.1_2118	94.717	265	265
WP_002740998.1	lcl|NZ_AOHJ01000020.1_cds_WP_001002662.1_467	46.091	243	265
WP_032853071.1	lcl|NZ_AOHJ01000104.1_cds_WP_001246619.1_2119	93.871	310	310
WP_032853071.1	lcl|NZ_AOHJ01000073.1_cds_WP_000501205.1_1552	36.513	304	310
WP_032853071.1	lcl|NZ_AOHJ01000169.1_cds_WP_001183721.1_3594	26.471	306	310
WP_032853071.1	lcl|NZ_AOHJ01000149.1_cds_WP_000279896.1_3253	22.901	262	310
WP_032853071.1	lcl|NZ_AOHJ01000104.1_cds_WP_001246619.1_2119	93.871	310	310
WP_032853071.1	lcl|NZ_AOHJ01000073.1_cds_WP_000501205.1_1552	36.513	304	310
WP_032853071.1	lcl|NZ_AOHJ01000169.1_cds_WP_001183721.1_3594	26.471	306	310
WP_032853071.1	lcl|NZ_AOHJ01000149.1_cds_WP_000279896.1_3253	22.901	262	310
WP_002740848.1	lcl|NZ_AOHJ01000104.1_cds_WP_000479980.1_2120	93.561	264	264
WP_032853450.1	lcl|NZ_AOHJ01000104.1_cds_WP_000715958.1_2121	95.349	129	130
WP_004777167.1	lcl|NZ_AOHJ01000104.1_cds_WP_001088861.1_2122	98.611	144	144
WP_002740917.1	lcl|NZ_AOHJ01000104.1_cds_WP_000517242.1_2123	95.475	221	221
WP_002740917.1	lcl|NZ_AOHJ01000062.1_cds_WP_001082181.1_1316	29.487	78	221
WP_002740917.1	lcl|NZ_AOHJ01000131.1_cds_WP_001069832.1_2775	28.440	109	221
WP_002740692.1	lcl|NZ_AOHJ01000150.1_cds_WP_000378097.1_3326	26.207	290	283
WP_230456811.1	lcl|NZ_AOHJ01000062.1_cds_WP_001082181.1_1316	30.588	170	388
WP_230456811.1	lcl|NZ_AOHJ01000121.1_cds_WP_002097509.1_2574	29.388	245	388
WP_230456811.1	lcl|NZ_AOHJ01000131.1_cds_WP_000347675.1_2776	32.168	143	388
WP_230456811.1	lcl|NZ_AOHJ01000010.1_cds_WP_001046777.1_111	26.857	175	388
WP_230456811.1	lcl|NZ_AOHJ01000173.1_cds_WP_000402849.1_3607	26.531	147	388
WP_230456811.1	lcl|NZ_AOHJ01000121.1_cds_WP_001217660.1_2567	28.800	125	388
WP_230456811.1	lcl|NZ_AOHJ01000160.1_cds_WP_000283290.1_3467	22.353	170	388
WP_002740804.1	lcl|NZ_AOHJ01000165.1_cds_WP_002072243.1_3548	31.118	331	411
WP_002740804.1	lcl|NZ_AOHJ01000010.1_cds_WP_001009616.1_118	27.626	257	411
WP_002740724.1	lcl|NZ_AOHJ01000092.1_cds_WP_002192580.1_1851	31.299	508	596
WP_002740724.1	lcl|NZ_AOHJ01000182.1_cds_WP_000667646.1_3779	35.154	421	596
WP_002740724.1	lcl|NZ_AOHJ01000074.1_cds_WP_000828456.1_1586	41.202	233	596
WP_002740724.1	lcl|NZ_AOHJ01000150.1_cds_WP_002072224.1_3327	29.250	400	596
WP_002740724.1	lcl|NZ_AOHJ01000147.1_cds_WP_001052496.1_3180	31.933	238	596
WP_002740724.1	lcl|NZ_AOHJ01000014.1_cds_WP_000536753.1_220	32.536	209	596
WP_002740724.1	lcl|NZ_AOHJ01000111.1_cds_WP_001161019.1_2308	28.270	237	596
WP_002740724.1	lcl|NZ_AOHJ01000148.1_cds_WP_000510770.1_3222	30.043	233	596
WP_002740724.1	lcl|NZ_AOHJ01000092.1_cds_WP_002071818.1_1837	27.530	247	596
WP_002740724.1	lcl|NZ_AOHJ01000031.1_cds_WP_000047473.1_645	27.103	214	596
WP_002740724.1	lcl|NZ_AOHJ01000018.1_cds_WP_000666552.1_361	30.172	232	596
WP_002740724.1	lcl|NZ_AOHJ01000018.1_cds_WP_001089503.1_381	28.452	239	596
WP_002740724.1	lcl|NZ_AOHJ01000110.1_cds_WP_000433117.1_2225	27.731	238	596
WP_002740724.1	lcl|NZ_AOHJ01000142.1_cds_WP_000619182.1_3024	30.290	241	596
WP_002740724.1	lcl|NZ_AOHJ01000030.1_cds_WP_000603361.1_602	26.786	224	596
WP_002740724.1	lcl|NZ_AOHJ01000115.1_cds_WP_001288322.1_2436	31.667	240	596
WP_002740724.1	lcl|NZ_AOHJ01000036.1_cds_WP_000598571.1_815	28.125	224	596
WP_002740724.1	lcl|NZ_AOHJ01000020.1_cds_WP_001982953.1_420	27.805	205	596
WP_002740724.1	lcl|NZ_AOHJ01000142.1_cds_WP_000218832.1_3023	28.829	222	596
WP_002740724.1	lcl|NZ_AOHJ01000030.1_cds_WP_000054169.1_619	25.116	215	596
WP_002740724.1	lcl|NZ_AOHJ01000106.1_cds_WP_001141162.1_2135	26.613	248	596
WP_002740724.1	lcl|NZ_AOHJ01000065.1_cds_WP_000184524.1_1398	26.512	215	596
WP_002740724.1	lcl|NZ_AOHJ01000012.1_cds_WP_000590871.1_127	28.372	215	596
WP_002740724.1	lcl|NZ_AOHJ01000103.1_cds_WP_001049212.1_2057	25.000	224	596
WP_002740724.1	lcl|NZ_AOHJ01000123.1_cds_WP_000136058.1_2628	25.000	220	596
WP_002740724.1	lcl|NZ_AOHJ01000161.1_cds_WP_000651462.1_3496	23.596	267	596
WP_002740724.1	lcl|NZ_AOHJ01000135.1_cds_WP_000052667.1_2833	25.854	205	596
WP_002740724.1	lcl|NZ_AOHJ01000092.1_cds_WP_002192580.1_1851	31.299	508	596
WP_002740724.1	lcl|NZ_AOHJ01000182.1_cds_WP_000667646.1_3779	35.154	421	596
WP_002740724.1	lcl|NZ_AOHJ01000074.1_cds_WP_000828456.1_1586	41.202	233	596
WP_002740724.1	lcl|NZ_AOHJ01000150.1_cds_WP_002072224.1_3327	29.250	400	596
WP_002740724.1	lcl|NZ_AOHJ01000147.1_cds_WP_001052496.1_3180	31.933	238	596
WP_002740724.1	lcl|NZ_AOHJ01000014.1_cds_WP_000536753.1_220	32.536	209	596
WP_002740724.1	lcl|NZ_AOHJ01000111.1_cds_WP_001161019.1_2308	28.270	237	596
