WP_002725873.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000340715.1_819	93.902	82	106
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	92.994	314	314
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000093099.1_840	58.730	63	314
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	27.711	249	314
WP_002733579.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	23.171	328	314
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	22.909	275	314
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	23.875	289	314
WP_002733579.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001067557.1_826	24.540	326	314
WP_026054882.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000604524.1_821	85.479	365	365
WP_002733646.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000884059.1_822	95.676	185	185
WP_002733646.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000351733.1_547	40.714	140	185
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	97.872	329	329
WP_002733534.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	32.063	315	329
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	30.746	335	329
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	31.677	322	329
WP_002733534.1	lcl|NZ_JAGGCK010000048.1_cds_WP_001984071.1_3451	31.803	305	329
WP_002733534.1	lcl|NZ_JAGGCK010000009.1_cds_WP_000649925.1_1475	30.183	328	329
WP_002733534.1	lcl|NZ_JAGGCK010000060.1_cds_WP_000709511.1_3655	28.923	325	329
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000601375.1_876	24.727	275	329
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001067557.1_826	28.990	307	329
WP_002733534.1	lcl|NZ_JAGGCK010000044.1_cds_WP_000688695.1_3373	29.682	283	329
WP_002733534.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000475904.1_885	27.007	274	329
