WP_002725873.1	lcl|NZ_AHQE01000181.1_cds_WP_000340713.1_1220	92.683	82	106
WP_002733579.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	91.083	314	314
WP_002733579.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	22.442	303	314
WP_002733579.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	23.171	328	314
WP_002733579.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	21.377	276	314
WP_002733579.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	24.221	289	314
WP_002733646.1	lcl|NZ_AHQE01000066.1_cds_WP_000351733.1_3085	40.714	140	185
WP_002733534.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	31.014	345	329
WP_002733534.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	32.063	315	329
WP_002733534.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	31.045	335	329
WP_002733534.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	31.457	302	329
WP_002733534.1	lcl|NZ_AHQE01000054.1_cds_WP_001984071.1_3563	31.803	305	329
WP_002733534.1	lcl|NZ_AHQE01000285.1_cds_WP_000649923.1_293	30.183	328	329
WP_002733534.1	lcl|NZ_AHQE01000292.1_cds_WP_000709511.1_117	28.923	325	329
WP_002733534.1	lcl|NZ_AHQE01000054.1_cds_WP_000688695.1_3583	29.682	283	329
WP_002733534.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	26.022	269	329
WP_002733534.1	lcl|NZ_AHQE01000181.1_cds_WP_000377753.1_1268	25.141	354	329
WP_002733534.1	lcl|NZ_AHQE01000149.1_cds_WP_001074783.1_1913	28.679	265	329
WP_002733534.1	lcl|NZ_AHQE01000181.1_cds_WP_000048849.1_1245	25.714	245	329
WP_002733534.1	lcl|NZ_AHQE01000172.1_cds_WP_001003558.1_1423	26.772	254	329
WP_002733627.1	lcl|NZ_AHQE01000181.1_cds_WP_000432841.1_1240	30.472	233	267
WP_002733627.1	lcl|NZ_AHQE01000064.1_cds_WP_000842260.1_3176	27.895	190	267
WP_002733627.1	lcl|NZ_AHQE01000181.1_cds_WP_000869621.1_1267	22.311	251	267
WP_002733627.1	lcl|NZ_AHQE01000094.1_cds_WP_000667727.1_2583	31.818	110	267
WP_002733627.1	lcl|NZ_AHQE01000145.1_cds_WP_000805359.1_2026	27.660	188	267
WP_002740779.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	26.852	324	509
WP_002740779.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	509
WP_002740779.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	26.852	324	509
WP_002740779.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	509
WP_002740721.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	25.362	276	330
