WP_002725873.1	lcl|NZ_SJDW01000001.1_cds_WP_000340715.1_1308	93.902	82	106
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_000410273.1_1307	92.994	314	314
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_000093099.1_1287	58.730	63	314
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	27.711	249	314
WP_002733579.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	23.171	328	314
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	22.909	275	314
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	23.875	289	314
WP_002733579.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	24.540	326	314
WP_026054882.1	lcl|NZ_SJDW01000001.1_cds_WP_000604524.1_1306	85.479	365	365
WP_002733646.1	lcl|NZ_SJDW01000001.1_cds_WP_000884059.1_1305	95.676	185	185
WP_002733646.1	lcl|NZ_SJDW01000049.1_cds_WP_000351733.1_2622	40.714	140	185
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	97.872	329	329
WP_002733534.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	32.063	315	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	30.746	335	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	31.677	322	329
WP_002733534.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	31.803	305	329
WP_002733534.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	30.183	328	329
WP_002733534.1	lcl|NZ_SJDW01000029.1_cds_WP_000709511.1_1921	28.923	325	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000601375.1_1251	24.727	275	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	28.990	307	329
WP_002733534.1	lcl|NZ_SJDW01000054.1_cds_WP_000688695.1_2784	29.682	283	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000475904.1_1242	27.007	274	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000410273.1_1307	25.078	319	329
WP_002733534.1	lcl|NZ_SJDW01000064.1_cds_WP_001074785.1_3032	29.434	265	329
WP_002733534.1	lcl|NZ_SJDW01000007.1_cds_WP_001003555.1_3372	26.772	254	329
WP_002733534.1	lcl|NZ_SJDW01000001.1_cds_WP_000487322.1_1253	26.852	324	329
WP_002733627.1	lcl|NZ_SJDW01000001.1_cds_WP_000774262.1_1303	92.884	267	267
WP_002733627.1	lcl|NZ_SJDW01000001.1_cds_WP_000859505.1_1254	28.155	206	267
WP_002733627.1	lcl|NZ_SJDW01000001.1_cds_WP_000800438.1_1273	28.492	179	267
WP_002733627.1	lcl|NZ_SJDW01000001.1_cds_WP_000842260.1_1224	27.895	190	267
WP_002733627.1	lcl|NZ_SJDW01000099.1_cds_WP_000667727.1_3696	31.818	110	267
WP_002733627.1	lcl|NZ_SJDW01000072.1_cds_WP_000805357.1_3202	27.660	188	267
WP_002740779.1	lcl|NZ_SJDW01000001.1_cds_WP_000612797.1_1302	96.071	509	509
WP_002740779.1	lcl|NZ_SJDW01000051.1_cds_WP_000291591.1_2732	26.852	324	509
WP_002740779.1	lcl|NZ_SJDW01000051.1_cds_WP_000364507.1_2731	31.111	90	509
WP_002740779.1	lcl|NZ_SJDW01000001.1_cds_WP_000612797.1_1302	96.071	509	509
WP_002740779.1	lcl|NZ_SJDW01000051.1_cds_WP_000291591.1_2732	26.852	324	509
WP_002740779.1	lcl|NZ_SJDW01000051.1_cds_WP_000364507.1_2731	31.111	90	509
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	95.455	330	330
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	28.664	307	330
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	27.068	266	330
WP_002740721.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	24.265	272	330
WP_002740721.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	26.582	316	330
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	24.625	333	330
WP_002740721.1	lcl|NZ_SJDW01000007.1_cds_WP_001003555.1_3372	27.888	251	330
WP_002740721.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	29.249	253	330
WP_002740721.1	lcl|NZ_SJDW01000054.1_cds_WP_000688695.1_2784	25.571	219	330
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_000487322.1_1253	27.208	283	330
WP_002740721.1	lcl|NZ_SJDW01000001.1_cds_WP_000601375.1_1251	26.374	273	330
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_001198107.1_1300	95.628	366	366
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_000608295.1_1299	40.000	365	366
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_000575178.1_1231	34.262	359	366
WP_002740826.1	lcl|NZ_SJDW01000242.1_cds_WP_001281953.1_1627	28.232	379	366
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_000346036.1_1270	28.090	356	366
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_000582222.1_1289	32.113	355	366
WP_002740826.1	lcl|NZ_SJDW01000081.1_cds_WP_000538752.1_3394	30.084	359	366
WP_002740826.1	lcl|NZ_SJDW01000001.1_cds_WP_000947844.1_1277	26.957	345	366
WP_002740826.1	lcl|NZ_SJDW01000032.1_cds_WP_001982414.1_2095	31.579	190	366
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_000608295.1_1299	95.368	367	367
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_001198107.1_1300	39.452	365	367
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_000575178.1_1231	36.314	369	367
WP_002740861.1	lcl|NZ_SJDW01000081.1_cds_WP_000538752.1_3394	31.383	376	367
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_000582222.1_1289	36.000	325	367
WP_002740861.1	lcl|NZ_SJDW01000242.1_cds_WP_001281953.1_1627	30.159	378	367
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_000346036.1_1270	24.665	373	367
WP_002740861.1	lcl|NZ_SJDW01000001.1_cds_WP_000947844.1_1277	26.404	356	367
WP_002740861.1	lcl|NZ_SJDW01000032.1_cds_WP_001982414.1_2095	24.581	358	367
WP_002740729.1	lcl|NZ_SJDW01000001.1_cds_WP_000689743.1_1298	91.912	544	544
WP_002740729.1	lcl|NZ_SJDW01000001.1_cds_WP_000689743.1_1298	91.912	544	544
WP_002740998.1	lcl|NZ_SJDW01000001.1_cds_WP_000342713.1_1297	94.340	265	265
WP_002740998.1	lcl|NZ_SJDW01000103.1_cds_WP_001002663.1_53	46.091	243	265
WP_032853071.1	lcl|NZ_SJDW01000001.1_cds_WP_001246618.1_1296	92.258	310	310
WP_032853071.1	lcl|NZ_SJDW01000237.1_cds_WP_000501205.1_1575	36.513	304	310
WP_032853071.1	lcl|NZ_SJDW01000045.1_cds_WP_001183723.1_2550	26.471	306	310
WP_032853071.1	lcl|NZ_SJDW01000014.1_cds_WP_000279894.1_671	23.282	262	310
WP_032853071.1	lcl|NZ_SJDW01000001.1_cds_WP_001246618.1_1296	92.258	310	310
WP_032853071.1	lcl|NZ_SJDW01000237.1_cds_WP_000501205.1_1575	36.513	304	310
WP_032853071.1	lcl|NZ_SJDW01000045.1_cds_WP_001183723.1_2550	26.471	306	310
WP_032853071.1	lcl|NZ_SJDW01000014.1_cds_WP_000279894.1_671	23.282	262	310
WP_002740848.1	lcl|NZ_SJDW01000001.1_cds_WP_000479982.1_1295	93.182	264	264
WP_032853450.1	lcl|NZ_SJDW01000001.1_cds_WP_000715958.1_1294	95.349	129	130
WP_004777167.1	lcl|NZ_SJDW01000001.1_cds_WP_001088866.1_1293	97.222	144	144
WP_002740917.1	lcl|NZ_SJDW01000001.1_cds_WP_000517242.1_1292	95.475	221	221
WP_002740917.1	lcl|NZ_SJDW01000038.1_cds_WP_001082180.1_2302	29.487	78	221
WP_002740917.1	lcl|NZ_SJDW01000001.1_cds_WP_001206409.1_1282	30.097	103	221
WP_002740917.1	lcl|NZ_SJDW01000025.1_cds_WP_001069834.1_1731	28.440	109	221
WP_002740692.1	lcl|NZ_SJDW01000001.1_cds_WP_000601375.1_1251	27.152	151	283
WP_230456811.1	lcl|NZ_SJDW01000038.1_cds_WP_001082180.1_2302	30.588	170	388
WP_230456811.1	lcl|NZ_SJDW01000025.1_cds_WP_000347681.1_1730	32.168	143	388
WP_230456811.1	lcl|NZ_SJDW01000001.1_cds_WP_002082140.1_1266	34.746	118	388
WP_230456811.1	lcl|NZ_SJDW01000001.1_cds_WP_001206409.1_1282	30.201	149	388
WP_230456811.1	lcl|NZ_SJDW01000034.1_cds_WP_000402845.1_2158	27.891	147	388
WP_230456811.1	lcl|NZ_SJDW01000104.1_cds_WP_000283287.1_62	22.353	170	388
WP_230456811.1	lcl|NZ_SJDW01000001.1_cds_WP_000661932.1_1257	22.277	202	388
WP_002740804.1	lcl|NZ_SJDW01000001.1_cds_WP_001106774.1_1285	44.022	368	411
WP_002740724.1	lcl|NZ_SJDW01000001.1_cds_WP_000834715.1_1284	65.017	586	596
WP_002740724.1	lcl|NZ_SJDW01000013.1_cds_WP_000172202.1_561	31.102	508	596
WP_002740724.1	lcl|NZ_SJDW01000019.1_cds_WP_000667646.1_1181	35.154	421	596
WP_002740724.1	lcl|NZ_SJDW01000012.1_cds_WP_000828455.1_434	41.202	233	596
WP_002740724.1	lcl|NZ_SJDW01000007.1_cds_WP_001052498.1_3351	32.773	238	596
WP_002740724.1	lcl|NZ_SJDW01000035.1_cds_WP_000536762.1_2206	32.536	209	596
WP_002740724.1	lcl|NZ_SJDW01000002.1_cds_WP_001161019.1_1979	28.270	237	596
WP_002740724.1	lcl|NZ_SJDW01000025.1_cds_WP_000510777.1_1740	30.472	233	596
WP_002740724.1	lcl|NZ_SJDW01000013.1_cds_WP_000942282.1_547	27.935	247	596
WP_002740724.1	lcl|NZ_SJDW01000051.1_cds_WP_000047473.1_2726	27.103	214	596
WP_002740724.1	lcl|NZ_SJDW01000109.1_cds_WP_000666552.1_129	30.172	232	596
WP_002740724.1	lcl|NZ_SJDW01000003.1_cds_WP_000433117.1_2370	27.731	238	596
WP_002740724.1	lcl|NZ_SJDW01000049.1_cds_WP_001089500.1_2623	28.033	239	596
WP_002740724.1	lcl|NZ_SJDW01000096.1_cds_WP_000603361.1_3660	26.786	224	596
WP_002740724.1	lcl|NZ_SJDW01000052.1_cds_WP_000619175.1_2744	29.876	241	596
WP_002740724.1	lcl|NZ_SJDW01000083.1_cds_WP_000598571.1_3418	28.125	224	596
WP_002740724.1	lcl|NZ_SJDW01000021.1_cds_WP_001288326.1_1459	31.250	240	596
WP_002740724.1	lcl|NZ_SJDW01000009.1_cds_WP_001982953.1_3707	27.805	205	596
WP_002740724.1	lcl|NZ_SJDW01000052.1_cds_WP_000218838.1_2743	28.829	222	596
WP_002740724.1	lcl|NZ_SJDW01000206.1_cds_WP_000054169.1_1341	25.116	215	596
WP_002740724.1	lcl|NZ_SJDW01000169.1_cds_WP_000184524.1_872	26.512	215	596
WP_002740724.1	lcl|NZ_SJDW01000236.1_cds_WP_001141158.1_1572	26.829	246	596
WP_002740724.1	lcl|NZ_SJDW01000042.1_cds_WP_001049205.1_2446	25.000	224	596
WP_002740724.1	lcl|NZ_SJDW01000062.1_cds_WP_000136057.1_2995	24.664	223	596
WP_002740724.1	lcl|NZ_SJDW01000135.1_cds_WP_000590867.1_496	27.907	215	596
WP_002740724.1	lcl|NZ_SJDW01000057.1_cds_WP_000675807.1_2835	23.643	258	596
WP_002740724.1	lcl|NZ_SJDW01000108.1_cds_WP_000052667.1_106	25.854	205	596
WP_002740724.1	lcl|NZ_SJDW01000001.1_cds_WP_000834715.1_1284	65.017	586	596
WP_002740724.1	lcl|NZ_SJDW01000013.1_cds_WP_000172202.1_561	31.102	508	596
WP_002740724.1	lcl|NZ_SJDW01000019.1_cds_WP_000667646.1_1181	35.154	421	596
WP_002740724.1	lcl|NZ_SJDW01000012.1_cds_WP_000828455.1_434	41.202	233	596
WP_002740724.1	lcl|NZ_SJDW01000007.1_cds_WP_001052498.1_3351	32.773	238	596
WP_002740724.1	lcl|NZ_SJDW01000035.1_cds_WP_000536762.1_2206	32.536	209	596
WP_002740724.1	lcl|NZ_SJDW01000002.1_cds_WP_001161019.1_1979	28.270	237	596
WP_002740724.1	lcl|NZ_SJDW01000025.1_cds_WP_000510777.1_1740	30.472	233	596
WP_002740724.1	lcl|NZ_SJDW01000013.1_cds_WP_000942282.1_547	27.935	247	596
WP_002740724.1	lcl|NZ_SJDW01000051.1_cds_WP_000047473.1_2726	27.103	214	596
WP_002740724.1	lcl|NZ_SJDW01000109.1_cds_WP_000666552.1_129	30.172	232	596
WP_002740724.1	lcl|NZ_SJDW01000003.1_cds_WP_000433117.1_2370	27.731	238	596
WP_002740724.1	lcl|NZ_SJDW01000049.1_cds_WP_001089500.1_2623	28.033	239	596
WP_002740724.1	lcl|NZ_SJDW01000096.1_cds_WP_000603361.1_3660	26.786	224	596
WP_002740724.1	lcl|NZ_SJDW01000052.1_cds_WP_000619175.1_2744	29.876	241	596
WP_002740724.1	lcl|NZ_SJDW01000083.1_cds_WP_000598571.1_3418	28.125	224	596
WP_002740724.1	lcl|NZ_SJDW01000021.1_cds_WP_001288326.1_1459	31.250	240	596
WP_002740724.1	lcl|NZ_SJDW01000009.1_cds_WP_001982953.1_3707	27.805	205	596
WP_002740724.1	lcl|NZ_SJDW01000052.1_cds_WP_000218838.1_2743	28.829	222	596
WP_002740724.1	lcl|NZ_SJDW01000206.1_cds_WP_000054169.1_1341	25.116	215	596
WP_002740724.1	lcl|NZ_SJDW01000169.1_cds_WP_000184524.1_872	26.512	215	596
WP_002740724.1	lcl|NZ_SJDW01000236.1_cds_WP_001141158.1_1572	26.829	246	596
WP_002740724.1	lcl|NZ_SJDW01000042.1_cds_WP_001049205.1_2446	25.000	224	596
WP_002740724.1	lcl|NZ_SJDW01000062.1_cds_WP_000136057.1_2995	24.664	223	596
WP_002740724.1	lcl|NZ_SJDW01000135.1_cds_WP_000590867.1_496	27.907	215	596
WP_002740724.1	lcl|NZ_SJDW01000057.1_cds_WP_000675807.1_2835	23.643	258	596
WP_002740724.1	lcl|NZ_SJDW01000108.1_cds_WP_000052667.1_106	25.854	205	596
WP_002740977.1	lcl|NZ_SJDW01000001.1_cds_WP_001015422.1_1290	34.146	410	409
WP_002740977.1	lcl|NZ_SJDW01000038.1_cds_WP_001082180.1_2302	24.691	162	409
WP_002740977.1	lcl|NZ_SJDW01000025.1_cds_WP_000347681.1_1730	22.297	148	409
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000575178.1_1231	37.989	358	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000608295.1_1299	39.833	359	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_001198107.1_1300	33.616	354	363
WP_002733737.1	lcl|NZ_SJDW01000081.1_cds_WP_000538752.1_3394	34.030	335	363
WP_002733737.1	lcl|NZ_SJDW01000242.1_cds_WP_001281953.1_1627	27.882	373	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000346036.1_1270	27.273	374	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000582222.1_1289	31.894	301	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000947844.1_1277	25.246	305	363
WP_002733737.1	lcl|NZ_SJDW01000032.1_cds_WP_001982414.1_2095	24.638	345	363
WP_002733737.1	lcl|NZ_SJDW01000001.1_cds_WP_000549978.1_1247	37.333	75	363
WP_002733611.1	lcl|NZ_SJDW01000001.1_cds_WP_001159758.1_1227	40.556	180	176
WP_016749081.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	28.528	326	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	30.317	221	313
WP_016749081.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	25.312	320	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	23.028	317	313
WP_016749081.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	26.715	277	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	22.930	314	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	20.807	322	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_001024125.1_1241	25.969	258	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_000487322.1_1253	26.364	110	313
WP_016749081.1	lcl|NZ_SJDW01000064.1_cds_WP_001074785.1_3032	24.653	288	313
WP_016749081.1	lcl|NZ_SJDW01000007.1_cds_WP_001003555.1_3372	24.314	255	313
WP_016749081.1	lcl|NZ_SJDW01000001.1_cds_WP_000410273.1_1307	22.086	326	313
WP_002738232.1	lcl|NZ_SJDW01000001.1_cds_WP_000799638.1_1283	44.444	117	134
WP_002738232.1	lcl|NZ_SJDW01000001.1_cds_WP_000343398.1_1232	31.034	116	134
WP_002744551.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	28.889	270	311
WP_002744551.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	28.685	251	311
WP_002744551.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	25.475	263	311
WP_002744551.1	lcl|NZ_SJDW01000064.1_cds_WP_001074785.1_3032	26.426	333	311
WP_002744551.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	21.672	323	311
WP_002744551.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	22.053	263	311
WP_002744551.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	23.596	267	311
WP_002744551.1	lcl|NZ_SJDW01000054.1_cds_WP_000688695.1_2784	30.625	160	311
WP_002741093.1	lcl|NZ_SJDW01000001.1_cds_WP_000282880.1_1229	29.412	119	361
WP_002741093.1	lcl|NZ_SJDW01000001.1_cds_WP_000854002.1_1228	23.684	266	361
WP_002741093.1	lcl|NZ_SJDW01000001.1_cds_WP_001068986.1_1250	28.829	111	361
WP_002741093.1	lcl|NZ_SJDW01000001.1_cds_WP_000560752.1_1230	28.947	114	361
WP_002741093.1	lcl|NZ_SJDW01000026.1_cds_WP_001099029.1_1795	21.875	192	361
WP_002733672.1	lcl|NZ_SJDW01000001.1_cds_WP_000132016.1_1279	86.404	228	227
WP_002733672.1	lcl|NZ_SJDW01000001.1_cds_WP_001046757.1_1269	35.616	219	227
WP_002733672.1	lcl|NZ_SJDW01000062.1_cds_WP_000721859.1_3001	33.019	106	227
WP_002733548.1	lcl|NZ_SJDW01000206.1_cds_WP_000861675.1_1340	23.457	486	485
WP_002733548.1	lcl|NZ_SJDW01000206.1_cds_WP_000861675.1_1340	23.457	486	485
WP_002733548.1	lcl|NZ_SJDW01000206.1_cds_WP_000861675.1_1340	23.457	486	485
WP_002733638.1	lcl|NZ_SJDW01000008.1_cds_WP_000744700.1_3525	29.341	334	330
WP_002733638.1	lcl|NZ_SJDW01000001.1_cds_WP_000646250.1_1304	27.586	348	330
WP_002733638.1	lcl|NZ_SJDW01000001.1_cds_WP_000600889.1_1278	23.460	341	330
WP_002733638.1	lcl|NZ_SJDW01000102.1_cds_WP_000649925.1_26	24.159	327	330
WP_002733638.1	lcl|NZ_SJDW01000001.1_cds_WP_000723090.1_1225	23.478	345	330
WP_002733638.1	lcl|NZ_SJDW01000218.1_cds_WP_001984071.1_1433	27.273	220	330
WP_002733638.1	lcl|NZ_SJDW01000001.1_cds_WP_001067557.1_1301	25.965	285	330
WP_002733599.1	lcl|NZ_SJDW01000001.1_cds_WP_000947844.1_1277	38.043	368	381
WP_002733599.1	lcl|NZ_SJDW01000242.1_cds_WP_001281953.1_1627	29.412	391	381
WP_002733599.1	lcl|NZ_SJDW01000001.1_cds_WP_000582222.1_1289	28.933	356	381
WP_002733599.1	lcl|NZ_SJDW01000001.1_cds_WP_000608295.1_1299	29.494	356	381
WP_002733599.1	lcl|NZ_SJDW01000001.1_cds_WP_000575178.1_1231	27.635	351	381
WP_002733599.1	lcl|NZ_SJDW01000001.1_cds_WP_001198107.1_1300	24.719	356	381
WP_002733599.1	lcl|NZ_SJDW01000081.1_cds_WP_000538752.1_3394	31.525	295	381
WP_002733696.1	lcl|NZ_SJDW01000001.1_cds_WP_000516588.1_1276	84.466	206	206
WP_002733696.1	lcl|NZ_SJDW01000138.1_cds_WP_000841462.1_528	31.731	104	206
WP_002733696.1	lcl|NZ_SJDW01000001.1_cds_WP_000475975.1_1286	24.138	116	206
WP_002733696.1	lcl|NZ_SJDW01000006.1_cds_EYW00_RS01600_3135	24.074	108	206
WP_002740722.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	81.105	344	344
WP_002740722.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	35.736	333	344
WP_002740722.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	38.028	284	344
WP_002740722.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	81.105	344	344
WP_002740722.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	35.736	333	344
WP_002740722.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	38.028	284	344
WP_032853440.1	lcl|NZ_SJDW01000001.1_cds_WP_000823150.1_1274	88.052	385	385
WP_032853440.1	lcl|NZ_SJDW01000001.1_cds_WP_000734456.1_1240	25.248	202	385
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000800438.1_1273	88.604	351	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000859505.1_1254	25.000	236	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000774262.1_1303	25.764	229	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000842260.1_1224	37.975	79	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	25.410	122	351
WP_002740926.1	lcl|NZ_SJDW01000099.1_cds_WP_000667727.1_3696	35.484	62	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000800438.1_1273	88.604	351	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000859505.1_1254	25.000	236	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000774262.1_1303	25.764	229	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000842260.1_1224	37.975	79	351
WP_002740926.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	25.410	122	351
WP_002740926.1	lcl|NZ_SJDW01000099.1_cds_WP_000667727.1_3696	35.484	62	351
WP_002741071.1	lcl|NZ_SJDW01000001.1_cds_WP_000847001.1_1272	87.696	382	385
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	92.430	753	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	36.337	344	753
WP_002740726.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	33.231	325	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	92.430	753	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	36.337	344	753
WP_002740726.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	33.231	325	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	92.430	753	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	36.337	344	753
WP_002740726.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	33.231	325	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_000582618.1_1271	92.430	753	753
WP_002740726.1	lcl|NZ_SJDW01000001.1_cds_WP_001230564.1_1275	36.337	344	753
WP_002740726.1	lcl|NZ_SJDW01000043.1_cds_WP_001011675.1_2476	33.231	325	753
WP_002740808.1	lcl|NZ_SJDW01000001.1_cds_WP_000132016.1_1279	38.326	227	229
WP_002740808.1	lcl|NZ_SJDW01000001.1_cds_WP_001046757.1_1269	35.747	221	229
