WP_002725873.1	lcl|NZ_JQQR01000023.1_cds_WP_000340715.1_695	93.902	82	106
WP_002733579.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	92.994	314	314
WP_002733579.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	23.171	328	314
WP_002733579.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	27.309	249	314
WP_002733579.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	23.875	289	314
WP_002733579.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	24.540	326	314
WP_026054882.1	lcl|NZ_JQQR01000023.1_cds_WP_000604524.1_697	85.479	365	365
WP_002733646.1	lcl|NZ_JQQR01000023.1_cds_WP_000884059.1_698	95.676	185	185
WP_002733646.1	lcl|NZ_JQQR01000019.1_cds_WP_000351733.1_542	40.714	140	185
WP_002733534.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	98.784	329	329
WP_002733534.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	32.063	315	329
WP_002733534.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	30.746	335	329
WP_002733534.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	31.475	305	329
WP_002733534.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	30.183	328	329
WP_002733534.1	lcl|NZ_JQQR01000062.1_cds_WP_000709513.1_1688	29.129	333	329
WP_002733534.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	28.990	307	329
WP_002733534.1	lcl|NZ_JQQR01000074.1_cds_WP_000688698.1_1853	29.682	283	329
WP_002733534.1	lcl|NZ_JQQR01000009.1_cds_WP_000475904.1_360	27.007	274	329
WP_002733534.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	25.078	319	329
WP_002733534.1	lcl|NZ_JQQR01000084.1_cds_WP_017858396.1_2096	29.434	265	329
WP_002733534.1	lcl|NZ_JQQR01000056.1_cds_WP_002105505.1_1542	26.378	254	329
WP_002733534.1	lcl|NZ_JQQR01000023.1_cds_WP_000378097.1_719	24.419	172	329
WP_002733627.1	lcl|NZ_JQQR01000023.1_cds_WP_000774260.1_700	93.258	267	267
WP_002733627.1	lcl|NZ_JQQR01000009.1_cds_WP_000842260.1_378	27.895	190	267
WP_002733627.1	lcl|NZ_JQQR01000014.1_cds_WP_000667727.1_474	31.818	110	267
WP_002733627.1	lcl|NZ_JQQR01000170.1_cds_WP_000805357.1_3451	27.660	188	267
WP_002740779.1	lcl|NZ_JQQR01000023.1_cds_WP_000612794.1_701	96.857	509	509
WP_002740779.1	lcl|NZ_JQQR01000002.1_cds_WP_000291578.1_30	26.852	324	509
WP_002740779.1	lcl|NZ_JQQR01000002.1_cds_WP_000364507.1_31	31.111	90	509
WP_002740779.1	lcl|NZ_JQQR01000023.1_cds_WP_000612794.1_701	96.857	509	509
WP_002740779.1	lcl|NZ_JQQR01000002.1_cds_WP_000291578.1_30	26.852	324	509
WP_002740779.1	lcl|NZ_JQQR01000002.1_cds_WP_000364507.1_31	31.111	90	509
WP_002740721.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	95.455	330	330
WP_002740721.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	28.990	307	330
WP_002740721.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	24.632	272	330
WP_002740721.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	26.582	316	330
WP_002740721.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	24.625	333	330
WP_002740721.1	lcl|NZ_JQQR01000056.1_cds_WP_002105505.1_1542	27.092	251	330
WP_002740721.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	29.249	253	330
WP_002740721.1	lcl|NZ_JQQR01000074.1_cds_WP_000688698.1_1853	24.658	219	330
WP_002740826.1	lcl|NZ_JQQR01000023.1_cds_WP_001198107.1_703	95.628	366	366
WP_002740826.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	39.726	365	366
WP_002740826.1	lcl|NZ_JQQR01000009.1_cds_WP_000575178.1_371	34.262	359	366
WP_002740826.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	28.232	379	366
WP_002740826.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	31.937	382	366
WP_002740826.1	lcl|NZ_JQQR01000023.1_cds_WP_017857903.1_714	32.312	359	366
WP_002740826.1	lcl|NZ_JQQR01000068.1_cds_WP_000538755.1_1738	30.084	359	366
WP_002740826.1	lcl|NZ_JQQR01000048.1_cds_WP_001982414.1_1382	31.579	190	366
WP_002740861.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	95.368	367	367
WP_002740861.1	lcl|NZ_JQQR01000023.1_cds_WP_001198107.1_703	39.452	365	367
WP_002740861.1	lcl|NZ_JQQR01000009.1_cds_WP_000575178.1_371	36.314	369	367
WP_002740861.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	31.694	366	367
WP_002740861.1	lcl|NZ_JQQR01000068.1_cds_WP_000538755.1_1738	31.383	376	367
WP_002740861.1	lcl|NZ_JQQR01000023.1_cds_WP_017857903.1_714	34.393	346	367
WP_002740861.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	30.159	378	367
WP_002740861.1	lcl|NZ_JQQR01000048.1_cds_WP_001982414.1_1382	24.581	358	367
WP_002740729.1	lcl|NZ_JQQR01000023.1_cds_WP_000689747.1_705	91.544	544	544
WP_002740729.1	lcl|NZ_JQQR01000023.1_cds_WP_000689747.1_705	91.544	544	544
