WP_002725873.1	lcl|NZ_JASEXR010000021.1_cds_WP_004462903.1_2532	97.561	82	106
WP_002733579.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472299.1_2531	91.935	310	314
WP_002733579.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	23.692	325	314
WP_002733579.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	26.908	249	314
WP_002733579.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	23.404	282	314
WP_002733579.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	25.087	287	314
WP_002733579.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	25.087	287	314
WP_002733579.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	20.710	169	314
WP_002733579.1	lcl|NZ_JASEXR010000021.1_cds_WP_269026245.1_2525	23.030	330	314
WP_026054882.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976577.1_2530	89.041	365	365
WP_002733646.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485986.1_2529	94.054	185	185
WP_002733646.1	lcl|NZ_JASEXR010000005.1_cds_WP_004460143.1_900	35.714	154	185
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	93.902	328	329
WP_002733534.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	29.524	315	329
WP_002733534.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	30.746	335	329
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976558.1_2493	28.097	331	329
WP_002733534.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	27.381	336	329
WP_002733534.1	lcl|NZ_JASEXR010000010.1_cds_WP_282976290.1_1617	29.193	322	329
WP_002733534.1	lcl|NZ_JASEXR010000001.1_cds_WP_004467290.1_159	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXR010000001.1_cds_WP_004467290.1_44	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_269026245.1_2525	31.783	258	329
WP_002733534.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976362.1_1818	24.627	268	329
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976563.1_2500	25.890	309	329
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472325.1_2498	28.525	305	329
WP_002733534.1	lcl|NZ_JASEXR010000002.1_cds_WP_282975858.1_242	25.912	274	329
WP_002733534.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472299.1_2531	25.926	270	329
WP_002733534.1	lcl|NZ_JASEXR010000003.1_cds_WP_004470510.1_511	27.099	262	329
WP_002733534.1	lcl|NZ_JASEXR010000012.1_cds_WP_004472277.1_1826	25.630	238	329
WP_002733534.1	lcl|NZ_JASEXR010000016.1_cds_WP_282976481.1_2257	24.773	331	329
WP_002733534.1	lcl|NZ_JASEXR010000002.1_cds_WP_004472818.1_293	26.923	286	329
WP_002733534.1	lcl|NZ_JASEXR010000012.1_cds_WP_004479573.1_1816	30.460	174	329
WP_002733627.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472235.1_2527	90.262	267	267
WP_002733627.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976341.1_1782	26.702	191	267
WP_002733627.1	lcl|NZ_JASEXR010000012.1_cds_WP_004477718.1_1815	27.670	206	267
WP_002733627.1	lcl|NZ_JASEXR010000013.1_cds_WP_004477560.1_1974	31.313	198	267
WP_002733627.1	lcl|NZ_JASEXR010000012.1_cds_WP_004491495.1_1845	27.895	190	267
WP_002733627.1	lcl|NZ_JASEXR010000001.1_cds_WP_016754360.1_191	26.344	186	267
WP_002733627.1	lcl|NZ_JASEXR010000001.1_cds_WP_016754360.1_12	26.344	186	267
WP_002733627.1	lcl|NZ_JASEXR010000013.1_cds_WP_282976409.1_1940	26.344	186	267
WP_002740779.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472307.1_2526	87.992	508	509
WP_002740779.1	lcl|NZ_JASEXR010000006.1_cds_WP_004463881.1_995	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXR010000006.1_cds_WP_004460640.1_994	33.333	90	509
WP_002740779.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472307.1_2526	87.992	508	509
WP_002740779.1	lcl|NZ_JASEXR010000006.1_cds_WP_004463881.1_995	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXR010000006.1_cds_WP_004460640.1_994	33.333	90	509
WP_002740721.1	lcl|NZ_JASEXR010000021.1_cds_WP_269026245.1_2525	93.030	330	330
WP_002740721.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	29.316	307	330
WP_002740721.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472325.1_2498	24.510	306	330
WP_002740721.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	24.542	273	330
WP_002740721.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	24.542	273	330
WP_002740721.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	28.417	278	330
WP_002740721.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	26.946	334	330
WP_002740721.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976563.1_2500	30.180	222	330
WP_002740721.1	lcl|NZ_JASEXR010000002.1_cds_WP_282975858.1_242	25.969	258	330
WP_002740721.1	lcl|NZ_JASEXR010000016.1_cds_WP_282976481.1_2257	24.691	243	330
WP_002740721.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976558.1_2493	25.623	281	330
WP_002740721.1	lcl|NZ_JASEXR010000010.1_cds_WP_282976290.1_1617	29.268	246	330
WP_002740721.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	27.143	140	330
WP_002740721.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976362.1_1818	24.627	268	330
WP_002740721.1	lcl|NZ_JASEXR010000003.1_cds_WP_004470510.1_511	24.809	262	330
WP_002740826.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485964.1_2524	92.077	366	366
WP_002740826.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472364.1_2523	39.891	366	366
WP_002740826.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976567.1_2504	32.778	360	366
WP_002740826.1	lcl|NZ_JASEXR010000012.1_cds_WP_004462146.1_1837	32.558	344	366
WP_002740826.1	lcl|NZ_JASEXR010000013.1_cds_WP_004466571.1_1980	28.989	376	366
WP_002740826.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026271.1_1786	27.838	370	366
WP_002740826.1	lcl|NZ_JASEXR010000015.1_cds_WP_004465893.1_2115	30.556	360	366
WP_002740826.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976557.1_2492	27.397	365	366
WP_002740826.1	lcl|NZ_JASEXR010000002.1_cds_WP_004473876.1_243	32.447	188	366
WP_002740861.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472364.1_2523	88.828	367	367
WP_002740861.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485964.1_2524	38.904	365	367
WP_002740861.1	lcl|NZ_JASEXR010000012.1_cds_WP_004462146.1_1837	35.714	350	367
WP_002740861.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976567.1_2504	37.293	362	367
WP_002740861.1	lcl|NZ_JASEXR010000015.1_cds_WP_004465893.1_2115	32.718	379	367
WP_002740861.1	lcl|NZ_JASEXR010000013.1_cds_WP_004466571.1_1980	30.159	378	367
WP_002740861.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026271.1_1786	26.271	354	367
WP_002740861.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976557.1_2492	28.342	374	367
WP_002740861.1	lcl|NZ_JASEXR010000002.1_cds_WP_004473876.1_243	25.978	358	367
WP_002740861.1	lcl|NZ_JASEXR010000005.1_cds_WP_032919800.1_865	34.831	89	367
WP_002740729.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976576.1_2522	87.132	544	544
WP_002740729.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976576.1_2522	87.132	544	544
WP_002740998.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470185.1_2521	90.189	265	265
WP_002740998.1	lcl|NZ_JASEXR010000015.1_cds_WP_282976461.1_2174	46.091	243	265
WP_032853071.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976575.1_2520	91.935	310	310
WP_032853071.1	lcl|NZ_JASEXR010000038.1_cds_WP_004462784.1_3265	37.627	295	310
WP_032853071.1	lcl|NZ_JASEXR010000018.1_cds_WP_004473577.1_1319	26.623	308	310
WP_032853071.1	lcl|NZ_JASEXR010000003.1_cds_WP_004462208.1_479	24.434	221	310
WP_032853071.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976575.1_2520	91.935	310	310
WP_032853071.1	lcl|NZ_JASEXR010000038.1_cds_WP_004462784.1_3265	37.627	295	310
WP_032853071.1	lcl|NZ_JASEXR010000018.1_cds_WP_004473577.1_1319	26.623	308	310
WP_032853071.1	lcl|NZ_JASEXR010000003.1_cds_WP_004462208.1_479	24.434	221	310
WP_002740848.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976574.1_2519	91.288	264	264
WP_032853450.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976573.1_2518	96.154	130	130
WP_004777167.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976572.1_2517	93.056	144	144
WP_002740917.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976571.1_2516	93.665	221	221
