WP_002725873.1	lcl|NZ_JASEXM010000033.1_cds_WP_004462903.1_2181	97.561	82	106
WP_002733579.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	91.935	310	314
WP_002733579.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	23.692	325	314
WP_002733579.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	26.908	249	314
WP_002733579.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	21.978	182	314
WP_002733579.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	23.132	281	314
WP_002733579.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	25.087	287	314
WP_002733579.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	20.710	169	314
WP_026054882.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479563.1_2179	89.315	365	365
WP_002733646.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472170.1_2178	94.595	185	185
WP_002733646.1	lcl|NZ_JASEXM010000001.1_cds_WP_004460143.1_105	35.714	154	185
WP_002733534.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	93.598	328	329
WP_002733534.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	31.343	335	329
WP_002733534.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	29.524	315	329
WP_002733534.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	29.921	254	329
WP_002733534.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	27.381	336	329
WP_002733534.1	lcl|NZ_JASEXM010000010.1_cds_WP_004487738.1_1110	29.193	322	329
WP_002733534.1	lcl|NZ_JASEXM010000007.1_cds_WP_004467290.1_749	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783865.1_2174	30.164	305	329
WP_002733534.1	lcl|NZ_JASEXM010000061.1_cds_WP_282987224.1_3007	26.277	274	329
WP_002733534.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	25.926	270	329
WP_002733534.1	lcl|NZ_JASEXM010000116.1_cds_WP_004464543.1_3536	27.099	262	329
WP_002733534.1	lcl|NZ_JASEXM010000050.1_cds_WP_004472277.1_2796	25.630	238	329
WP_002733534.1	lcl|NZ_JASEXM010000073.1_cds_WP_004471043.1_3127	25.076	331	329
WP_002733534.1	lcl|NZ_JASEXM010000023.1_cds_WP_004459320.1_1801	26.923	286	329
WP_002733534.1	lcl|NZ_JASEXM010000178.1_cds_WP_282987503.1_3788	30.275	109	329
WP_002733627.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472235.1_2176	90.262	267	267
WP_002733627.1	lcl|NZ_JASEXM010000146.1_cds_WP_282965817.1_3689	29.834	181	267
WP_002733627.1	lcl|NZ_JASEXM010000008.1_cds_WP_004466848.1_841	31.313	198	267
WP_002733627.1	lcl|NZ_JASEXM010000050.1_cds_WP_004475142.1_2777	27.895	190	267
WP_002733627.1	lcl|NZ_JASEXM010000007.1_cds_WP_016754360.1_781	26.344	186	267
WP_002733627.1	lcl|NZ_JASEXM010000008.1_cds_WP_061206628.1_874	26.882	186	267
WP_002740779.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783862.1_2175	88.189	508	509
WP_002740779.1	lcl|NZ_JASEXM010000021.1_cds_WP_282986962.1_1696	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXM010000021.1_cds_WP_004460640.1_1697	33.333	90	509
