WP_002725873.1	lcl|NZ_NPDP01000034.1_cds_WP_040913380.1_2383	97.561	82	106
WP_002733579.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	92.357	314	314
WP_002733579.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	23.926	326	314
WP_002733579.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	23.105	277	314
WP_002733579.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	24.199	281	314
WP_002733579.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	20.710	169	314
WP_002733646.1	lcl|NZ_NPDP01000024.1_cds_WP_010574925.1_1650	38.312	154	185
WP_002733534.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	32.776	299	329
WP_002733534.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	30.476	315	329
WP_002733534.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	29.341	334	329
WP_002733534.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	33.007	306	329
WP_002733534.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	27.083	336	329
WP_002733534.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	28.302	318	329
WP_002733534.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	28.485	330	329
WP_002733534.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	24.437	311	329
WP_002733534.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	26.316	247	329
WP_002733534.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	27.984	243	329
WP_002733534.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	25.000	316	329
WP_002733534.1	lcl|NZ_NPDP01000009.1_cds_WP_100755145.1_4187	26.592	267	329
WP_002733534.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	24.773	331	329
WP_002733534.1	lcl|NZ_NPDP01000054.1_cds_WP_100756722.1_3380	25.681	257	329
WP_002733534.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	26.744	172	329
WP_002733534.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	24.280	243	329
WP_002733534.1	lcl|NZ_NPDP01000030.1_cds_WP_100755924.1_2144	27.869	244	329
WP_002733534.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	25.357	280	329
WP_002733627.1	lcl|NZ_NPDP01000034.1_cds_WP_010575214.1_2364	25.431	232	267
WP_002733627.1	lcl|NZ_NPDP01000067.1_cds_WP_010575195.1_3709	26.442	208	267
WP_002733627.1	lcl|NZ_NPDP01000017.1_cds_WP_100755538.1_983	26.984	189	267
WP_002733627.1	lcl|NZ_NPDP01000022.1_cds_WP_100755724.1_1498	33.636	110	267
WP_002733627.1	lcl|NZ_NPDP01000053.1_cds_WP_100756684.1_3341	31.959	97	267
WP_002733627.1	lcl|NZ_NPDP01000051.1_cds_WP_207765005.1_3290	26.316	190	267
WP_002740779.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	26.844	339	509
WP_002740779.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_002740779.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	26.844	339	509
WP_002740779.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_002740721.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	25.830	271	330
WP_002740721.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	27.509	269	330
WP_002740721.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	27.327	333	330
WP_002740721.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	27.899	276	330
WP_002740721.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	31.496	127	330
WP_002740721.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	25.769	260	330
WP_002740721.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	26.357	258	330
WP_002740721.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	24.231	260	330
WP_002740721.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	26.316	285	330
WP_002740721.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	26.582	237	330
WP_002740721.1	lcl|NZ_NPDP01000034.1_cds_WP_100736413.1_2356	23.529	238	330
WP_002740721.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	27.857	140	330
WP_002740721.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	25.614	285	330
WP_002740826.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	28.571	378	366
WP_002740826.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	31.006	358	366
WP_002740826.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	26.625	323	366
WP_002740826.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	30.811	185	366
WP_002740861.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	33.245	379	367
WP_002740861.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	31.383	376	367
WP_002740861.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	29.151	271	367
WP_002740861.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	24.302	358	367
WP_002740998.1	lcl|NZ_NPDP01000008.1_cds_WP_010575921.1_4034	45.267	243	265
WP_032853071.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	38.158	304	310
WP_032853071.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
WP_032853071.1	lcl|NZ_NPDP01000018.1_cds_WP_010574975.1_1103	25.564	133	310
WP_032853071.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	38.158	304	310
WP_032853071.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
WP_032853071.1	lcl|NZ_NPDP01000018.1_cds_WP_010574975.1_1103	25.564	133	310
WP_002740917.1	lcl|NZ_NPDP01000003.1_cds_WP_040913121.1_2099	29.487	78	221
WP_002740917.1	lcl|NZ_NPDP01000002.1_cds_WP_100754721.1_1321	25.743	101	221
WP_002740692.1	lcl|NZ_NPDP01000017.1_cds_WP_100755528.1_964	24.569	232	283
WP_002740692.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	23.077	247	283
WP_230456811.1	lcl|NZ_NPDP01000003.1_cds_WP_040913121.1_2099	29.439	214	388
WP_230456811.1	lcl|NZ_NPDP01000002.1_cds_WP_100754722.1_1322	31.690	142	388
WP_230456811.1	lcl|NZ_NPDP01000005.1_cds_WP_010575630.1_3183	27.397	146	388
WP_230456811.1	lcl|NZ_NPDP01000006.1_cds_WP_020986265.1_3534	23.750	160	388
WP_230456811.1	lcl|NZ_NPDP01000050.1_cds_WP_100756614.1_3258	23.387	124	388
WP_002740724.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	31.890	508	596
WP_002740724.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	34.679	421	596
WP_002740724.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	42.060	233	596
WP_002740724.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	30.280	393	596
WP_002740724.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	33.186	226	596
WP_002740724.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	32.735	223	596
WP_002740724.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	34.259	216	596
WP_002740724.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	30.364	247	596
WP_002740724.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	30.000	240	596
WP_002740724.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	30.901	233	596
WP_002740724.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	26.606	218	596
WP_002740724.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	30.952	210	596
WP_002740724.1	lcl|NZ_NPDP01000014.1_cds_WP_100755416.1_729	29.596	223	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	29.258	229	596
WP_002740724.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	31.551	187	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_100736278.1_1615	27.092	251	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_100755793.1_1651	28.750	240	596
WP_002740724.1	lcl|NZ_NPDP01000036.1_cds_WP_020985907.1_2482	30.242	248	596
WP_002740724.1	lcl|NZ_NPDP01000001.1_cds_WP_020985890.1_189	31.658	199	596
WP_002740724.1	lcl|NZ_NPDP01000043.1_cds_WP_010573296.1_2917	28.444	225	596
WP_002740724.1	lcl|NZ_NPDP01000012.1_cds_WP_100737996.1_501	26.761	213	596
WP_002740724.1	lcl|NZ_NPDP01000041.1_cds_WP_100756380.1_2864	28.444	225	596
WP_002740724.1	lcl|NZ_NPDP01000041.1_cds_WP_100756378.1_2863	29.730	222	596
WP_002740724.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	28.829	222	596
WP_002740724.1	lcl|NZ_NPDP01000006.1_cds_WP_100754972.1_3507	28.448	232	596
WP_002740724.1	lcl|NZ_NPDP01000012.1_cds_WP_100755314.1_518	24.528	212	596
WP_002740724.1	lcl|NZ_NPDP01000014.1_cds_WP_100755408.1_720	27.411	197	596
WP_002740724.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	26.749	243	596
WP_002740724.1	lcl|NZ_NPDP01000006.1_cds_WP_100754982.1_3524	25.000	220	596
WP_002740724.1	lcl|NZ_NPDP01000010.1_cds_WP_010573345.1_330	25.714	210	596
WP_002740724.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	31.890	508	596
WP_002740724.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	34.679	421	596
WP_002740724.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	42.060	233	596
WP_002740724.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	30.280	393	596
WP_002740724.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	33.186	226	596
WP_002740724.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	32.735	223	596
WP_002740724.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	34.259	216	596
WP_002740724.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	30.364	247	596
WP_002740724.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	30.000	240	596
WP_002740724.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	30.901	233	596
WP_002740724.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	26.606	218	596
WP_002740724.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	30.952	210	596
WP_002740724.1	lcl|NZ_NPDP01000014.1_cds_WP_100755416.1_729	29.596	223	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	29.258	229	596
WP_002740724.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	31.551	187	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_100736278.1_1615	27.092	251	596
WP_002740724.1	lcl|NZ_NPDP01000024.1_cds_WP_100755793.1_1651	28.750	240	596
WP_002740724.1	lcl|NZ_NPDP01000036.1_cds_WP_020985907.1_2482	30.242	248	596
WP_002740724.1	lcl|NZ_NPDP01000001.1_cds_WP_020985890.1_189	31.658	199	596
WP_002740724.1	lcl|NZ_NPDP01000043.1_cds_WP_010573296.1_2917	28.444	225	596
WP_002740724.1	lcl|NZ_NPDP01000012.1_cds_WP_100737996.1_501	26.761	213	596
