WP_002725873.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	93.902	82	106
WP_002733579.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	92.994	314	314
WP_002733579.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	58.730	63	314
WP_002733579.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	27.711	249	314
WP_002733579.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	23.171	328	314
WP_002733579.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	22.909	275	314
WP_002733579.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	23.875	289	314
WP_002733579.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	24.540	326	314
WP_026054882.1	lcl|NZ_AFLJ01000366.1_cds_WP_000604524.1_198	85.479	365	365
WP_002733646.1	lcl|NZ_AFLJ01000366.1_cds_WP_000884059.1_197	95.676	185	185
WP_002733646.1	lcl|NZ_AFLJ01000074.1_cds_WP_000351733.1_2819	40.714	140	185
WP_002733534.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	97.872	329	329
WP_002733534.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	32.063	315	329
WP_002733534.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	30.746	335	329
WP_002733534.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	31.677	322	329
WP_002733534.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	31.803	305	329
WP_002733534.1	lcl|NZ_AFLJ01000048.1_cds_WP_000649925.1_3475	30.183	328	329
WP_002733534.1	lcl|NZ_AFLJ01000195.1_cds_WP_000709511.1_1415	28.923	325	329
WP_002733534.1	lcl|NZ_AFLJ01000017.1_cds_WP_000601375.1_3638	24.727	275	329
WP_002733534.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	28.990	307	329
WP_002733534.1	lcl|NZ_AFLJ01000118.1_cds_WP_000688695.1_2136	29.682	283	329
WP_002733534.1	lcl|NZ_AFLJ01000269.1_cds_WP_000475904.1_617	27.007	274	329
WP_002733534.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	25.078	319	329
WP_002733534.1	lcl|NZ_AFLJ01000181.1_cds_WP_001074785.1_1627	29.434	265	329
WP_002733534.1	lcl|NZ_AFLJ01000227.1_cds_WP_001003555.1_997	26.772	254	329
WP_002733534.1	lcl|NZ_AFLJ01000017.1_cds_WP_000487322.1_3636	26.852	324	329
WP_002733627.1	lcl|NZ_AFLJ01000366.1_cds_WP_000774262.1_195	92.884	267	267
WP_002733627.1	lcl|NZ_AFLJ01000017.1_cds_WP_000859505.1_3635	28.155	206	267
WP_002733627.1	lcl|NZ_AFLJ01000366.1_cds_WP_000800438.1_165	28.492	179	267
WP_002733627.1	lcl|NZ_AFLJ01000257.1_cds_WP_000842260.1_741	27.895	190	267
WP_002733627.1	lcl|NZ_AFLJ01000111.1_cds_WP_000667727.1_2291	31.818	110	267
WP_002733627.1	lcl|NZ_AFLJ01000052.1_cds_WP_000805357.1_3364	27.660	188	267
WP_002740779.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	96.071	509	509
WP_002740779.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.852	324	509
WP_002740779.1	lcl|NZ_AFLJ01000089.1_cds_WP_000364507.1_2522	31.111	90	509
WP_002740779.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	96.071	509	509
WP_002740779.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.852	324	509
WP_002740779.1	lcl|NZ_AFLJ01000089.1_cds_WP_000364507.1_2522	31.111	90	509
WP_002740721.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	95.455	330	330
