WP_002725873.1	lcl|NZ_AFJX02000187.1_cds_WP_000340715.1_654	93.902	82	106
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	92.994	314	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000093099.1_675	58.730	63	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	27.711	249	314
WP_002733579.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	23.171	328	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	22.909	275	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	23.875	289	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	24.540	326	314
WP_026054882.1	lcl|NZ_AFJX02000187.1_cds_WP_000604524.1_656	85.479	365	365
WP_002733646.1	lcl|NZ_AFJX02000187.1_cds_WP_000884059.1_657	95.676	185	185
WP_002733646.1	lcl|NZ_AFJX02000165.1_cds_WP_000351733.1_1285	40.714	140	185
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	97.872	329	329
WP_002733534.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	32.063	315	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	30.746	335	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	31.677	322	329
WP_002733534.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	31.803	305	329
WP_002733534.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	30.183	328	329
WP_002733534.1	lcl|NZ_AFJX02000044.1_cds_WP_000709511.1_3446	28.923	325	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	24.727	275	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	28.990	307	329
WP_002733534.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	29.682	283	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000475904.1_720	27.007	274	329
WP_002733534.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	25.078	319	329
WP_002733534.1	lcl|NZ_AFJX02000161.1_cds_WP_001074785.1_1416	29.434	265	329
