WP_002725873.1	lcl|NZ_JQRZ01000047.1_cds_WP_002725873.1_1576	100.000	106	106
WP_002733579.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	100.000	314	314
WP_002733579.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	24.615	325	314
WP_002733579.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	26.908	249	314
WP_002733579.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	23.132	281	314
WP_002733579.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	25.723	311	314
WP_002733579.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	20.809	173	314
WP_002733579.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	24.503	151	314
WP_002733579.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	24.848	330	314
WP_026054882.1	lcl|NZ_JQRZ01000047.1_cds_WP_026054882.1_1578	99.726	365	365
WP_002733646.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733646.1_1579	100.000	185	185
WP_002733646.1	lcl|NZ_JQRZ01000006.1_cds_WP_002721790.1_207	36.364	154	185
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	100.000	329	329
WP_002733534.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	29.841	315	329
WP_002733534.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	31.045	335	329
WP_002733534.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	31.190	311	329
WP_002733534.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	27.273	341	329
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733638.1_1617	27.647	340	329
WP_002733534.1	lcl|NZ_JQRZ01000076.1_cds_WP_002728316.1_2211	27.576	330	329
WP_002733534.1	lcl|NZ_JQRZ01000070.1_cds_WP_002741146.1_2094	28.846	312	329
WP_002733534.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733546.1_431	25.000	268	329
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	28.990	307	329
WP_002733534.1	lcl|NZ_JQRZ01000014.1_cds_WP_002732331.1_458	27.636	275	329
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_002744551.1_1611	28.339	307	329
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	26.908	249	329
WP_002733534.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	23.659	317	329
WP_002733534.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733698.1_439	26.277	274	329
WP_002733534.1	lcl|NZ_JQRZ01000109.1_cds_WP_002740236.1_2801	26.592	267	329
WP_002733534.1	lcl|NZ_JQRZ01000110.1_cds_WP_002721725.1_2807	25.223	337	329
WP_002733534.1	lcl|NZ_JQRZ01000028.1_cds_WP_002739935.1_1007	27.309	249	329
WP_002733534.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733757.1_429	30.994	171	329
WP_002733627.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733627.1_1581	99.625	267	267
WP_002733627.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740926.1_1622	28.492	179	267
WP_002733627.1	lcl|NZ_JQRZ01000013.1_cds_WP_002738295.1_428	26.699	206	267
WP_002733627.1	lcl|NZ_JQRZ01000108.1_cds_WP_002727921.1_2775	27.513	189	267
WP_002733627.1	lcl|NZ_JQRZ01000060.1_cds_WP_002729040.1_1922	33.636	110	267
WP_002733627.1	lcl|NZ_JQRZ01000096.1_cds_WP_002766579.1_2590	36.047	86	267
WP_002733627.1	lcl|NZ_JQRZ01000075.1_cds_WP_002729513.1_2193	26.344	186	267
WP_002740779.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740779.1_1582	100.000	509	509
WP_002740779.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728536.1_1719	28.223	287	509
WP_002740779.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728534.1_1718	31.111	90	509
WP_002740779.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740779.1_1582	100.000	509	509
WP_002740779.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728536.1_1719	28.223	287	509
WP_002740779.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728534.1_1718	31.111	90	509
WP_002740721.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	99.697	330	330
WP_002740721.1	lcl|NZ_JQRZ01000047.1_cds_WP_002744551.1_1611	27.213	305	330
WP_002740721.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	28.990	307	330
WP_002740721.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	25.275	273	330
WP_002740721.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	25.526	333	330
WP_002740721.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	28.369	282	330
