WP_002725873.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	93.902	82	106
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	92.994	314	314
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	58.730	63	314
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	27.711	249	314
WP_002733579.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	23.171	328	314
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	22.909	275	314
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	23.875	289	314
WP_002733579.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	24.540	326	314
WP_026054882.1	lcl|NZ_AFLN01000138.1_cds_WP_000604524.1_1197	85.479	365	365
WP_002733646.1	lcl|NZ_AFLN01000138.1_cds_WP_000884059.1_1196	95.676	185	185
WP_002733646.1	lcl|NZ_AFLN01000028.1_cds_WP_000351733.1_3065	40.714	140	185
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	97.872	329	329
WP_002733534.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	32.063	315	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	30.746	335	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	31.677	322	329
WP_002733534.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	31.803	305	329
WP_002733534.1	lcl|NZ_AFLN01000022.1_cds_WP_000649925.1_3391	30.183	328	329
WP_002733534.1	lcl|NZ_AFLN01000193.1_cds_WP_000709511.1_417	28.923	325	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000601375.1_1142	24.727	275	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	28.990	307	329
WP_002733534.1	lcl|NZ_AFLN01000035.1_cds_WP_000688695.1_2750	29.682	283	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000475904.1_1133	27.007	274	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	25.078	319	329
WP_002733534.1	lcl|NZ_AFLN01000059.1_cds_WP_001074785.1_2209	29.434	265	329
WP_002733534.1	lcl|NZ_AFLN01000128.1_cds_WP_001003555.1_1336	26.772	254	329
WP_002733534.1	lcl|NZ_AFLN01000138.1_cds_WP_000487322.1_1144	26.852	324	329
WP_002733627.1	lcl|NZ_AFLN01000138.1_cds_WP_000774262.1_1194	92.884	267	267
WP_002733627.1	lcl|NZ_AFLN01000138.1_cds_WP_000859505.1_1145	28.155	206	267
WP_002733627.1	lcl|NZ_AFLN01000138.1_cds_WP_000800438.1_1164	28.492	179	267
WP_002733627.1	lcl|NZ_AFLN01000138.1_cds_WP_000842260.1_1115	27.895	190	267
WP_002733627.1	lcl|NZ_AFLN01000173.1_cds_WP_000667727.1_608	31.818	110	267
WP_002733627.1	lcl|NZ_AFLN01000006.1_cds_WP_000805357.1_3630	27.660	188	267
WP_002740779.1	lcl|NZ_AFLN01000138.1_cds_WP_000612797.1_1193	96.071	509	509
WP_002740779.1	lcl|NZ_AFLN01000029.1_cds_WP_000291591.1_3021	26.852	324	509
WP_002740779.1	lcl|NZ_AFLN01000029.1_cds_WP_000364507.1_3020	31.111	90	509
WP_002740779.1	lcl|NZ_AFLN01000138.1_cds_WP_000612797.1_1193	96.071	509	509
WP_002740779.1	lcl|NZ_AFLN01000029.1_cds_WP_000291591.1_3021	26.852	324	509
WP_002740779.1	lcl|NZ_AFLN01000029.1_cds_WP_000364507.1_3020	31.111	90	509
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	95.455	330	330
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	28.664	307	330
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	27.068	266	330
WP_002740721.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	24.265	272	330
WP_002740721.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	26.582	316	330
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	24.625	333	330
WP_002740721.1	lcl|NZ_AFLN01000128.1_cds_WP_001003555.1_1336	27.888	251	330
WP_002740721.1	lcl|NZ_AFLN01000022.1_cds_WP_000649925.1_3391	29.249	253	330
WP_002740721.1	lcl|NZ_AFLN01000035.1_cds_WP_000688695.1_2750	25.571	219	330
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_000487322.1_1144	27.208	283	330
WP_002740721.1	lcl|NZ_AFLN01000138.1_cds_WP_000601375.1_1142	26.374	273	330
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	95.628	366	366
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	40.000	365	366
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	34.262	359	366
WP_002740826.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	28.232	379	366
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	28.090	356	366
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	32.113	355	366
WP_002740826.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	30.084	359	366
WP_002740826.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	26.957	345	366
WP_002740826.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	31.579	190	366
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	95.368	367	367
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	39.452	365	367
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	36.314	369	367
WP_002740861.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	31.383	376	367
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	36.000	325	367
WP_002740861.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	30.159	378	367
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	24.665	373	367
WP_002740861.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	26.404	356	367
WP_002740861.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	24.581	358	367
WP_002740729.1	lcl|NZ_AFLN01000138.1_cds_WP_000689743.1_1189	91.912	544	544
WP_002740729.1	lcl|NZ_AFLN01000138.1_cds_WP_000689743.1_1189	91.912	544	544
WP_002740998.1	lcl|NZ_AFLN01000138.1_cds_WP_000342713.1_1188	94.340	265	265
WP_002740998.1	lcl|NZ_AFLN01000162.1_cds_WP_001002663.1_738	46.091	243	265
WP_032853071.1	lcl|NZ_AFLN01000138.1_cds_WP_001246618.1_1187	92.258	310	310
WP_032853071.1	lcl|NZ_AFLN01000069.1_cds_WP_000501205.1_2020	36.513	304	310
WP_032853071.1	lcl|NZ_AFLN01000123.1_cds_WP_001183723.1_1445	26.471	306	310
WP_032853071.1	lcl|NZ_AFLN01000049.1_cds_WP_000279894.1_2383	23.282	262	310
WP_032853071.1	lcl|NZ_AFLN01000138.1_cds_WP_001246618.1_1187	92.258	310	310
WP_032853071.1	lcl|NZ_AFLN01000069.1_cds_WP_000501205.1_2020	36.513	304	310
WP_032853071.1	lcl|NZ_AFLN01000123.1_cds_WP_001183723.1_1445	26.471	306	310
WP_032853071.1	lcl|NZ_AFLN01000049.1_cds_WP_000279894.1_2383	23.282	262	310
WP_002740848.1	lcl|NZ_AFLN01000138.1_cds_WP_000479982.1_1186	93.182	264	264
WP_032853450.1	lcl|NZ_AFLN01000138.1_cds_WP_000715958.1_1185	95.349	129	130
WP_004777167.1	lcl|NZ_AFLN01000138.1_cds_WP_001088866.1_1184	97.222	144	144
WP_002740917.1	lcl|NZ_AFLN01000138.1_cds_WP_000517242.1_1183	95.475	221	221
WP_002740917.1	lcl|NZ_AFLN01000060.1_cds_WP_001082180.1_2199	29.487	78	221
WP_002740917.1	lcl|NZ_AFLN01000138.1_cds_WP_001206409.1_1173	30.097	103	221
