WP_002725873.1	lcl|NZ_RQGO01000005.1_cds_WP_135583224.1_127	62.162	74	106
WP_002733579.1	lcl|NZ_RQGO01000005.1_cds_WP_135583227.1_130	81.290	310	314
WP_002733579.1	lcl|NZ_RQGO01000019.1_cds_WP_135588384.1_1617	24.149	323	314
WP_002733579.1	lcl|NZ_RQGO01000019.1_cds_WP_135588334.1_1590	25.776	322	314
WP_002733579.1	lcl|NZ_RQGO01000005.1_cds_WP_135583226.1_129	21.918	219	314
WP_002733579.1	lcl|NZ_RQGO01000016.1_cds_WP_135585811.1_2700	21.925	187	314
WP_002733579.1	lcl|NZ_RQGO01000019.1_cds_WP_135587403.1_1030	22.630	327	314
WP_002733646.1	lcl|NZ_RQGO01000005.1_cds_WP_135583564.1_523	33.871	124	185
WP_002733534.1	lcl|NZ_RQGO01000019.1_cds_WP_135588384.1_1617	31.210	314	329
WP_002733534.1	lcl|NZ_RQGO01000019.1_cds_WP_135587403.1_1030	30.892	314	329
WP_002733534.1	lcl|NZ_RQGO01000005.1_cds_WP_135583226.1_129	27.381	336	329
WP_002733534.1	lcl|NZ_RQGO01000016.1_cds_WP_135585811.1_2700	28.571	336	329
WP_002733534.1	lcl|NZ_RQGO01000019.1_cds_WP_135588334.1_1590	28.296	311	329
WP_002733534.1	lcl|NZ_RQGO01000019.1_cds_WP_135587715.1_1219	27.692	325	329
WP_002733534.1	lcl|NZ_RQGO01000005.1_cds_WP_135583227.1_130	25.786	318	329
WP_002733534.1	lcl|NZ_RQGO01000016.1_cds_WP_208729531.1_2689	26.407	231	329
WP_002733534.1	lcl|NZ_RQGO01000005.1_cds_WP_135583268.1_171	25.373	268	329
WP_002733534.1	lcl|NZ_RQGO01000019.1_cds_WP_135588454.1_1680	27.711	249	329
WP_002733534.1	lcl|NZ_RQGO01000003.1_cds_WP_135588873.1_3466	22.179	257	329
WP_002733627.1	lcl|NZ_RQGO01000005.1_cds_WP_135583293.1_232	25.670	261	267
WP_002733627.1	lcl|NZ_RQGO01000019.1_cds_WP_135587830.1_1303	38.462	91	267
WP_002733627.1	lcl|NZ_RQGO01000019.1_cds_WP_135587594.1_1137	28.070	171	267
WP_002733627.1	lcl|NZ_RQGO01000005.1_cds_WP_135583225.1_128	24.413	213	267
WP_002733627.1	lcl|NZ_RQGO01000016.1_cds_WP_135585813.1_2701	27.461	193	267
WP_002740779.1	lcl|NZ_RQGO01000005.1_cds_WP_135583532.1_501	23.913	322	509
WP_002740779.1	lcl|NZ_RQGO01000005.1_cds_WP_135583531.1_500	28.302	106	509
WP_002740779.1	lcl|NZ_RQGO01000005.1_cds_WP_135583532.1_501	23.913	322	509
WP_002740779.1	lcl|NZ_RQGO01000005.1_cds_WP_135583531.1_500	28.302	106	509
WP_002740721.1	lcl|NZ_RQGO01000019.1_cds_WP_135588384.1_1617	27.536	276	330
WP_002740721.1	lcl|NZ_RQGO01000019.1_cds_WP_135587403.1_1030	23.741	278	330
WP_002740721.1	lcl|NZ_RQGO01000019.1_cds_WP_135588334.1_1590	25.455	330	330
WP_002740721.1	lcl|NZ_RQGO01000005.1_cds_WP_135583226.1_129	25.758	264	330
WP_002740721.1	lcl|NZ_RQGO01000019.1_cds_WP_135587702.1_1202	33.333	111	330
WP_002740721.1	lcl|NZ_RQGO01000016.1_cds_WP_135585811.1_2700	24.058	345	330
WP_002740721.1	lcl|NZ_RQGO01000019.1_cds_WP_135588454.1_1680	24.390	205	330
WP_002740721.1	lcl|NZ_RQGO01000003.1_cds_WP_135588873.1_3466	28.481	158	330
WP_002740826.1	lcl|NZ_RQGO01000005.1_cds_WP_135583243.1_146	35.632	348	366
WP_002740826.1	lcl|NZ_RQGO01000019.1_cds_WP_135587890.1_1339	28.609	381	366
WP_002740826.1	lcl|NZ_RQGO01000001.1_cds_WP_135587122.1_3021	29.050	358	366
WP_002740861.1	lcl|NZ_RQGO01000005.1_cds_WP_135583243.1_146	36.236	356	367
WP_002740861.1	lcl|NZ_RQGO01000001.1_cds_WP_135587122.1_3021	28.342	374	367
WP_002740861.1	lcl|NZ_RQGO01000019.1_cds_WP_135587890.1_1339	28.571	378	367
WP_002740861.1	lcl|NZ_RQGO01000010.1_cds_WP_135586544.1_2226	24.930	357	367
WP_002740861.1	lcl|NZ_RQGO01000012.1_cds_WP_135584995.1_2333	35.106	94	367
WP_002740998.1	lcl|NZ_RQGO01000010.1_cds_WP_135586449.1_2280	42.387	243	265
WP_032853071.1	lcl|NZ_RQGO01000023.1_cds_WP_135583022.1_3148	35.161	310	310
WP_032853071.1	lcl|NZ_RQGO01000012.1_cds_WP_135585127.1_2404	29.293	297	310
WP_032853071.1	lcl|NZ_RQGO01000005.1_cds_WP_135583675.1_588	22.137	262	310
WP_032853071.1	lcl|NZ_RQGO01000023.1_cds_WP_135583022.1_3148	35.161	310	310
WP_032853071.1	lcl|NZ_RQGO01000012.1_cds_WP_135585127.1_2404	29.293	297	310
WP_032853071.1	lcl|NZ_RQGO01000005.1_cds_WP_135583675.1_588	22.137	262	310
WP_002740917.1	lcl|NZ_RQGO01000005.1_cds_WP_135583717.1_614	30.928	97	221
WP_230456811.1	lcl|NZ_RQGO01000025.1_cds_WP_135586348.1_3310	27.570	214	388
WP_230456811.1	lcl|NZ_RQGO01000005.1_cds_WP_135583719.1_615	30.986	142	388
WP_230456811.1	lcl|NZ_RQGO01000016.1_cds_WP_135585663.1_2618	28.000	125	388
WP_230456811.1	lcl|NZ_RQGO01000005.1_cds_WP_135583136.1_35	26.812	138	388
WP_230456811.1	lcl|NZ_RQGO01000005.1_cds_WP_135583241.1_144	30.000	110	388
WP_230456811.1	lcl|NZ_RQGO01000005.1_cds_WP_135583240.1_143	27.941	136	388
WP_230456811.1	lcl|NZ_RQGO01000005.1_cds_WP_135584223.1_912	30.612	98	388
WP_002740724.1	lcl|NZ_RQGO01000010.1_cds_WP_135586824.1_2064	31.368	475	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587854.1_1319	42.105	247	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587960.1_1383	43.612	227	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587393.1_1024	39.655	232	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587389.1_1022	38.057	247	596
WP_002740724.1	lcl|NZ_RQGO01000018.1_cds_WP_244288247.1_1987	34.043	235	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583562.1_522	29.796	245	596
WP_002740724.1	lcl|NZ_RQGO01000015.1_cds_WP_135588760.1_3418	31.330	233	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587357.1_1005	29.130	230	596
WP_002740724.1	lcl|NZ_RQGO01000025.1_cds_WP_135586230.1_3231	31.304	230	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585345.1_2533	31.111	225	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583816.1_670	31.100	209	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135584325.1_495	26.168	214	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583284.1_223	30.000	250	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583340.1_286	25.911	247	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585055.1_2364	33.186	226	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585208.1_2454	31.884	207	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583307.1_249	29.956	227	596
WP_002740724.1	lcl|NZ_RQGO01000010.1_cds_WP_135586659.1_2161	26.749	243	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587432.1_1050	28.879	232	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587546.1_1113	25.301	249	596
WP_002740724.1	lcl|NZ_RQGO01000024.1_cds_WP_135583101.1_3600	25.221	226	596
WP_002740724.1	lcl|NZ_RQGO01000018.1_cds_WP_135584653.1_1837	30.108	186	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583295.1_234	27.854	219	596
WP_002740724.1	lcl|NZ_RQGO01000023.1_cds_WP_135582961.1_3078	28.696	230	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587433.1_1051	27.869	244	596
WP_002740724.1	lcl|NZ_RQGO01000003.1_cds_WP_135588867.1_3463	27.442	215	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583286.1_225	24.091	220	596
WP_002740724.1	lcl|NZ_RQGO01000001.1_cds_WP_135586971.1_2909	25.238	210	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585228.1_2466	25.000	212	596
WP_002740724.1	lcl|NZ_RQGO01000005.1_cds_WP_135583237.1_140	26.818	220	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587532.1_1105	27.419	186	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585347.1_2534	23.684	152	596
WP_002740724.1	lcl|NZ_RQGO01000012.1_cds_WP_135585347.1_2534	25.114	219	596
WP_002740724.1	lcl|NZ_RQGO01000010.1_cds_WP_135586824.1_2064	31.368	475	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587854.1_1319	42.105	247	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587960.1_1383	43.612	227	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587393.1_1024	39.655	232	596
WP_002740724.1	lcl|NZ_RQGO01000019.1_cds_WP_135587389.1_1022	38.057	247	596
WP_002740724.1	lcl|NZ_RQGO01000018.1_cds_WP_244288247.1_1987	34.043	235	596
