WP_002725873.1	lcl|NZ_QHCT01000002.1_cds_WP_100785494.1_2441	93.902	82	106
WP_002733579.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	63.548	310	314
WP_002733579.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	24.923	325	314
WP_002733579.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	24.731	186	314
WP_002733579.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	24.291	247	314
WP_002733579.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	21.429	168	314
WP_002733579.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	22.300	287	314
WP_002733646.1	lcl|NZ_QHCT01000002.1_cds_WP_118968509.1_2419	39.444	180	185
WP_002733646.1	lcl|NZ_QHCT01000002.1_cds_WP_118968247.1_2131	39.189	148	185
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	30.476	315	329
WP_002733534.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	31.562	320	329
WP_002733534.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	29.518	332	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	32.051	312	329
WP_002733534.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	27.381	336	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	29.193	322	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	28.529	333	329
WP_002733534.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	25.080	311	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	25.899	278	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_241547814.1_1104	26.316	247	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	26.718	262	329
WP_002733534.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	26.136	264	329
WP_002733534.1	lcl|NZ_QHCT01000002.1_cds_WP_118968498.1_2406	24.453	274	329
WP_002733534.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	25.969	258	329
WP_002733534.1	lcl|NZ_QHCT01000001.1_cds_WP_118966552.1_429	30.233	129	329
WP_002733627.1	lcl|NZ_QHCT01000002.1_cds_WP_118968523.1_2435	26.939	245	267
WP_002733627.1	lcl|NZ_QHCT01000001.1_cds_WP_118967514.1_1477	34.483	116	267
WP_002733627.1	lcl|NZ_QHCT01000002.1_cds_WP_118968482.1_2386	24.868	189	267
WP_002733627.1	lcl|NZ_QHCT01000001.1_cds_WP_118967401.1_1366	32.039	103	267
WP_002733627.1	lcl|NZ_QHCT01000010.1_cds_WP_174715106.1_56	35.938	64	267
WP_002740779.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	26.113	337	509
