WP_002725873.1	lcl|NZ_AOVF01000047.1_cds_WP_000340715.1_684	93.902	82	106
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	92.994	314	314
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_000093099.1_705	58.730	63	314
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	27.711	249	314
WP_002733579.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	23.171	328	314
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	22.909	275	314
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	23.875	289	314
WP_002733579.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	24.540	326	314
WP_026054882.1	lcl|NZ_AOVF01000047.1_cds_WP_000604524.1_686	85.479	365	365
WP_002733646.1	lcl|NZ_AOVF01000047.1_cds_WP_000884059.1_687	95.676	185	185
WP_002733646.1	lcl|NZ_AOVF01000084.1_cds_WP_000351733.1_1786	40.714	140	185
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	97.568	329	329
WP_002733534.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	32.063	315	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	30.746	335	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	31.677	322	329
WP_002733534.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	31.803	305	329
WP_002733534.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	30.183	328	329
WP_002733534.1	lcl|NZ_AOVF01000045.1_cds_WP_000709511.1_679	28.923	325	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	24.727	275	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	28.990	307	329
WP_002733534.1	lcl|NZ_AOVF01000062.1_cds_WP_000688695.1_1093	29.682	283	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000475904.1_750	27.007	274	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	25.078	319	329
WP_002733534.1	lcl|NZ_AOVF01000078.1_cds_WP_001074785.1_1580	29.434	265	329
WP_002733534.1	lcl|NZ_AOVF01000105.1_cds_WP_001003555.1_2320	26.772	254	329
WP_002733534.1	lcl|NZ_AOVF01000047.1_cds_WP_000487322.1_739	26.852	324	329
WP_002733627.1	lcl|NZ_AOVF01000047.1_cds_WP_000774262.1_689	92.884	267	267
WP_002733627.1	lcl|NZ_AOVF01000047.1_cds_WP_000859505.1_738	28.155	206	267
WP_002733627.1	lcl|NZ_AOVF01000047.1_cds_WP_000800438.1_719	28.492	179	267
WP_002733627.1	lcl|NZ_AOVF01000047.1_cds_WP_000842260.1_768	27.895	190	267
WP_002733627.1	lcl|NZ_AOVF01000095.1_cds_WP_000667727.1_2039	31.818	110	267
WP_002733627.1	lcl|NZ_AOVF01000068.1_cds_WP_000805357.1_1278	27.660	188	267
WP_002740779.1	lcl|NZ_AOVF01000047.1_cds_WP_000612797.1_690	96.071	509	509
WP_002740779.1	lcl|NZ_AOVF01000078.1_cds_WP_000291591.1_1656	26.852	324	509
WP_002740779.1	lcl|NZ_AOVF01000078.1_cds_WP_000364507.1_1655	31.111	90	509
WP_002740779.1	lcl|NZ_AOVF01000047.1_cds_WP_000612797.1_690	96.071	509	509
WP_002740779.1	lcl|NZ_AOVF01000078.1_cds_WP_000291591.1_1656	26.852	324	509
WP_002740779.1	lcl|NZ_AOVF01000078.1_cds_WP_000364507.1_1655	31.111	90	509
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	95.455	330	330
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	28.664	307	330
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	27.068	266	330
WP_002740721.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	24.265	272	330
WP_002740721.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	26.582	316	330
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	24.625	333	330
WP_002740721.1	lcl|NZ_AOVF01000105.1_cds_WP_001003555.1_2320	27.888	251	330
WP_002740721.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	29.249	253	330
WP_002740721.1	lcl|NZ_AOVF01000062.1_cds_WP_000688695.1_1093	25.571	219	330
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_000487322.1_739	27.208	283	330
WP_002740721.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	26.374	273	330
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_001198107.1_692	95.628	366	366
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_000608295.1_693	40.000	365	366
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_000575178.1_761	34.262	359	366
WP_002740826.1	lcl|NZ_AOVF01000061.1_cds_WP_001281953.1_1076	28.232	379	366
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_000346036.1_722	28.090	356	366
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_000582222.1_703	32.113	355	366
WP_002740826.1	lcl|NZ_AOVF01000131.1_cds_WP_000538752.1_3065	30.084	359	366
WP_002740826.1	lcl|NZ_AOVF01000047.1_cds_WP_000947844.1_715	26.957	345	366
WP_002740826.1	lcl|NZ_AOVF01000102.1_cds_WP_001982414.1_2189	31.579	190	366
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_000608295.1_693	95.368	367	367
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_001198107.1_692	39.452	365	367
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_000575178.1_761	36.314	369	367
WP_002740861.1	lcl|NZ_AOVF01000131.1_cds_WP_000538752.1_3065	31.383	376	367
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_000582222.1_703	36.000	325	367
WP_002740861.1	lcl|NZ_AOVF01000061.1_cds_WP_001281953.1_1076	30.159	378	367
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_000346036.1_722	24.665	373	367
WP_002740861.1	lcl|NZ_AOVF01000047.1_cds_WP_000947844.1_715	26.404	356	367
WP_002740861.1	lcl|NZ_AOVF01000102.1_cds_WP_001982414.1_2189	24.581	358	367
WP_002740729.1	lcl|NZ_AOVF01000047.1_cds_WP_000689743.1_694	91.912	544	544
WP_002740729.1	lcl|NZ_AOVF01000047.1_cds_WP_000689743.1_694	91.912	544	544
WP_002740998.1	lcl|NZ_AOVF01000047.1_cds_WP_000342713.1_695	94.340	265	265
WP_002740998.1	lcl|NZ_AOVF01000094.1_cds_WP_001002663.1_2019	46.091	243	265
WP_032853071.1	lcl|NZ_AOVF01000047.1_cds_WP_001246618.1_696	92.258	310	310
WP_032853071.1	lcl|NZ_AOVF01000112.1_cds_WP_000501205.1_2599	36.513	304	310
WP_032853071.1	lcl|NZ_AOVF01000091.1_cds_WP_001183723.1_1969	26.471	306	310
WP_032853071.1	lcl|NZ_AOVF01000124.1_cds_WP_000279894.1_2848	23.282	262	310
WP_032853071.1	lcl|NZ_AOVF01000047.1_cds_WP_001246618.1_696	92.258	310	310
WP_032853071.1	lcl|NZ_AOVF01000112.1_cds_WP_000501205.1_2599	36.513	304	310
WP_032853071.1	lcl|NZ_AOVF01000091.1_cds_WP_001183723.1_1969	26.471	306	310
WP_032853071.1	lcl|NZ_AOVF01000124.1_cds_WP_000279894.1_2848	23.282	262	310
WP_002740848.1	lcl|NZ_AOVF01000047.1_cds_WP_000479982.1_697	93.182	264	264
WP_032853450.1	lcl|NZ_AOVF01000047.1_cds_WP_000715958.1_698	95.349	129	130
WP_004777167.1	lcl|NZ_AOVF01000047.1_cds_WP_001088866.1_699	97.222	144	144
WP_002740917.1	lcl|NZ_AOVF01000047.1_cds_WP_000517242.1_700	95.475	221	221
WP_002740917.1	lcl|NZ_AOVF01000125.1_cds_WP_001082180.1_2914	29.487	78	221
WP_002740917.1	lcl|NZ_AOVF01000047.1_cds_WP_001206409.1_710	30.097	103	221
WP_002740917.1	lcl|NZ_AOVF01000028.1_cds_WP_001069834.1_404	28.440	109	221
WP_002740692.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	27.152	151	283
WP_230456811.1	lcl|NZ_AOVF01000125.1_cds_WP_001082180.1_2914	30.588	170	388
WP_230456811.1	lcl|NZ_AOVF01000028.1_cds_WP_000347681.1_403	32.168	143	388
WP_230456811.1	lcl|NZ_AOVF01000047.1_cds_WP_002082140.1_726	34.746	118	388
WP_230456811.1	lcl|NZ_AOVF01000047.1_cds_WP_001206409.1_710	30.201	149	388
WP_230456811.1	lcl|NZ_AOVF01000020.1_cds_WP_000402845.1_209	27.891	147	388
WP_230456811.1	lcl|NZ_AOVF01000100.1_cds_WP_000283287.1_2149	22.353	170	388
WP_230456811.1	lcl|NZ_AOVF01000047.1_cds_WP_000661932.1_735	22.277	202	388
WP_002740804.1	lcl|NZ_AOVF01000047.1_cds_WP_001106774.1_707	44.022	368	411
WP_002740724.1	lcl|NZ_AOVF01000047.1_cds_WP_000834715.1_708	65.017	586	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000172202.1_3133	31.102	508	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000667646.1_3090	35.154	421	596
WP_002740724.1	lcl|NZ_AOVF01000104.1_cds_WP_000828455.1_2259	41.202	233	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_001052498.1_2299	32.773	238	596
WP_002740724.1	lcl|NZ_AOVF01000035.1_cds_WP_000536762.1_482	32.536	209	596
WP_002740724.1	lcl|NZ_AOVF01000138.1_cds_WP_001161019.1_3378	28.270	237	596
WP_002740724.1	lcl|NZ_AOVF01000138.1_cds_WP_000510777.1_3279	30.472	233	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000942282.1_3147	27.935	247	596
WP_002740724.1	lcl|NZ_AOVF01000078.1_cds_WP_000047473.1_1650	27.103	214	596
WP_002740724.1	lcl|NZ_AOVF01000053.1_cds_WP_000666552.1_852	30.172	232	596
WP_002740724.1	lcl|NZ_AOVF01000084.1_cds_WP_000433117.1_1817	27.731	238	596
WP_002740724.1	lcl|NZ_AOVF01000084.1_cds_WP_001089500.1_1785	28.033	239	596
WP_002740724.1	lcl|NZ_AOVF01000082.1_cds_WP_000603361.1_1727	26.786	224	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_000619175.1_2343	29.876	241	596
WP_002740724.1	lcl|NZ_AOVF01000014.1_cds_WP_000598571.1_116	28.125	224	596
WP_002740724.1	lcl|NZ_AOVF01000147.1_cds_WP_001288326.1_3751	31.250	240	596
WP_002740724.1	lcl|NZ_AOVF01000107.1_cds_WP_001982953.1_2452	27.805	205	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_000218838.1_2344	28.829	222	596
WP_002740724.1	lcl|NZ_AOVF01000082.1_cds_WP_000054169.1_1743	25.116	215	596
WP_002740724.1	lcl|NZ_AOVF01000025.1_cds_WP_000184524.1_328	26.512	215	596
WP_002740724.1	lcl|NZ_AOVF01000013.1_cds_WP_001141158.1_105	26.829	246	596
WP_002740724.1	lcl|NZ_AOVF01000017.1_cds_WP_001049205.1_155	25.000	224	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000136057.1_3041	24.664	223	596
WP_002740724.1	lcl|NZ_AOVF01000032.1_cds_WP_000590867.1_447	27.907	215	596
WP_002740724.1	lcl|NZ_AOVF01000038.1_cds_WP_000675807.1_564	23.643	258	596
WP_002740724.1	lcl|NZ_AOVF01000016.1_cds_WP_000052667.1_140	25.854	205	596
WP_002740724.1	lcl|NZ_AOVF01000047.1_cds_WP_000834715.1_708	65.017	586	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000172202.1_3133	31.102	508	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000667646.1_3090	35.154	421	596
WP_002740724.1	lcl|NZ_AOVF01000104.1_cds_WP_000828455.1_2259	41.202	233	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_001052498.1_2299	32.773	238	596
WP_002740724.1	lcl|NZ_AOVF01000035.1_cds_WP_000536762.1_482	32.536	209	596
WP_002740724.1	lcl|NZ_AOVF01000138.1_cds_WP_001161019.1_3378	28.270	237	596
WP_002740724.1	lcl|NZ_AOVF01000138.1_cds_WP_000510777.1_3279	30.472	233	596
WP_002740724.1	lcl|NZ_AOVF01000131.1_cds_WP_000942282.1_3147	27.935	247	596
WP_002740724.1	lcl|NZ_AOVF01000078.1_cds_WP_000047473.1_1650	27.103	214	596
WP_002740724.1	lcl|NZ_AOVF01000053.1_cds_WP_000666552.1_852	30.172	232	596
WP_002740724.1	lcl|NZ_AOVF01000084.1_cds_WP_000433117.1_1817	27.731	238	596
WP_002740724.1	lcl|NZ_AOVF01000084.1_cds_WP_001089500.1_1785	28.033	239	596
WP_002740724.1	lcl|NZ_AOVF01000082.1_cds_WP_000603361.1_1727	26.786	224	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_000619175.1_2343	29.876	241	596
WP_002740724.1	lcl|NZ_AOVF01000014.1_cds_WP_000598571.1_116	28.125	224	596
WP_002740724.1	lcl|NZ_AOVF01000147.1_cds_WP_001288326.1_3751	31.250	240	596
WP_002740724.1	lcl|NZ_AOVF01000107.1_cds_WP_001982953.1_2452	27.805	205	596
WP_002740724.1	lcl|NZ_AOVF01000105.1_cds_WP_000218838.1_2344	28.829	222	596
