WP_002725873.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	93.902	82	106
WP_002733579.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	92.994	314	314
WP_002733579.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	23.171	328	314
WP_002733579.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	27.309	249	314
WP_002733579.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	23.875	289	314
WP_002733579.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	24.540	326	314
WP_026054882.1	lcl|NZ_JQOZ01000002.1_cds_WP_000604524.1_30	85.479	365	365
WP_002733646.1	lcl|NZ_JQOZ01000002.1_cds_WP_000884059.1_31	95.676	185	185
WP_002733646.1	lcl|NZ_JQOZ01000013.1_cds_WP_000351733.1_522	40.714	140	185
WP_002733534.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	98.480	329	329
WP_002733534.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	32.063	315	329
WP_002733534.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	30.746	335	329
WP_002733534.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	31.475	305	329
WP_002733534.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	30.183	328	329
WP_002733534.1	lcl|NZ_JQOZ01000030.1_cds_WP_000709513.1_1216	29.129	333	329
WP_002733534.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	28.990	307	329
WP_002733534.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	29.682	283	329
WP_002733534.1	lcl|NZ_JQOZ01000028.1_cds_WP_000475904.1_1110	27.007	274	329
WP_002733534.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	25.078	319	329
WP_002733534.1	lcl|NZ_JQOZ01000153.1_cds_WP_001074785.1_3424	29.434	265	329
WP_002733534.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	26.378	254	329
WP_002733534.1	lcl|NZ_JQOZ01000002.1_cds_WP_000378097.1_52	24.419	172	329
WP_002733627.1	lcl|NZ_JQOZ01000002.1_cds_WP_000774262.1_33	92.884	267	267
WP_002733627.1	lcl|NZ_JQOZ01000028.1_cds_WP_000842260.1_1128	27.895	190	267
WP_002733627.1	lcl|NZ_JQOZ01000149.1_cds_WP_000667727.1_3373	31.818	110	267
WP_002733627.1	lcl|NZ_JQOZ01000081.1_cds_WP_000805357.1_2382	27.660	188	267
WP_002740779.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	96.660	509	509
WP_002740779.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.852	324	509
WP_002740779.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	31.111	90	509
WP_002740779.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	96.660	509	509
WP_002740779.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.852	324	509
WP_002740779.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	31.111	90	509
WP_002740721.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	95.455	330	330
WP_002740721.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	28.990	307	330
WP_002740721.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	24.632	272	330
WP_002740721.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	26.582	316	330
WP_002740721.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	24.625	333	330
WP_002740721.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	27.092	251	330
WP_002740721.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	29.249	253	330
WP_002740721.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	24.658	219	330
WP_002740826.1	lcl|NZ_JQOZ01000002.1_cds_WP_001198107.1_36	95.628	366	366
WP_002740826.1	lcl|NZ_JQOZ01000002.1_cds_WP_000608292.1_37	39.726	365	366
WP_002740826.1	lcl|NZ_JQOZ01000028.1_cds_WP_000575178.1_1121	34.262	359	366
WP_002740826.1	lcl|NZ_JQOZ01000019.1_cds_WP_001281953.1_880	28.232	379	366
WP_002740826.1	lcl|NZ_JQOZ01000002.1_cds_WP_000172657.1_53	31.937	382	366
WP_002740826.1	lcl|NZ_JQOZ01000177.1_cds_WP_000538750.1_3666	30.084	359	366
WP_002740826.1	lcl|NZ_JQOZ01000135.1_cds_WP_001982414.1_3245	31.579	190	366
WP_002740861.1	lcl|NZ_JQOZ01000002.1_cds_WP_000608292.1_37	95.368	367	367
