WP_002725873.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	91.463	82	106
WP_002733579.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	92.675	314	314
WP_002733579.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	27.309	249	314
WP_002733579.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	23.171	328	314
WP_002733579.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	22.909	275	314
WP_002733579.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.776	281	314
WP_002733579.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	25.152	330	314
WP_026054882.1	lcl|NZ_AHMW02000038.1_cds_WP_004777161.1_2152	86.575	365	365
WP_002733646.1	lcl|NZ_AHMW02000038.1_cds_WP_004753627.1_2153	97.297	185	185
WP_002733646.1	lcl|NZ_AHMW02000042.1_cds_WP_004752075.1_1613	41.429	140	185
WP_002733534.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	97.872	329	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	31.429	315	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	30.408	319	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	30.448	335	329
WP_002733534.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	31.818	308	329
WP_002733534.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	30.816	331	329
WP_002733534.1	lcl|NZ_AHMW02000030.1_cds_WP_004762820.1_2347	28.701	331	329
WP_002733534.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	30.182	275	329
WP_002733534.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	29.316	307	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	24.254	268	329
WP_002733534.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	26.493	268	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_002733698.1_239	26.277	274	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	26.230	244	329
WP_002733534.1	lcl|NZ_AHMW02000017.1_cds_WP_004751780.1_3196	28.302	265	329
WP_002733534.1	lcl|NZ_AHMW02000028.1_cds_WP_004750263.1_2779	25.573	262	329
WP_002733534.1	lcl|NZ_AHMW02000054.1_cds_WP_004763691.1_228	26.935	323	329
WP_002733534.1	lcl|NZ_AHMW02000053.1_cds_WP_004759524.1_655	27.572	243	329
WP_002733627.1	lcl|NZ_AHMW02000038.1_cds_WP_004762941.1_2155	97.378	267	267
WP_002733627.1	lcl|NZ_AHMW02000054.1_cds_WP_004763753.1_227	27.670	206	267
WP_002733627.1	lcl|NZ_AHMW02000054.1_cds_WP_004763719.1_207	27.374	179	267
WP_002733627.1	lcl|NZ_AHMW02000054.1_cds_WP_004754191.1_258	27.513	189	267
WP_002733627.1	lcl|NZ_AHMW02000048.1_cds_WP_004758023.1_1320	33.929	112	267
WP_002733627.1	lcl|NZ_AHMW02000019.1_cds_WP_004758210.1_3075	27.660	188	267
WP_002740779.1	lcl|NZ_AHMW02000038.1_cds_WP_016753424.1_2156	99.607	509	509
WP_002740779.1	lcl|NZ_AHMW02000017.1_cds_WP_004751764.1_3125	25.758	330	509
WP_002740779.1	lcl|NZ_AHMW02000017.1_cds_WP_004752264.1_3126	31.111	90	509
WP_002740779.1	lcl|NZ_AHMW02000038.1_cds_WP_016753424.1_2156	99.607	509	509
WP_002740779.1	lcl|NZ_AHMW02000017.1_cds_WP_004751764.1_3125	25.758	330	509
WP_002740779.1	lcl|NZ_AHMW02000017.1_cds_WP_004752264.1_3126	31.111	90	509
WP_002740721.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	98.182	330	330
WP_002740721.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	28.387	310	330
WP_002740721.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	25.461	271	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	25.940	266	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	25.749	334	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	25.938	320	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	27.092	251	330
WP_002740721.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	29.249	253	330
WP_002740721.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	25.106	235	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004763691.1_228	26.316	323	330
WP_002740721.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	23.551	276	330
WP_002740826.1	lcl|NZ_AHMW02000054.1_cds_WP_004753906.1_251	34.670	349	366
WP_002740826.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	28.760	379	366
WP_002740826.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	28.371	356	366
WP_002740826.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	32.591	359	366
WP_002740826.1	lcl|NZ_AHMW02000056.1_cds_WP_004752829.1_92	30.641	359	366
WP_002740826.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	28.280	343	366
WP_002740826.1	lcl|NZ_AHMW02000053.1_cds_WP_004771239.1_605	32.105	190	366
WP_002740861.1	lcl|NZ_AHMW02000054.1_cds_WP_004753906.1_251	35.440	364	367
WP_002740861.1	lcl|NZ_AHMW02000056.1_cds_WP_004752829.1_92	30.645	372	367
WP_002740861.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	41.048	229	367
WP_002740861.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	30.952	378	367
WP_002740861.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	24.933	373	367
WP_002740861.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	25.069	363	367
WP_002740861.1	lcl|NZ_AHMW02000053.1_cds_WP_004771239.1_605	24.302	358	367
