WP_002725873.1	lcl|NZ_AFLF01000123.1_cds_WP_000340715.1_1368	93.902	82	106
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	92.994	314	314
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_000093099.1_1347	58.730	63	314
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	27.711	249	314
WP_002733579.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	23.171	328	314
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	22.909	275	314
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.875	289	314
WP_002733579.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	24.540	326	314
WP_026054882.1	lcl|NZ_AFLF01000123.1_cds_WP_000604524.1_1366	85.479	365	365
WP_002733646.1	lcl|NZ_AFLF01000123.1_cds_WP_000884059.1_1365	95.676	185	185
WP_002733646.1	lcl|NZ_AFLF01000023.1_cds_WP_000351733.1_3456	40.714	140	185
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	97.872	329	329
WP_002733534.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	32.063	315	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	30.746	335	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	31.677	322	329
WP_002733534.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	31.803	305	329
WP_002733534.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	30.183	328	329
WP_002733534.1	lcl|NZ_AFLF01000232.1_cds_WP_000709511.1_64	28.923	325	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	24.727	275	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	28.990	307	329
WP_002733534.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	29.682	283	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000475904.1_1302	27.007	274	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	25.078	319	329
WP_002733534.1	lcl|NZ_AFLF01000061.1_cds_WP_001074785.1_2272	29.434	265	329
WP_002733534.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	26.772	254	329
WP_002733534.1	lcl|NZ_AFLF01000123.1_cds_WP_000487322.1_1313	26.852	324	329
WP_002733627.1	lcl|NZ_AFLF01000123.1_cds_WP_000774262.1_1363	92.884	267	267
