WP_002725873.1	lcl|NZ_AHNA02000003.1_cds_WP_000340715.1_3874	93.902	82	106
WP_002733579.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	93.548	310	314
WP_002733579.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	23.171	328	314
WP_002733579.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	22.302	278	314
WP_002733579.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	24.221	289	314
WP_002733579.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	23.009	226	314
WP_002733646.1	lcl|NZ_AHNA02000017.1_cds_WP_000351733.1_3121	40.714	140	185
WP_002733646.1	lcl|NZ_AHNA02000003.1_cds_WP_001047906.1_3842	33.898	177	185
WP_002733534.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	32.063	315	329
WP_002733534.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	30.530	321	329
WP_002733534.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	31.045	335	329
WP_002733534.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	31.803	305	329
WP_002733534.1	lcl|NZ_AHNA02000023.1_cds_WP_000649924.1_2861	30.183	328	329
WP_002733534.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	29.508	305	329
WP_002733534.1	lcl|NZ_AHNA02000047.1_cds_WP_000709513.1_1439	29.129	333	329
WP_002733534.1	lcl|NZ_AHNA02000058.1_cds_WP_000688693.1_1194	29.682	283	329
WP_002733534.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	25.076	331	329
WP_002733534.1	lcl|NZ_AHNA02000003.1_cds_WP_000475907.1_3818	26.250	240	329
WP_002733534.1	lcl|NZ_AHNA02000037.1_cds_WP_001074779.1_1897	29.057	265	329
WP_002733534.1	lcl|NZ_AHNA02000042.1_cds_WP_001003557.1_1747	26.772	254	329
WP_002733627.1	lcl|NZ_AHNA02000003.1_cds_WP_000043899.1_3822	26.122	245	267
WP_002733627.1	lcl|NZ_AHNA02000003.1_cds_WP_000842260.1_3800	27.895	190	267
WP_002733627.1	lcl|NZ_AHNA02000046.1_cds_WP_000667727.1_1466	31.818	110	267
WP_002733627.1	lcl|NZ_AHNA02000063.1_cds_WP_000805357.1_759	27.660	188	267
WP_002740779.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	26.852	324	509
WP_002740779.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	31.111	90	509
WP_002740779.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	26.852	324	509
WP_002740779.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	31.111	90	509
WP_002740721.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	22.545	275	330
WP_002740721.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	24.265	272	330
