WP_002725873.1	lcl|NZ_JADDXL010000008.1_cds_WP_002725873.1_3286	100.000	106	106
WP_002733579.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	100.000	314	314
WP_002733579.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	24.615	325	314
WP_002733579.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	26.908	249	314
WP_002733579.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	23.132	281	314
WP_002733579.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	25.723	311	314
WP_002733579.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	20.809	173	314
WP_002733579.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	24.503	151	314
WP_002733579.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	24.848	330	314
WP_026054882.1	lcl|NZ_JADDXL010000008.1_cds_WP_026054882.1_3288	99.726	365	365
WP_002733646.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733646.1_3289	100.000	185	185
WP_002733646.1	lcl|NZ_JADDXL010000001.1_cds_WP_002721790.1_1038	36.364	154	185
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	100.000	329	329
WP_002733534.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	29.841	315	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	31.045	335	329
WP_002733534.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	31.190	311	329
WP_002733534.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	27.273	341	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733638.1_3327	27.647	340	329
WP_002733534.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728316.1_1810	27.576	330	329
WP_002733534.1	lcl|NZ_JADDXL010000006.1_cds_WP_002741146.1_3143	28.846	312	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733546.1_3356	25.000	268	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	28.990	307	329
WP_002733534.1	lcl|NZ_JADDXL010000006.1_cds_WP_002732331.1_3054	27.636	275	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002744551.1_3321	28.339	307	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	26.908	249	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	23.659	317	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733698.1_3364	26.277	274	329
WP_002733534.1	lcl|NZ_JADDXL010000051.1_cds_WP_002740236.1_2800	26.592	267	329
WP_002733534.1	lcl|NZ_JADDXL010000007.1_cds_WP_002721725.1_3198	25.223	337	329
WP_002733534.1	lcl|NZ_JADDXL010000017.1_cds_WP_002739935.1_725	27.309	249	329
WP_002733534.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733757.1_3354	30.994	171	329
WP_002733627.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733627.1_3291	99.625	267	267
WP_002733627.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740926.1_3332	28.492	179	267
WP_002733627.1	lcl|NZ_JADDXL010000008.1_cds_WP_002738295.1_3353	26.699	206	267
WP_002733627.1	lcl|NZ_JADDXL010000008.1_cds_WP_002727921.1_3382	27.513	189	267
WP_002733627.1	lcl|NZ_JADDXL010000044.1_cds_WP_002729040.1_2579	33.636	110	267
WP_002733627.1	lcl|NZ_JADDXL010000031.1_cds_WP_002766579.1_2011	36.047	86	267
WP_002733627.1	lcl|NZ_JADDXL010000021.1_cds_WP_002729513.1_1256	26.344	186	267
WP_002740779.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740779.1_3292	100.000	509	509
WP_002740779.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728536.1_51	28.223	287	509
WP_002740779.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728534.1_52	31.111	90	509
WP_002740779.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740779.1_3292	100.000	509	509
WP_002740779.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728536.1_51	28.223	287	509
WP_002740779.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728534.1_52	31.111	90	509
