WP_002725873.1	lcl|NZ_AFJZ01000786.1_cds_WP_000340715.1_44	93.902	82	106
WP_002733579.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	92.780	277	314
WP_002733579.1	lcl|NZ_AFJZ01000316.1_cds_LEP2GSC100_RS21845_2355	93.939	33	314
WP_002733579.1	lcl|NZ_AFJZ01000316.1_cds_WP_000093099.1_2335	58.730	63	314
WP_002733579.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	27.711	249	314
WP_002733579.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	23.171	328	314
WP_002733579.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	22.909	275	314
WP_002733579.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	23.875	289	314
WP_002733579.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	24.540	326	314
WP_026054882.1	lcl|NZ_AFJZ01000316.1_cds_WP_000604524.1_2354	85.479	365	365
WP_002733646.1	lcl|NZ_AFJZ01000316.1_cds_WP_000884059.1_2353	95.676	185	185
WP_002733646.1	lcl|NZ_AFJZ01000290.1_cds_WP_000351733.1_2816	40.714	140	185
WP_002733534.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	97.872	329	329
WP_002733534.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	32.063	315	329
WP_002733534.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	30.746	335	329
WP_002733534.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	31.677	322	329
WP_002733534.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	31.803	305	329
WP_002733534.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	30.183	328	329
WP_002733534.1	lcl|NZ_AFJZ01000721.1_cds_WP_000709511.1_303	28.923	325	329
WP_002733534.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	24.727	275	329
WP_002733534.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	28.990	307	329
WP_002733534.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	29.682	283	329
WP_002733534.1	lcl|NZ_AFJZ01000132.1_cds_WP_000475899.1_3385	26.506	249	329
WP_002733534.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	26.523	279	329
WP_002733534.1	lcl|NZ_AFJZ01000363.1_cds_WP_001074785.1_1885	29.434	265	329
WP_002733534.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	26.772	254	329
WP_002733534.1	lcl|NZ_AFJZ01000189.1_cds_WP_000487322.1_3213	26.852	324	329
WP_002733627.1	lcl|NZ_AFJZ01000316.1_cds_WP_000774262.1_2351	92.884	267	267
WP_002733627.1	lcl|NZ_AFJZ01000189.1_cds_WP_000859505.1_3212	28.155	206	267
WP_002733627.1	lcl|NZ_AFJZ01000175.1_cds_WP_000800438.1_3242	28.492	179	267
WP_002733627.1	lcl|NZ_AFJZ01000718.1_cds_WP_000842260.1_333	27.895	190	267
WP_002733627.1	lcl|NZ_AFJZ01000389.1_cds_WP_000667727.1_1729	31.818	110	267
WP_002733627.1	lcl|NZ_AFJZ01000110.1_cds_WP_000805357.1_3486	27.660	188	267
WP_002740779.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	96.071	509	509
WP_002740779.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	26.852	324	509
WP_002740779.1	lcl|NZ_AFJZ01000411.1_cds_WP_000364507.1_1543	31.111	90	509
WP_002740779.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	96.071	509	509
WP_002740779.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	26.852	324	509
