WP_002725873.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	100.000	106	106
WP_002733579.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	98.726	314	314
WP_002733579.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	24.308	325	314
WP_002733579.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	22.277	202	314
WP_002733579.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	25.137	183	314
WP_002733579.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	23.868	243	314
WP_002733579.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	25.723	311	314
WP_002733579.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	20.809	173	314
WP_002733646.1	lcl|NZ_JADDXA010000001.1_cds_WP_002750963.1_866	36.364	154	185
WP_002733646.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669938.1_1053	33.898	177	185
WP_002733534.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	31.153	321	329
WP_002733534.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	30.476	315	329
WP_002733534.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	31.343	335	329
WP_002733534.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	31.511	311	329
WP_002733534.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	29.180	305	329
WP_002733534.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	27.273	341	329
WP_002733534.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	29.712	313	329
WP_002733534.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	27.576	330	329
WP_002733534.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	26.277	274	329
WP_002733534.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	27.309	249	329
WP_002733534.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.592	267	329
WP_002733534.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669959.1_2460	25.632	277	329
WP_002733534.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.629	337	329
