WP_002725873.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	93.902	82	106
WP_002733579.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	92.994	314	314
WP_002733579.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	23.171	328	314
WP_002733579.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	27.309	249	314
WP_002733579.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.221	289	314
WP_002733579.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	24.540	326	314
WP_026054882.1	lcl|NZ_AKXF02000030.1_cds_WP_000604524.1_1062	85.479	365	365
WP_002733646.1	lcl|NZ_AKXF02000030.1_cds_WP_000884058.1_1063	95.676	185	185
WP_002733646.1	lcl|NZ_AKXF02000031.1_cds_WP_000351733.1_742	40.714	140	185
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	98.480	329	329
WP_002733534.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	32.063	315	329
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	31.045	335	329
WP_002733534.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	31.803	305	329
WP_002733534.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	30.183	328	329
WP_002733534.1	lcl|NZ_AKXF02000017.1_cds_WP_000709512.1_2274	28.829	333	329
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	28.990	307	329
WP_002733534.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	31.016	187	329
WP_002733534.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	29.412	85	329
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_000475906.1_1114	26.277	274	329
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	24.765	319	329
WP_002733534.1	lcl|NZ_AKXF02000016.1_cds_WP_001074785.1_2472	29.434	265	329
WP_002733534.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	27.165	254	329
WP_002733534.1	lcl|NZ_AKXF02000030.1_cds_WP_000378096.1_1084	24.419	172	329
WP_002733627.1	lcl|NZ_AKXF02000030.1_cds_WP_000774257.1_1065	93.258	267	267
WP_002733627.1	lcl|NZ_AKXF02000030.1_cds_WP_000842260.1_1132	27.895	190	267
WP_002733627.1	lcl|NZ_AKXF02000006.1_cds_WP_000667728.1_3347	31.818	110	267
WP_002733627.1	lcl|NZ_AKXF02000014.1_cds_WP_000805356.1_2729	27.660	188	267
WP_002740779.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	96.857	509	509
WP_002740779.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.852	324	509
WP_002740779.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	509
WP_002740779.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	96.857	509	509
WP_002740779.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.852	324	509
WP_002740779.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	509
WP_002740721.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	95.455	330	330
WP_002740721.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	28.664	307	330
