WP_002725873.1	lcl|NZ_RQGI01000019.1_cds_WP_135594790.1_2640	62.162	74	106
WP_002733579.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	82.803	314	314
WP_002733579.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	22.727	330	314
WP_002733579.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	22.500	280	314
WP_002733579.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	21.569	306	314
WP_002733579.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	27.347	245	314
WP_002733579.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	22.485	169	314
WP_002733579.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	24.204	314	314
WP_002733646.1	lcl|NZ_RQGI01000014.1_cds_WP_135594725.1_3382	31.606	193	185
WP_002733646.1	lcl|NZ_RQGI01000059.1_cds_WP_135591902.1_199	33.333	129	185
WP_002733534.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	31.894	301	329
WP_002733534.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	30.255	314	329
WP_002733534.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	30.164	305	329
WP_002733534.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	30.945	307	329
WP_002733534.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	29.032	341	329
WP_002733534.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	27.492	331	329
WP_002733534.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	29.299	314	329
WP_002733534.1	lcl|NZ_RQGI01000022.1_cds_WP_100725525.1_1642	28.000	325	329
WP_002733534.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	27.987	318	329
WP_002733534.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	27.490	251	329
WP_002733534.1	lcl|NZ_RQGI01000014.1_cds_WP_135604041.1_3372	35.484	155	329
WP_002733534.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	21.723	267	329
WP_002733534.1	lcl|NZ_RQGI01000014.1_cds_WP_135688614.1_3358	25.769	260	329
WP_002733534.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	24.275	276	329
WP_002733534.1	lcl|NZ_RQGI01000007.1_cds_WP_210409557.1_1223	24.595	309	329
WP_002733534.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	28.514	249	329
WP_002733534.1	lcl|NZ_RQGI01000035.1_cds_WP_135604102.1_2381	24.820	278	329
WP_002733534.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	26.816	179	329
WP_002733627.1	lcl|NZ_RQGI01000014.1_cds_WP_135594689.1_3361	27.350	234	267
WP_002733627.1	lcl|NZ_RQGI01000014.1_cds_WP_135594704.1_3370	28.111	217	267
WP_002733627.1	lcl|NZ_RQGI01000035.1_cds_WP_100727872.1_2320	25.670	261	267
WP_002733627.1	lcl|NZ_RQGI01000022.1_cds_WP_100719234.1_1709	27.381	168	267
WP_002733627.1	lcl|NZ_RQGI01000035.1_cds_WP_135604079.1_2397	25.641	195	267
WP_002733627.1	lcl|NZ_RQGI01000007.1_cds_WP_100715921.1_1235	27.225	191	267
WP_002740779.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	25.836	329	509
WP_002740779.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.759	58	509
WP_002740779.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	25.836	329	509
WP_002740779.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.759	58	509
WP_002740721.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	27.925	265	330
WP_002740721.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	23.381	278	330
WP_002740721.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	23.333	270	330
WP_002740721.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	27.899	276	330
WP_002740721.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	27.044	318	330
WP_002740721.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	24.615	325	330
WP_002740721.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	24.621	264	330
WP_002740721.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	23.106	264	330
WP_002740721.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	23.841	302	330
WP_002740721.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	25.118	211	330
WP_002740721.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	26.515	132	330
WP_002740721.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	25.207	242	330
WP_002740826.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	30.208	384	366
WP_002740826.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	29.213	356	366
WP_002740826.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	30.641	359	366
WP_002740826.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	28.715	397	366
WP_002740826.1	lcl|NZ_RQGI01000006.1_cds_WP_100718929.1_2873	29.577	355	366
WP_002740826.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	22.419	339	366
WP_002740861.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	36.752	351	367
WP_002740861.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	32.698	315	367
WP_002740861.1	lcl|NZ_RQGI01000006.1_cds_WP_100718929.1_2873	28.647	377	367
WP_002740861.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	28.042	378	367
WP_002740861.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	23.342	377	367
WP_002740861.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	26.611	357	367
WP_002740861.1	lcl|NZ_RQGI01000010.1_cds_WP_100720384.1_3083	33.019	106	367
WP_002740998.1	lcl|NZ_RQGI01000049.1_cds_WP_100715657.1_877	42.798	243	265
WP_032853071.1	lcl|NZ_RQGI01000027.1_cds_WP_100717570.1_1050	35.806	310	310
WP_032853071.1	lcl|NZ_RQGI01000010.1_cds_WP_135688596.1_3011	29.808	312	310
WP_032853071.1	lcl|NZ_RQGI01000059.1_cds_WP_100718541.1_262	21.756	262	310
WP_032853071.1	lcl|NZ_RQGI01000027.1_cds_WP_100717570.1_1050	35.806	310	310
WP_032853071.1	lcl|NZ_RQGI01000010.1_cds_WP_135688596.1_3011	29.808	312	310
WP_032853071.1	lcl|NZ_RQGI01000059.1_cds_WP_100718541.1_262	21.756	262	310
WP_002740917.1	lcl|NZ_RQGI01000059.1_cds_WP_100718905.1_280	31.000	100	221
WP_002740692.1	lcl|NZ_RQGI01000035.1_cds_WP_135688212.1_2396	23.830	235	283
WP_230456811.1	lcl|NZ_RQGI01000055.1_cds_WP_100715706.1_3592	27.570	214	388
WP_230456811.1	lcl|NZ_RQGI01000059.1_cds_WP_100718904.1_281	30.216	139	388
WP_230456811.1	lcl|NZ_RQGI01000059.1_cds_WP_135651845.1_555	26.872	227	388
WP_230456811.1	lcl|NZ_RQGI01000014.1_cds_WP_135604034.1_3375	25.701	214	388
WP_230456811.1	lcl|NZ_RQGI01000007.1_cds_WP_100715842.1_1403	26.400	125	388
WP_002740724.1	lcl|NZ_RQGI01000049.1_cds_WP_135593825.1_671	43.726	263	596
WP_002740724.1	lcl|NZ_RQGI01000022.1_cds_WP_100716163.1_1545	34.554	437	596
WP_002740724.1	lcl|NZ_RQGI01000022.1_cds_WP_135605505.1_1485	43.723	231	596
WP_002740724.1	lcl|NZ_RQGI01000019.1_cds_WP_167881320.1_2643	32.870	432	596
WP_002740724.1	lcl|NZ_RQGI01000054.1_cds_WP_135689052.1_2131	39.113	248	596
WP_002740724.1	lcl|NZ_RQGI01000054.1_cds_WP_246837201.1_2133	42.553	188	596
WP_002740724.1	lcl|NZ_RQGI01000047.1_cds_WP_135603428.1_3242	35.565	239	596
WP_002740724.1	lcl|NZ_RQGI01000018.1_cds_WP_100715778.1_2009	31.004	229	596
WP_002740724.1	lcl|NZ_RQGI01000023.1_cds_WP_100718591.1_3331	31.731	208	596
WP_002740724.1	lcl|NZ_RQGI01000037.1_cds_WP_135591471.1_2678	30.901	233	596
WP_002740724.1	lcl|NZ_RQGI01000054.1_cds_WP_100726006.1_2115	28.767	219	596
WP_002740724.1	lcl|NZ_RQGI01000059.1_cds_WP_100716774.1_323	32.057	209	596
WP_002740724.1	lcl|NZ_RQGI01000059.1_cds_WP_239671187.1_198	30.804	224	596
WP_002740724.1	lcl|NZ_RQGI01000046.1_cds_WP_135688930.1_2514	30.734	218	596
WP_002740724.1	lcl|NZ_RQGI01000059.1_cds_WP_135605897.1_171	26.636	214	596
WP_002740724.1	lcl|NZ_RQGI01000054.1_cds_WP_100719689.1_2158	31.169	231	596
WP_002740724.1	lcl|NZ_RQGI01000010.1_cds_WP_100718973.1_3051	32.159	227	596
WP_002740724.1	lcl|NZ_RQGI01000035.1_cds_WP_135604138.1_2303	31.278	227	596
WP_002740724.1	lcl|NZ_RQGI01000054.1_cds_WP_135653122.1_2225	27.381	252	596
