WP_002725873.1	lcl|NZ_BOPW01000004.1_cds_WP_002733653.1_947	99.057	106	106
WP_002733579.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	100.000	314	314
WP_002733579.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	24.615	325	314
WP_002733579.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	26.908	249	314
WP_002733579.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	23.132	281	314
WP_002733579.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	25.723	311	314
WP_002733579.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	20.809	173	314
WP_002733579.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	24.503	151	314
WP_026054882.1	lcl|NZ_BOPW01000004.1_cds_WP_026054882.1_949	99.726	365	365
WP_002733646.1	lcl|NZ_BOPW01000004.1_cds_WP_002733646.1_950	100.000	185	185
WP_002733646.1	lcl|NZ_BOPW01000006.1_cds_WP_002721790.1_1485	36.364	154	185
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	100.000	329	329
WP_002733534.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	29.841	315	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	30.448	335	329
WP_002733534.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	31.190	311	329
WP_002733534.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	27.273	341	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733638.1_983	27.647	340	329
WP_002733534.1	lcl|NZ_BOPW01000002.1_cds_WP_002735602.1_537	27.576	330	329
WP_002733534.1	lcl|NZ_BOPW01000001.1_cds_WP_002732362.1_142	28.846	312	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733546.1_1018	25.000	268	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_016749079.1_954	28.990	307	329
WP_002733534.1	lcl|NZ_BOPW01000001.1_cds_WP_002732331.1_53	27.636	275	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002744551.1_977	28.339	307	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	26.908	249	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	23.659	317	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733698.1_1026	26.277	274	329
WP_002733534.1	lcl|NZ_BOPW01000003.1_cds_WP_002728462.1_751	26.592	267	329
WP_002733534.1	lcl|NZ_BOPW01000033.1_cds_WP_002732574.1_3286	25.076	331	329
WP_002733534.1	lcl|NZ_BOPW01000018.1_cds_WP_002728696.1_2717	26.908	249	329
WP_002733534.1	lcl|NZ_BOPW01000004.1_cds_WP_002733757.1_1016	30.994	171	329
WP_002733627.1	lcl|NZ_BOPW01000004.1_cds_WP_002733627.1_952	99.625	267	267
WP_002733627.1	lcl|NZ_BOPW01000004.1_cds_WP_002733554.1_1015	26.699	206	267
WP_002733627.1	lcl|NZ_BOPW01000004.1_cds_WP_002733775.1_988	27.933	179	267
WP_002733627.1	lcl|NZ_BOPW01000004.1_cds_WP_002727921.1_1044	27.513	189	267
WP_002733627.1	lcl|NZ_BOPW01000002.1_cds_WP_002729040.1_360	33.636	110	267
WP_002733627.1	lcl|NZ_BOPW01000005.1_cds_WP_002766579.1_1144	36.047	86	267
WP_002733627.1	lcl|NZ_BOPW01000028.1_cds_WP_002729513.1_3167	26.344	186	267
WP_002740779.1	lcl|NZ_BOPW01000004.1_cds_WP_002738292.1_953	99.804	509	509
WP_002740779.1	lcl|NZ_BOPW01000003.1_cds_WP_002728536.1_824	28.223	287	509
WP_002740779.1	lcl|NZ_BOPW01000003.1_cds_WP_002728534.1_823	31.111	90	509
WP_002740779.1	lcl|NZ_BOPW01000004.1_cds_WP_002738292.1_953	99.804	509	509
WP_002740779.1	lcl|NZ_BOPW01000003.1_cds_WP_002728536.1_824	28.223	287	509
WP_002740779.1	lcl|NZ_BOPW01000003.1_cds_WP_002728534.1_823	31.111	90	509
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_016749079.1_954	99.091	330	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002744551.1_977	27.213	305	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	28.990	307	330
WP_002740721.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	25.275	273	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	25.526	333	330
WP_002740721.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	28.369	282	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	29.412	221	330
WP_002740721.1	lcl|NZ_BOPW01000001.1_cds_WP_002732331.1_53	26.754	228	330
WP_002740721.1	lcl|NZ_BOPW01000033.1_cds_WP_002732574.1_3286	24.898	245	330
WP_002740721.1	lcl|NZ_BOPW01000001.1_cds_WP_002732362.1_142	28.261	322	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002733638.1_983	25.773	291	330
WP_002740721.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	26.761	142	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002733546.1_1018	24.354	271	330
WP_002740721.1	lcl|NZ_BOPW01000003.1_cds_WP_002728462.1_751	24.803	254	330
WP_002740721.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	24.848	330	330
WP_002740826.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	34.286	350	366
WP_002740826.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	34.278	353	366
WP_002740826.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	28.307	378	366
WP_002740826.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	32.591	359	366
WP_002740826.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	29.444	360	366
WP_002740826.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	26.966	356	366
WP_002740826.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	27.095	358	366
WP_002740826.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	32.086	187	366
WP_002740861.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	40.111	359	367
WP_002740861.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	36.261	353	367
WP_002740861.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	33.596	381	367
WP_002740861.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	41.048	229	367
WP_002740861.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	30.053	376	367
WP_002740861.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	29.661	354	367
