WP_002725873.1	lcl|NZ_AHOC02000017.1_cds_WP_004753574.1_959	91.463	82	106
WP_002733579.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	92.675	314	314
WP_002733579.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	27.309	249	314
WP_002733579.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	23.171	328	314
WP_002733579.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	22.776	281	314
WP_002733579.1	lcl|NZ_AHOC02000017.1_cds_WP_004755319.1_966	25.152	330	314
WP_026054882.1	lcl|NZ_AHOC02000017.1_cds_WP_004777161.1_961	86.575	365	365
WP_002733646.1	lcl|NZ_AHOC02000017.1_cds_WP_004753627.1_962	97.297	185	185
WP_002733646.1	lcl|NZ_AHOC02000009.1_cds_WP_004752075.1_3028	41.429	140	185
WP_002733534.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	97.872	329	329
WP_002733534.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	31.429	315	329
WP_002733534.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	30.746	335	329
WP_002733534.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	31.818	308	329
WP_002733534.1	lcl|NZ_AHOC02000021.1_cds_WP_004755135.1_36	30.816	331	329
WP_002733534.1	lcl|NZ_AHOC02000010.1_cds_WP_004751412.1_2626	29.231	325	329
WP_002733534.1	lcl|NZ_AHOC02000021.1_cds_WP_004754991.1_178	29.818	275	329
WP_002733534.1	lcl|NZ_AHOC02000017.1_cds_WP_004755319.1_966	29.316	307	329
WP_002733534.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	26.493	268	329
WP_002733534.1	lcl|NZ_AHOC02000017.1_cds_WP_002733698.1_1015	26.277	274	329
WP_002733534.1	lcl|NZ_AHOC02000008.1_cds_WP_004767335.1_3119	29.213	267	329
WP_002733534.1	lcl|NZ_AHOC02000014.1_cds_WP_004755140.1_1825	26.230	244	329
WP_002733534.1	lcl|NZ_AHOC02000005.1_cds_WP_004750263.1_3314	25.573	262	329
WP_002733534.1	lcl|NZ_AHOC02000013.1_cds_WP_004755281.1_2072	27.572	243	329
WP_002733627.1	lcl|NZ_AHOC02000017.1_cds_WP_004754505.1_964	96.629	267	267
WP_002733627.1	lcl|NZ_AHOC02000017.1_cds_WP_004754191.1_1033	27.513	189	267
WP_002733627.1	lcl|NZ_AHOC02000021.1_cds_WP_004760150.1_200	33.929	112	267
WP_002733627.1	lcl|NZ_AHOC02000010.1_cds_WP_004758210.1_2722	27.660	188	267
WP_002740779.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	99.411	509	509
WP_002740779.1	lcl|NZ_AHOC02000008.1_cds_WP_004751764.1_3191	25.758	330	509
WP_002740779.1	lcl|NZ_AHOC02000008.1_cds_WP_004752264.1_3190	31.111	90	509
WP_002740779.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	99.411	509	509
