WP_002725873.1	lcl|NZ_RQHF01000008.1_cds_WP_002983174.1_3267	59.701	67	106
WP_002733579.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	81.290	310	314
WP_002733579.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	27.157	313	314
WP_002733579.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	22.727	330	314
WP_002733579.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	21.354	192	314
WP_002733579.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	22.741	321	314
WP_002733646.1	lcl|NZ_RQHF01000025.1_cds_WP_135658473.1_2509	31.792	173	185
WP_002733534.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	30.892	314	329
WP_002733534.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	29.642	307	329
WP_002733534.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	28.739	341	329
WP_002733534.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	28.754	313	329
WP_002733534.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	26.168	321	329
WP_002733534.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	25.796	314	329
WP_002733534.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	25.949	316	329
WP_002733534.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	28.458	253	329
WP_002733534.1	lcl|NZ_RQHF01000008.1_cds_WP_135656761.1_3225	25.547	274	329
WP_002733534.1	lcl|NZ_RQHF01000042.1_cds_WP_198288770.1_3197	26.407	231	329
WP_002733534.1	lcl|NZ_RQHF01000008.1_cds_WP_135656743.1_3216	21.569	255	329
WP_002733534.1	lcl|NZ_RQHF01000030.1_cds_WP_135659750.1_1856	24.906	265	329
WP_002733534.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	24.016	254	329
