WP_002725873.1	lcl|NZ_JQQO01000158.1_cds_WP_000340715.1_3035	93.902	82	106
WP_002733579.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	92.994	314	314
WP_002733579.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	27.711	249	314
WP_002733579.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	23.171	328	314
WP_002733579.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	22.909	275	314
WP_002733579.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	23.875	289	314
WP_002733579.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	25.688	327	314
WP_002733579.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	24.540	326	314
WP_026054882.1	lcl|NZ_JQQO01000158.1_cds_WP_000604524.1_3037	85.479	365	365
WP_002733646.1	lcl|NZ_JQQO01000158.1_cds_WP_000884059.1_3038	95.676	185	185
WP_002733646.1	lcl|NZ_JQQO01000013.1_cds_WP_000351733.1_368	40.714	140	185
WP_002733534.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	97.568	329	329
WP_002733534.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	32.063	315	329
WP_002733534.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	31.988	322	329
WP_002733534.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	30.746	335	329
WP_002733534.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	31.475	305	329
WP_002733534.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	30.183	328	329
WP_002733534.1	lcl|NZ_JQQO01000034.1_cds_WP_000709511.1_891	28.923	325	329
WP_002733534.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	24.727	275	329
WP_002733534.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	28.990	307	329
WP_002733534.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	29.682	283	329
WP_002733534.1	lcl|NZ_JQQO01000141.1_cds_WP_000475897.1_2875	27.007	274	329
WP_002733534.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	25.078	319	329
WP_002733534.1	lcl|NZ_JQQO01000010.1_cds_WP_001074779.1_261	29.057	265	329
WP_002733534.1	lcl|NZ_JQQO01000085.1_cds_WP_001003563.1_1811	26.378	254	329
WP_002733534.1	lcl|NZ_JQQO01000021.1_cds_WP_000487319.1_543	27.160	324	329
WP_002733627.1	lcl|NZ_JQQO01000158.1_cds_WP_000774259.1_3040	92.884	267	267
WP_002733627.1	lcl|NZ_JQQO01000021.1_cds_WP_000859505.1_544	28.155	206	267
WP_002733627.1	lcl|NZ_JQQO01000021.1_cds_WP_000800439.1_563	28.492	179	267
WP_002733627.1	lcl|NZ_JQQO01000141.1_cds_WP_000842260.1_2857	27.895	190	267
WP_002733627.1	lcl|NZ_JQQO01000205.1_cds_WP_000667727.1_3556	31.818	110	267
WP_002733627.1	lcl|NZ_JQQO01000070.1_cds_WP_000805357.1_1481	27.660	188	267
WP_002740779.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	96.857	509	509
WP_002740779.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	26.852	324	509
WP_002740779.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	31.111	90	509
WP_002740779.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	96.857	509	509
WP_002740779.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	26.852	324	509
WP_002740779.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	31.111	90	509
WP_002740721.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	95.455	330	330
WP_002740721.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	28.990	307	330
WP_002740721.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	27.444	266	330
WP_002740721.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	24.632	272	330
WP_002740721.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	27.215	316	330
WP_002740721.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	24.625	333	330
WP_002740721.1	lcl|NZ_JQQO01000085.1_cds_WP_001003563.1_1811	27.092	251	330
WP_002740721.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	29.249	253	330
WP_002740721.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	24.658	219	330
WP_002740721.1	lcl|NZ_JQQO01000021.1_cds_WP_000487319.1_543	27.208	283	330
WP_002740721.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	26.374	273	330
WP_002740826.1	lcl|NZ_JQQO01000158.1_cds_WP_001198107.1_3043	95.628	366	366
WP_002740826.1	lcl|NZ_JQQO01000158.1_cds_WP_000608291.1_3044	39.837	369	366
WP_002740826.1	lcl|NZ_JQQO01000141.1_cds_WP_000575181.1_2864	33.705	359	366
WP_002740826.1	lcl|NZ_JQQO01000060.1_cds_WP_001281953.1_1300	28.232	379	366
WP_002740826.1	lcl|NZ_JQQO01000021.1_cds_WP_000346041.1_560	28.090	356	366
WP_002740826.1	lcl|NZ_JQQO01000148.1_cds_WP_000538755.1_2948	30.084	359	366
WP_002740826.1	lcl|NZ_JQQO01000021.1_cds_WP_000947841.1_567	26.957	345	366
WP_002740826.1	lcl|NZ_JQQO01000190.1_cds_WP_001982414.1_3379	31.579	190	366
WP_002740861.1	lcl|NZ_JQQO01000158.1_cds_WP_000608291.1_3044	95.368	367	367
WP_002740861.1	lcl|NZ_JQQO01000158.1_cds_WP_001198107.1_3043	39.452	365	367
WP_002740861.1	lcl|NZ_JQQO01000141.1_cds_WP_000575181.1_2864	36.043	369	367
WP_002740861.1	lcl|NZ_JQQO01000148.1_cds_WP_000538755.1_2948	31.383	376	367
WP_002740861.1	lcl|NZ_JQQO01000060.1_cds_WP_001281953.1_1300	30.159	378	367
WP_002740861.1	lcl|NZ_JQQO01000021.1_cds_WP_000346041.1_560	24.933	373	367
WP_002740861.1	lcl|NZ_JQQO01000021.1_cds_WP_000947841.1_567	26.124	356	367
WP_002740861.1	lcl|NZ_JQQO01000190.1_cds_WP_001982414.1_3379	24.581	358	367
WP_002740729.1	lcl|NZ_JQQO01000158.1_cds_WP_000689739.1_3045	91.912	544	544
WP_002740729.1	lcl|NZ_JQQO01000158.1_cds_WP_000689739.1_3045	91.912	544	544
WP_002740998.1	lcl|NZ_JQQO01000158.1_cds_WP_000342716.1_3046	94.717	265	265
WP_002740998.1	lcl|NZ_JQQO01000095.1_cds_WP_001002662.1_2122	46.091	243	265
WP_032853071.1	lcl|NZ_JQQO01000158.1_cds_WP_001246623.1_3047	93.871	310	310
WP_032853071.1	lcl|NZ_JQQO01000016.1_cds_WP_000501205.1_445	36.513	304	310
WP_032853071.1	lcl|NZ_JQQO01000099.1_cds_WP_001183714.1_2201	26.471	306	310
WP_032853071.1	lcl|NZ_JQQO01000135.1_cds_WP_000279890.1_2772	22.901	262	310
WP_032853071.1	lcl|NZ_JQQO01000158.1_cds_WP_001246623.1_3047	93.871	310	310
WP_032853071.1	lcl|NZ_JQQO01000016.1_cds_WP_000501205.1_445	36.513	304	310
WP_032853071.1	lcl|NZ_JQQO01000099.1_cds_WP_001183714.1_2201	26.471	306	310
WP_032853071.1	lcl|NZ_JQQO01000135.1_cds_WP_000279890.1_2772	22.901	262	310
WP_002740848.1	lcl|NZ_JQQO01000158.1_cds_WP_000479984.1_3048	93.939	264	264
WP_032853450.1	lcl|NZ_JQQO01000158.1_cds_WP_000715958.1_3049	95.349	129	130
WP_004777167.1	lcl|NZ_JQQO01000158.1_cds_WP_001088861.1_3050	98.611	144	144
WP_002740917.1	lcl|NZ_JQQO01000158.1_cds_WP_000517242.1_3051	95.475	221	221
WP_002740917.1	lcl|NZ_JQQO01000088.1_cds_WP_001082179.1_1852	29.487	78	221
WP_002740917.1	lcl|NZ_JQQO01000021.1_cds_WP_001206408.1_572	30.097	103	221
WP_002740917.1	lcl|NZ_JQQO01000115.1_cds_WP_001069832.1_2491	28.440	109	221
WP_002740692.1	lcl|NZ_JQQO01000158.1_cds_WP_000721883.1_3053	82.979	282	283
WP_002740692.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	27.152	151	283
WP_230456811.1	lcl|NZ_JQQO01000158.1_cds_WP_000221107.1_3054	87.629	388	388
WP_230456811.1	lcl|NZ_JQQO01000088.1_cds_WP_001082179.1_1852	30.588	170	388
WP_230456811.1	lcl|NZ_JQQO01000115.1_cds_WP_000347676.1_2490	27.053	207	388
WP_230456811.1	lcl|NZ_JQQO01000021.1_cds_WP_002115474.1_556	34.746	118	388
WP_230456811.1	lcl|NZ_JQQO01000021.1_cds_WP_001206408.1_572	30.201	149	388
WP_230456811.1	lcl|NZ_JQQO01000017.1_cds_WP_000402849.1_472	26.531	147	388
WP_230456811.1	lcl|NZ_JQQO01000022.1_cds_WP_000283290.1_581	22.353	170	388
WP_228003642.1	lcl|NZ_JQQO01000158.1_cds_WP_000284355.1_3055	88.760	258	258
WP_002740902.1	lcl|NZ_JQQO01000158.1_cds_WP_001091189.1_3056	94.444	252	252
WP_002740695.1	lcl|NZ_JQQO01000158.1_cds_WP_000406134.1_3057	76.882	372	371
WP_002740804.1	lcl|NZ_JQQO01000021.1_cds_WP_000275679.1_575	42.276	369	411
WP_002740724.1	lcl|NZ_JQQO01000021.1_cds_WP_000834719.1_574	65.358	586	596
WP_002740724.1	lcl|NZ_JQQO01000003.1_cds_WP_000172209.1_76	31.299	508	596
WP_002740724.1	lcl|NZ_JQQO01000048.1_cds_WP_000667646.1_1067	35.154	421	596
WP_002740724.1	lcl|NZ_JQQO01000113.1_cds_WP_000828456.1_2406	41.202	233	596
WP_002740724.1	lcl|NZ_JQQO01000085.1_cds_WP_001052496.1_1790	31.933	238	596
WP_002740724.1	lcl|NZ_JQQO01000086.1_cds_WP_000536763.1_1823	32.536	209	596
WP_002740724.1	lcl|NZ_JQQO01000191.1_cds_WP_001161019.1_3393	28.270	237	596
WP_002740724.1	lcl|NZ_JQQO01000025.1_cds_WP_000510772.1_650	30.043	233	596
WP_002740724.1	lcl|NZ_JQQO01000003.1_cds_WP_002071818.1_90	27.530	247	596
WP_002740724.1	lcl|NZ_JQQO01000090.1_cds_WP_000047473.1_1966	27.103	214	596
WP_002740724.1	lcl|NZ_JQQO01000242.1_cds_WP_000666544.1_3709	29.741	232	596
WP_002740724.1	lcl|NZ_JQQO01000013.1_cds_WP_001089503.1_369	28.452	239	596
WP_002740724.1	lcl|NZ_JQQO01000028.1_cds_WP_000619183.1_715	30.041	243	596
WP_002740724.1	lcl|NZ_JQQO01000091.1_cds_WP_000433117.1_2008	27.731	238	596
