WP_002725873.1	lcl|NC_008510.1_cds_WP_002725873.1_1139	100.000	106	106
WP_002733579.1	lcl|NC_008510.1_cds_WP_011669917.1_1140	98.726	314	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_011671202.1_43	24.308	325	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_011669955.1_1189	22.277	202	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_011669957.1_1191	25.137	183	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_011671706.1_1215	23.132	281	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_011670961.1_427	25.723	311	314
WP_002733579.1	lcl|NC_008510.1_cds_WP_002729504.1_653	20.809	173	314
WP_002733646.1	lcl|NC_008510.1_cds_WP_002750963.1_1962	36.364	154	185
WP_002733646.1	lcl|NC_008510.1_cds_WP_011669938.1_1171	33.898	177	185
WP_002733534.1	lcl|NC_008510.1_cds_WP_011669955.1_1189	31.153	321	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011671202.1_43	30.476	315	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011671706.1_1215	31.343	335	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011670961.1_427	31.511	311	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011669957.1_1191	29.180	305	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_002729504.1_653	27.273	341	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011671143.1_175	29.712	313	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_002754065.1_430	27.576	330	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011671074.1_268	26.277	274	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011669917.1_1140	27.309	249	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_002751102.1_1332	26.592	267	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011669959.1_1193	25.632	277	329
WP_002733534.1	lcl|NC_008510.1_cds_WP_011669202.1_3036	24.629	337	329
WP_002733627.1	lcl|NC_008510.1_cds_WP_011669956.1_1190	26.957	230	267
WP_002733627.1	lcl|NC_008510.1_cds_WP_011669974.1_1216	27.513	189	267
WP_002733627.1	lcl|NC_008510.1_cds_WP_011670832.1_626	33.636	110	267
WP_002733627.1	lcl|NC_008510.1_cds_WP_002766579.1_2665	36.047	86	267
WP_002733627.1	lcl|NC_008510.1_cds_WP_011671577.1_654	26.344	186	267
WP_002740779.1	lcl|NC_008510.1_cds_WP_011670269.1_1487	28.028	289	509
WP_002740779.1	lcl|NC_008510.1_cds_WP_002751286.1_1486	31.111	90	509
WP_002740779.1	lcl|NC_008510.1_cds_WP_011670269.1_1487	28.028	289	509
WP_002740779.1	lcl|NC_008510.1_cds_WP_002751286.1_1486	31.111	90	509
WP_002740721.1	lcl|NC_008510.1_cds_WP_011670961.1_427	25.641	273	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011669955.1_1189	23.273	275	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011671202.1_43	27.607	326	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011671706.1_1215	25.526	333	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011671074.1_268	26.009	223	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011669202.1_3036	24.898	245	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_011671143.1_175	27.329	322	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_002729504.1_653	26.761	142	330
WP_002740721.1	lcl|NC_008510.1_cds_WP_002751102.1_1332	24.803	254	330
WP_002740826.1	lcl|NC_008510.1_cds_WP_011669968.1_1209	34.844	353	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_011671571.1_642	28.571	378	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_011669926.1_1150	36.296	270	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_011669932.1_1165	29.412	391	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_002753888.1_479	29.444	360	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_011669923.1_1147	37.379	206	366
WP_002740826.1	lcl|NC_008510.1_cds_WP_002750680.1_267	32.086	187	366
WP_002740861.1	lcl|NC_008510.1_cds_WP_011669968.1_1209	36.585	369	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_002753888.1_479	33.509	379	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_011669932.1_1165	31.989	372	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_011671571.1_642	30.053	376	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_011669926.1_1150	33.448	290	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_011669923.1_1147	33.475	236	367
WP_002740861.1	lcl|NC_008510.1_cds_WP_002750680.1_267	25.140	358	367
WP_002740998.1	lcl|NC_008510.1_cds_WP_011669455.1_2694	46.091	243	265
WP_032853071.1	lcl|NC_008510.1_cds_WP_011670400.1_1684	38.158	304	310
WP_032853071.1	lcl|NC_008510.1_cds_WP_011669757.1_947	26.710	307	310
WP_032853071.1	lcl|NC_008510.1_cds_WP_011670034.1_2012	26.316	133	310
WP_032853071.1	lcl|NC_008510.1_cds_WP_011670400.1_1684	38.158	304	310
WP_032853071.1	lcl|NC_008510.1_cds_WP_011669757.1_947	26.710	307	310
WP_032853071.1	lcl|NC_008510.1_cds_WP_011670034.1_2012	26.316	133	310
WP_002740917.1	lcl|NC_008510.1_cds_WP_004779550.1_1156	33.654	104	221
WP_002740917.1	lcl|NC_008510.1_cds_WP_011671435.1_74	28.205	78	221
WP_002740917.1	lcl|NC_008510.1_cds_WP_011669877.1_1825	28.037	107	221
WP_002740692.1	lcl|NC_008510.1_cds_WP_011669958.1_1192	28.667	150	283
WP_230456811.1	lcl|NC_008510.1_cds_WP_011671435.1_74	32.000	150	388
WP_230456811.1	lcl|NC_008510.1_cds_WP_011669876.1_1826	27.184	206	388
WP_230456811.1	lcl|NC_008510.1_cds_WP_011669711.1_2313	26.556	241	388
WP_230456811.1	lcl|NC_008510.1_cds_WP_011669488.1_2655	22.857	175	388
WP_230456811.1	lcl|NC_008510.1_cds_WP_004779550.1_1156	34.211	76	388
WP_002740724.1	lcl|NC_008510.1_cds_WP_011669421.1_2754	36.388	371	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011669275.1_2931	34.917	421	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671171.1_136	42.489	233	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011669933.1_1166	33.493	209	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671760.1_1497	33.929	224	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671681.1_1057	30.180	222	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011672021.1_2617	30.165	242	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671918.1_2205	31.760	233	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011670265.1_1481	26.168	214	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011670085.1_1942	29.258	229	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671870.1_1993	27.778	252	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011670070.1_1961	28.395	243	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_002725984.1_2232	26.432	227	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_002724740.1_2963	28.000	225	596
WP_002740724.1	lcl|NC_008510.1_cds_LBJ_RS03810_707	28.634	227	596
WP_002740724.1	lcl|NC_008510.1_cds_WP_011671589.1_700	29.508	244	596
