WP_002725873.1	lcl|NZ_AOGW02000010.1_cds_WP_039937667.1_1353	62.162	74	106
WP_002733579.1	lcl|NZ_AOGW02000010.1_cds_WP_002973984.1_1356	82.581	310	314
WP_002733579.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	23.839	323	314
WP_002733579.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	26.708	322	314
WP_002733579.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	22.383	277	314
WP_002733579.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	21.354	192	314
WP_002733579.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	22.812	320	314
WP_002733646.1	lcl|NZ_AOGW02000010.1_cds_WP_002973845.1_1769	32.258	124	185
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	30.892	314	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	27.381	336	329
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	29.967	307	329
WP_002733534.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	28.739	341	329
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	27.476	313	329
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972633.1_3010	26.235	324	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002973984.1_1356	23.899	318	329
WP_002733534.1	lcl|NZ_AOGW02000020.1_cds_WP_198008592.1_265	24.026	308	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002974011.1_1373	25.794	252	329
WP_002733534.1	lcl|NZ_AOGW02000009.1_cds_WP_002973489.1_2471	26.816	179	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002973668.1_1412	24.528	265	329
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972878.1_3064	22.677	269	329
WP_002733534.1	lcl|NZ_AOGW02000006.1_cds_WP_002972803.1_3452	27.668	253	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002973830.1_1357	25.103	243	329
WP_002733534.1	lcl|NZ_AOGW02000010.1_cds_WP_002974215.1_1366	20.974	267	329
WP_002733627.1	lcl|NZ_AOGW02000010.1_cds_WP_002973594.1_1473	25.287	261	267
WP_002733627.1	lcl|NZ_AOGW02000010.1_cds_WP_002973999.1_1365	23.188	207	267
WP_002733627.1	lcl|NZ_AOGW02000006.1_cds_WP_084764895.1_2939	28.655	171	267
WP_002733627.1	lcl|NZ_AOGW02000006.1_cds_WP_002972652.1_3091	37.069	116	267
WP_002733627.1	lcl|NZ_AOGW02000010.1_cds_WP_002974019.1_1354	24.868	189	267
WP_002733627.1	lcl|NZ_AOGW02000023.1_cds_WP_002975784.1_231	27.225	191	267
WP_002740779.1	lcl|NZ_AOGW02000010.1_cds_WP_002974491.1_1747	26.284	331	509
WP_002740779.1	lcl|NZ_AOGW02000010.1_cds_WP_002973905.1_1746	29.245	106	509
WP_002740779.1	lcl|NZ_AOGW02000010.1_cds_WP_002974491.1_1747	26.284	331	509
WP_002740779.1	lcl|NZ_AOGW02000010.1_cds_WP_002973905.1_1746	29.245	106	509
WP_002740721.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	24.101	278	330
WP_002740721.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	27.536	276	330
WP_002740721.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	25.826	333	330
WP_002740721.1	lcl|NZ_AOGW02000006.1_cds_WP_002972878.1_3064	25.681	257	330
