WP_002725873.1	lcl|NZ_JQRW01000164.1_cds_WP_002725873.1_3331	100.000	106	106
WP_002733579.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	100.000	314	314
WP_002733579.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	24.615	325	314
WP_002733579.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	22.043	186	314
WP_002733579.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	23.132	281	314
WP_002733579.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	25.723	311	314
WP_002733579.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	20.809	173	314
WP_002733646.1	lcl|NZ_JQRW01000021.1_cds_WP_002721790.1_574	36.364	154	185
WP_002733534.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	31.361	338	329
WP_002733534.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	29.841	315	329
WP_002733534.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	30.448	335	329
WP_002733534.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	30.435	299	329
WP_002733534.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	31.190	311	329
WP_002733534.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	27.273	341	329
WP_002733534.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	29.393	313	329
WP_002733534.1	lcl|NZ_JQRW01000054.1_cds_WP_002728316.1_1687	27.576	330	329
WP_002733534.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.000	268	329
WP_002733534.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	27.636	275	329
WP_002733534.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	26.908	249	329
WP_002733534.1	lcl|NZ_JQRW01000067.1_cds_WP_002733698.1_2078	26.277	274	329
WP_002733534.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.592	267	329
WP_002733534.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	25.223	337	329
WP_002733534.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	26.908	249	329
WP_002733534.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	30.994	171	329
WP_002733627.1	lcl|NZ_JQRW01000102.1_cds_WP_061298638.1_2699	24.255	235	267
WP_002733627.1	lcl|NZ_JQRW01000067.1_cds_WP_002738295.1_2089	26.699	206	267
WP_002733627.1	lcl|NZ_JQRW01000080.1_cds_WP_002727921.1_2415	27.513	189	267
WP_002733627.1	lcl|NZ_JQRW01000173.1_cds_WP_002729040.1_3346	33.636	110	267
WP_002733627.1	lcl|NZ_JQRW01000086.1_cds_WP_002766579.1_2510	36.047	86	267
WP_002733627.1	lcl|NZ_JQRW01000024.1_cds_WP_002729513.1_718	26.344	186	267
WP_002740779.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	28.223	287	509
WP_002740779.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_002740779.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	28.223	287	509
WP_002740779.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_002740721.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	25.275	273	330
WP_002740721.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	25.368	272	330
WP_002740721.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	25.526	333	330
WP_002740721.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	28.369	282	330
WP_002740721.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	28.571	231	330
WP_002740721.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	26.754	228	330
