WP_002725873.1	lcl|NZ_AFKP01000233.1_cds_WP_000340715.1_272	93.902	82	106
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	92.994	314	314
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_000093099.1_251	58.730	63	314
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	27.711	249	314
WP_002733579.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	23.171	328	314
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	22.909	275	314
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	23.875	289	314
WP_002733579.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	24.540	326	314
WP_026054882.1	lcl|NZ_AFKP01000233.1_cds_WP_000604524.1_270	85.479	365	365
WP_002733646.1	lcl|NZ_AFKP01000233.1_cds_WP_000884059.1_269	95.676	185	185
WP_002733646.1	lcl|NZ_AFKP01000015.1_cds_WP_000351733.1_3486	40.714	140	185
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	97.872	329	329
WP_002733534.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	32.063	315	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	30.746	335	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	31.677	322	329
WP_002733534.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	31.803	305	329
WP_002733534.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	30.183	328	329
WP_002733534.1	lcl|NZ_AFKP01000124.1_cds_WP_000709511.1_1306	28.923	325	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000601375.1_215	24.727	275	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	28.990	307	329
WP_002733534.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	29.682	283	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000475904.1_206	27.007	274	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	25.078	319	329
WP_002733534.1	lcl|NZ_AFKP01000143.1_cds_WP_001074785.1_1033	29.434	265	329
WP_002733534.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	26.772	254	329
WP_002733534.1	lcl|NZ_AFKP01000233.1_cds_WP_000487322.1_217	26.852	324	329
WP_002733627.1	lcl|NZ_AFKP01000233.1_cds_WP_000774262.1_267	92.884	267	267
WP_002733627.1	lcl|NZ_AFKP01000233.1_cds_WP_000859505.1_218	28.155	206	267
WP_002733627.1	lcl|NZ_AFKP01000233.1_cds_WP_000800438.1_237	28.492	179	267
WP_002733627.1	lcl|NZ_AFKP01000233.1_cds_WP_000842260.1_188	27.895	190	267
WP_002733627.1	lcl|NZ_AFKP01000123.1_cds_WP_000667727.1_1332	31.818	110	267
WP_002733627.1	lcl|NZ_AFKP01000036.1_cds_WP_000805357.1_2758	27.660	188	267
WP_002740779.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	96.071	509	509
WP_002740779.1	lcl|NZ_AFKP01000014.1_cds_WP_000291591.1_3569	26.852	324	509
WP_002740779.1	lcl|NZ_AFKP01000014.1_cds_WP_000364507.1_3568	31.111	90	509
WP_002740779.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	96.071	509	509
WP_002740779.1	lcl|NZ_AFKP01000014.1_cds_WP_000291591.1_3569	26.852	324	509
WP_002740779.1	lcl|NZ_AFKP01000014.1_cds_WP_000364507.1_3568	31.111	90	509
WP_002740721.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	95.455	330	330
WP_002740721.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	28.664	307	330
WP_002740721.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	27.068	266	330
WP_002740721.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	24.265	272	330
WP_002740721.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	26.582	316	330
WP_002740721.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	24.625	333	330
WP_002740721.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	27.888	251	330
WP_002740721.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	29.249	253	330
WP_002740721.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	25.571	219	330
