WP_002725873.1	lcl|NZ_JQQH01000069.1_cds_WP_000340715.1_1584	93.902	82	106
WP_002733579.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	92.994	314	314
WP_002733579.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	23.171	328	314
WP_002733579.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	27.309	249	314
WP_002733579.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	24.221	289	314
WP_002733579.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	24.540	326	314
WP_026054882.1	lcl|NZ_JQQH01000069.1_cds_WP_000604525.1_1586	84.932	365	365
WP_002733646.1	lcl|NZ_JQQH01000069.1_cds_WP_000884059.1_1587	95.676	185	185
WP_002733646.1	lcl|NZ_JQQH01000031.1_cds_WP_000351733.1_693	40.714	140	185
WP_002733534.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	97.872	329	329
WP_002733534.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	32.063	315	329
WP_002733534.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	31.045	335	329
WP_002733534.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	31.475	305	329
WP_002733534.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	30.183	328	329
WP_002733534.1	lcl|NZ_JQQH01000236.1_cds_WP_000709508.1_3603	28.615	325	329
WP_002733534.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	28.990	307	329
WP_002733534.1	lcl|NZ_JQQH01000048.1_cds_WP_000688696.1_1107	29.682	283	329
WP_002733534.1	lcl|NZ_JQQH01000122.1_cds_WP_000475901.1_2546	27.007	274	329
WP_002733534.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	24.765	319	329
WP_002733534.1	lcl|NZ_JQQH01000068.1_cds_WP_001074779.1_1556	29.057	265	329
WP_002733534.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	26.378	254	329
WP_002733534.1	lcl|NZ_JQQH01000178.1_cds_WP_000378097.1_3216	24.419	172	329
WP_002733627.1	lcl|NZ_JQQH01000069.1_cds_WP_000774259.1_1589	92.884	267	267
WP_002733627.1	lcl|NZ_JQQH01000171.1_cds_WP_000842260.1_3130	27.895	190	267
WP_002733627.1	lcl|NZ_JQQH01000152.1_cds_WP_000667727.1_2962	31.818	110	267
WP_002733627.1	lcl|NZ_JQQH01000173.1_cds_WP_000805357.1_3159	27.660	188	267
WP_002740779.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	97.053	509	509
WP_002740779.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.852	324	509
WP_002740779.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	31.111	90	509
WP_002740779.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	97.053	509	509
WP_002740779.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.852	324	509
WP_002740779.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	31.111	90	509
WP_002740721.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	95.455	330	330
WP_002740721.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	28.990	307	330
WP_002740721.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	24.632	272	330
WP_002740721.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	26.899	316	330
WP_002740721.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	24.324	333	330
WP_002740721.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	27.490	251	330
WP_002740721.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	29.249	253	330
WP_002740721.1	lcl|NZ_JQQH01000048.1_cds_WP_000688696.1_1107	25.571	219	330
WP_002740826.1	lcl|NZ_JQQH01000069.1_cds_WP_001198107.1_1592	95.628	366	366
WP_002740826.1	lcl|NZ_JQQH01000069.1_cds_WP_000608294.1_1593	39.726	365	366
WP_002740826.1	lcl|NZ_JQQH01000122.1_cds_WP_000575181.1_2535	33.705	359	366
WP_002740826.1	lcl|NZ_JQQH01000048.1_cds_WP_001281953.1_1091	28.232	379	366
WP_002740826.1	lcl|NZ_JQQH01000178.1_cds_WP_000172659.1_3215	31.937	382	366
WP_002740826.1	lcl|NZ_JQQH01000194.1_cds_WP_000228801.1_3350	32.544	338	366
WP_002740826.1	lcl|NZ_JQQH01000163.1_cds_WP_000538754.1_3046	30.084	359	366
WP_002740826.1	lcl|NZ_JQQH01000015.1_cds_WP_001982414.1_330	31.579	190	366
WP_002740861.1	lcl|NZ_JQQH01000069.1_cds_WP_000608294.1_1593	95.640	367	367
WP_002740861.1	lcl|NZ_JQQH01000069.1_cds_WP_001198107.1_1592	39.452	365	367
WP_002740861.1	lcl|NZ_JQQH01000122.1_cds_WP_000575181.1_2535	36.043	369	367
WP_002740861.1	lcl|NZ_JQQH01000178.1_cds_WP_000172659.1_3215	32.240	366	367
WP_002740861.1	lcl|NZ_JQQH01000163.1_cds_WP_000538754.1_3046	31.383	376	367
WP_002740861.1	lcl|NZ_JQQH01000194.1_cds_WP_000228801.1_3350	33.787	367	367
WP_002740861.1	lcl|NZ_JQQH01000048.1_cds_WP_001281953.1_1091	30.159	378	367
WP_002740861.1	lcl|NZ_JQQH01000015.1_cds_WP_001982414.1_330	24.581	358	367
WP_002740729.1	lcl|NZ_JQQH01000069.1_cds_WP_000689740.1_1594	92.096	544	544
WP_002740729.1	lcl|NZ_JQQH01000069.1_cds_WP_000689740.1_1594	92.096	544	544
WP_002740998.1	lcl|NZ_JQQH01000069.1_cds_WP_000342716.1_1595	94.717	265	265
WP_002740998.1	lcl|NZ_JQQH01000181.1_cds_WP_001002662.1_3244	46.091	243	265
WP_032853071.1	lcl|NZ_JQQH01000069.1_cds_WP_001246619.1_1596	93.871	310	310
WP_032853071.1	lcl|NZ_JQQH01000098.1_cds_WP_061270696.1_2063	37.113	194	310
WP_032853071.1	lcl|NZ_JQQH01000030.1_cds_WP_001183721.1_688	26.471	306	310
WP_032853071.1	lcl|NZ_JQQH01000042.1_cds_WP_275477328.1_980	36.111	108	310
WP_032853071.1	lcl|NZ_JQQH01000082.1_cds_WP_000279896.1_1817	22.901	262	310
WP_032853071.1	lcl|NZ_JQQH01000069.1_cds_WP_001246619.1_1596	93.871	310	310
WP_032853071.1	lcl|NZ_JQQH01000098.1_cds_WP_061270696.1_2063	37.113	194	310
WP_032853071.1	lcl|NZ_JQQH01000030.1_cds_WP_001183721.1_688	26.471	306	310
WP_032853071.1	lcl|NZ_JQQH01000042.1_cds_WP_275477328.1_980	36.111	108	310
WP_032853071.1	lcl|NZ_JQQH01000082.1_cds_WP_000279896.1_1817	22.901	262	310
WP_002740848.1	lcl|NZ_JQQH01000069.1_cds_WP_000479980.1_1597	93.561	264	264
WP_032853450.1	lcl|NZ_JQQH01000069.1_cds_WP_000715958.1_1598	95.349	129	130
WP_004777167.1	lcl|NZ_JQQH01000069.1_cds_WP_001088861.1_1599	98.611	144	144
WP_002740917.1	lcl|NZ_JQQH01000069.1_cds_WP_000517242.1_1600	95.475	221	221
WP_002740917.1	lcl|NZ_JQQH01000024.1_cds_WP_001082181.1_539	29.487	78	221
WP_002740917.1	lcl|NZ_JQQH01000012.1_cds_WP_001069832.1_250	28.440	109	221
WP_002740692.1	lcl|NZ_JQQH01000178.1_cds_WP_000378097.1_3216	26.207	290	283
WP_230456811.1	lcl|NZ_JQQH01000024.1_cds_WP_001082181.1_539	30.588	170	388
WP_230456811.1	lcl|NZ_JQQH01000105.1_cds_WP_002097509.1_2264	29.388	245	388
WP_230456811.1	lcl|NZ_JQQH01000012.1_cds_WP_000347675.1_251	32.168	143	388
WP_230456811.1	lcl|NZ_JQQH01000194.1_cds_WP_001046777.1_3347	26.857	175	388
WP_230456811.1	lcl|NZ_JQQH01000199.1_cds_WP_000402849.1_3407	26.531	147	388
WP_230456811.1	lcl|NZ_JQQH01000105.1_cds_WP_001217660.1_2271	28.800	125	388
WP_230456811.1	lcl|NZ_JQQH01000120.1_cds_WP_061270699.1_2504	22.353	170	388
WP_002740804.1	lcl|NZ_JQQH01000272.1_cds_WP_002072243.1_3689	31.118	331	411
WP_002740804.1	lcl|NZ_JQQH01000194.1_cds_WP_001009616.1_3354	27.626	257	411
WP_002740724.1	lcl|NZ_JQQH01000062.1_cds_WP_000172209.1_1379	31.299	508	596
WP_002740724.1	lcl|NZ_JQQH01000037.1_cds_WP_000667646.1_889	35.154	421	596
WP_002740724.1	lcl|NZ_JQQH01000111.1_cds_WP_000828456.1_2306	41.202	233	596
WP_002740724.1	lcl|NZ_JQQH01000178.1_cds_WP_002072224.1_3217	29.250	400	596
WP_002740724.1	lcl|NZ_JQQH01000112.1_cds_WP_001052496.1_2352	31.933	238	596
WP_002740724.1	lcl|NZ_JQQH01000091.1_cds_WP_000536753.1_1976	32.536	209	596
WP_002740724.1	lcl|NZ_JQQH01000057.1_cds_WP_001161019.1_1284	28.270	237	596
WP_002740724.1	lcl|NZ_JQQH01000174.1_cds_WP_000510770.1_3166	30.043	233	596
WP_002740724.1	lcl|NZ_JQQH01000062.1_cds_WP_002071818.1_1365	27.530	247	596
WP_002740724.1	lcl|NZ_JQQH01000054.1_cds_WP_000047473.1_1242	27.103	214	596
WP_002740724.1	lcl|NZ_JQQH01000124.1_cds_WP_000666552.1_2576	30.172	232	596
WP_002740724.1	lcl|NZ_JQQH01000031.1_cds_WP_001089503.1_694	28.452	239	596
WP_002740724.1	lcl|NZ_JQQH01000133.1_cds_WP_000433117.1_2711	27.731	238	596
WP_002740724.1	lcl|NZ_JQQH01000102.1_cds_WP_000619182.1_2185	30.290	241	596
WP_002740724.1	lcl|NZ_JQQH01000049.1_cds_WP_000603361.1_1148	26.786	224	596
WP_002740724.1	lcl|NZ_JQQH01000118.1_cds_WP_001288322.1_2468	31.667	240	596
WP_002740724.1	lcl|NZ_JQQH01000168.1_cds_WP_000598571.1_3094	28.125	224	596
WP_002740724.1	lcl|NZ_JQQH01000003.1_cds_WP_001982953.1_30	27.805	205	596
WP_002740724.1	lcl|NZ_JQQH01000102.1_cds_WP_000218832.1_2186	28.829	222	596
WP_002740724.1	lcl|NZ_JQQH01000049.1_cds_WP_000054169.1_1165	25.116	215	596
WP_002740724.1	lcl|NZ_JQQH01000240.1_cds_WP_001141162.1_3617	26.613	248	596
WP_002740724.1	lcl|NZ_JQQH01000093.1_cds_WP_000184524.1_2002	26.512	215	596
WP_002740724.1	lcl|NZ_JQQH01000097.1_cds_WP_000590871.1_2053	28.372	215	596
WP_002740724.1	lcl|NZ_JQQH01000036.1_cds_WP_001049212.1_830	25.000	224	596
WP_002740724.1	lcl|NZ_JQQH01000023.1_cds_WP_000136058.1_483	25.000	220	596
WP_002740724.1	lcl|NZ_JQQH01000253.1_cds_WP_033107967.1_3651	23.643	258	596
WP_002740724.1	lcl|NZ_JQQH01000150.1_cds_WP_000052667.1_2932	25.854	205	596
WP_002740724.1	lcl|NZ_JQQH01000062.1_cds_WP_000172209.1_1379	31.299	508	596
WP_002740724.1	lcl|NZ_JQQH01000037.1_cds_WP_000667646.1_889	35.154	421	596
WP_002740724.1	lcl|NZ_JQQH01000111.1_cds_WP_000828456.1_2306	41.202	233	596
WP_002740724.1	lcl|NZ_JQQH01000178.1_cds_WP_002072224.1_3217	29.250	400	596
WP_002740724.1	lcl|NZ_JQQH01000112.1_cds_WP_001052496.1_2352	31.933	238	596
WP_002740724.1	lcl|NZ_JQQH01000091.1_cds_WP_000536753.1_1976	32.536	209	596
WP_002740724.1	lcl|NZ_JQQH01000057.1_cds_WP_001161019.1_1284	28.270	237	596
WP_002740724.1	lcl|NZ_JQQH01000174.1_cds_WP_000510770.1_3166	30.043	233	596
