WP_002725873.1	lcl|NZ_JQQI01000044.1_cds_WP_000340715.1_1071	93.902	82	106
WP_002733579.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	93.548	310	314
WP_002733579.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	23.171	328	314
WP_002733579.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	22.302	278	314
WP_002733579.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	23.875	289	314
WP_002733579.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	23.009	226	314
WP_002733646.1	lcl|NZ_JQQI01000015.1_cds_WP_000351733.1_379	40.714	140	185
WP_002733646.1	lcl|NZ_JQQI01000044.1_cds_WP_001047906.1_1037	33.898	177	185
WP_002733534.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	32.063	315	329
WP_002733534.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	30.530	321	329
WP_002733534.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	30.746	335	329
WP_002733534.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	31.475	305	329
WP_002733534.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	30.183	328	329
WP_002733534.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	29.508	305	329
WP_002733534.1	lcl|NZ_JQQI01000079.1_cds_WP_000709511.1_1735	28.923	325	329
WP_002733534.1	lcl|NZ_JQQI01000052.1_cds_WP_000688698.1_1174	29.682	283	329
WP_002733534.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	25.076	331	329
WP_002733534.1	lcl|NZ_JQQI01000044.1_cds_WP_002183330.1_1012	26.250	240	329
WP_002733534.1	lcl|NZ_JQQI01000001.1_cds_WP_001074779.1_22	29.057	265	329
WP_002733534.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	26.378	254	329
WP_002733627.1	lcl|NZ_JQQI01000044.1_cds_WP_000043899.1_1016	26.122	245	267
WP_002733627.1	lcl|NZ_JQQI01000044.1_cds_WP_000842260.1_994	27.895	190	267
WP_002733627.1	lcl|NZ_JQQI01000102.1_cds_WP_000667727.1_2251	31.818	110	267
WP_002733627.1	lcl|NZ_JQQI01000007.1_cds_WP_000805357.1_130	27.660	188	267
WP_002740779.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.852	324	509
WP_002740779.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	31.111	90	509
WP_002740779.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.852	324	509
WP_002740779.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	31.111	90	509
WP_002740721.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	22.545	275	330
WP_002740721.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	24.632	272	330
WP_002740721.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	26.899	316	330
WP_002740721.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	24.625	333	330
