WP_002725873.1	lcl|NZ_JQPC01000060.1_cds_WP_000340715.1_3094	93.902	82	106
WP_002733579.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	93.548	310	314
WP_002733579.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	23.171	328	314
WP_002733579.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	22.302	278	314
WP_002733579.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	23.875	289	314
WP_002733579.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	23.009	226	314
WP_002733646.1	lcl|NZ_JQPC01000063.1_cds_WP_000351733.1_3479	40.714	140	185
WP_002733646.1	lcl|NZ_JQPC01000060.1_cds_WP_001047906.1_3128	33.898	177	185
WP_002733534.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	32.063	315	329
WP_002733534.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	30.530	321	329
WP_002733534.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	30.746	335	329
WP_002733534.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	31.803	305	329
WP_002733534.1	lcl|NZ_JQPC01000032.1_cds_WP_000649924.1_1495	30.183	328	329
WP_002733534.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	29.508	305	329
WP_002733534.1	lcl|NZ_JQPC01000037.1_cds_WP_000709511.1_2033	28.923	325	329
WP_002733534.1	lcl|NZ_JQPC01000037.1_cds_WP_000688698.1_2063	29.682	283	329
WP_002733534.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	25.076	331	329
WP_002733534.1	lcl|NZ_JQPC01000060.1_cds_WP_000475907.1_3153	26.250	240	329
WP_002733534.1	lcl|NZ_JQPC01000003.1_cds_WP_001074779.1_81	29.057	265	329
WP_002733534.1	lcl|NZ_JQPC01000033.1_cds_WP_001003560.1_1787	26.378	254	329
WP_002733627.1	lcl|NZ_JQPC01000060.1_cds_WP_002108504.1_3149	26.122	245	267
WP_002733627.1	lcl|NZ_JQPC01000060.1_cds_WP_000842260.1_3171	27.895	190	267
WP_002733627.1	lcl|NZ_JQPC01000038.1_cds_WP_000667727.1_2087	31.818	110	267
WP_002733627.1	lcl|NZ_JQPC01000027.1_cds_WP_000805357.1_1273	27.660	188	267
WP_002740779.1	lcl|NZ_JQPC01000006.1_cds_WP_000291581.1_154	26.852	324	509
WP_002740779.1	lcl|NZ_JQPC01000006.1_cds_WP_000364504.1_153	31.111	90	509
WP_002740779.1	lcl|NZ_JQPC01000006.1_cds_WP_000291581.1_154	26.852	324	509
WP_002740779.1	lcl|NZ_JQPC01000006.1_cds_WP_000364504.1_153	31.111	90	509
WP_002740721.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	22.545	275	330
WP_002740721.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	24.632	272	330
WP_002740721.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	27.215	316	330
WP_002740721.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	24.625	333	330
WP_002740721.1	lcl|NZ_JQPC01000033.1_cds_WP_001003560.1_1787	27.490	251	330
WP_002740721.1	lcl|NZ_JQPC01000032.1_cds_WP_000649924.1_1495	29.249	253	330
WP_002740721.1	lcl|NZ_JQPC01000037.1_cds_WP_000688698.1_2063	24.658	219	330
WP_002740826.1	lcl|NZ_JQPC01000060.1_cds_WP_061246405.1_3164	33.705	359	366
WP_002740826.1	lcl|NZ_JQPC01000060.1_cds_WP_000041234.1_3105	33.876	307	366
WP_002740826.1	lcl|NZ_JQPC01000037.1_cds_WP_001281953.1_2077	28.232	379	366
WP_002740826.1	lcl|NZ_JQPC01000060.1_cds_WP_002099944.1_3122	29.412	391	366
WP_002740826.1	lcl|NZ_JQPC01000025.1_cds_WP_061246018.1_1067	30.084	359	366
WP_002740826.1	lcl|NZ_JQPC01000060.1_cds_WP_001117631.1_3102	37.379	206	366
WP_002740826.1	lcl|NZ_JQPC01000040.1_cds_WP_001982414.1_2159	31.579	190	366
WP_002740861.1	lcl|NZ_JQPC01000060.1_cds_WP_061246405.1_3164	36.314	369	367
WP_002740861.1	lcl|NZ_JQPC01000060.1_cds_WP_002099944.1_3122	31.720	372	367
WP_002740861.1	lcl|NZ_JQPC01000025.1_cds_WP_061246018.1_1067	30.108	372	367
WP_002740861.1	lcl|NZ_JQPC01000060.1_cds_WP_000041234.1_3105	32.143	336	367
WP_002740861.1	lcl|NZ_JQPC01000037.1_cds_WP_001281953.1_2077	30.159	378	367
WP_002740861.1	lcl|NZ_JQPC01000060.1_cds_WP_001117631.1_3102	33.475	236	367
WP_002740861.1	lcl|NZ_JQPC01000040.1_cds_WP_001982414.1_2159	24.581	358	367
WP_002740998.1	lcl|NZ_JQPC01000050.1_cds_WP_001002662.1_2589	46.091	243	265
WP_032853071.1	lcl|NZ_JQPC01000009.1_cds_WP_000501205.1_329	36.513	304	310
WP_032853071.1	lcl|NZ_JQPC01000017.1_cds_WP_002102485.1_791	26.471	306	310
WP_032853071.1	lcl|NZ_JQPC01000063.1_cds_WP_000279896.1_3411	22.901	262	310
WP_032853071.1	lcl|NZ_JQPC01000009.1_cds_WP_000501205.1_329	36.513	304	310
